ID,FILENAME,DISKID,FLAGS,SONGTYPE,STATUS,WEIGHT,BALANCE,DATE_ADDED,DATE_PLAYED,DATE_ARTIST_PLAYED,DATE_ALBUM_PLAYED,DATE_TITLE_PLAYED,DURATION,TITLE,ALBUM,LABEL,PLINE,TRACKNO,COMPOSER,ISRC,CATALOG,UPC,FEEAGENCY,ALBUMYEAR,GENRE,WEBSITE,BUYCD,INFO,LYRICS,PICTURE,COUNT_PLAYED,COUNT_REQUESTED,LAST_REQUESTED,COUNT_PERFORMANCES,XFADE,ARTIST,BPM,RATING,MOOD,OVERLAY,PLAYLIMIT_COUNT,PLAYLIMIT_ACTION,SONGRIGHTS,ADZ_LISTID
36502,Our Frankenstein - JUDAS DANCE.mp3,0,NNNNNNNNNN,S,0,70,0.467142850160599,4/19/2025 2:41:14 PM,4/22/2025 8:05:51 PM,4/22/2025 8:05:51 PM,4/22/2025 8:05:51 PM,4/22/2025 8:05:51 PM,183901,JUDAS DANCE,Magnum Spire Hotel,,,6,,,,,,2025,electronic,,,,,az_36502_Magnum Spire Hotel_Our Frankenstein.png,3,0,4/19/2025 2:41:14 PM,0,,Our Frankenstein,0,0,,NO,0,none,broadcast,0
33337,E:\Music transfer\Sound228 jingles\Your Listening To The Sound 228 We Are New Rock (1).mp3,0,NNNNNNNNNN,J,0,70,2.18571424484253,3/7/2023 5:46:41 AM,4/22/2025 8:08:51 PM,4/22/2025 9:21:07 PM,2/3/2023 2:40:55 PM,4/22/2025 8:08:51 PM,9744,Your Listening To The Sound 228 We Are New Rock (1),,,,0,,,,,,,Other,,,,,,138,0,3/7/2023 5:46:41 AM,0,,,0,0,,NO,0,none,broadcast,0
36504,REDDSTAR - F33L G00D.wav,0,NNNNNNNNNN,S,0,70,0.367142856121063,4/19/2025 2:41:34 PM,4/22/2025 8:09:01 PM,4/22/2025 8:09:01 PM,3/20/2025 2:12:46 AM,4/22/2025 8:09:01 PM,198857,F33L G00D,,,,0,,,,,,0,,,,,,,3,0,4/19/2025 2:41:34 PM,0,,REDDSTAR,0,0,,no,0,none,broadcast,0
36454,Awaiting Abigail - Bad Mind.wav,0,NNNNNNNNNN,S,0,70,0.925714433193207,3/29/2025 12:57:11 PM,4/22/2025 8:13:44 PM,4/22/2025 8:13:44 PM,2/23/2025 8:56:43 PM,4/22/2025 8:13:44 PM,227323,Bad Mind,,,,0,,,,,,0,,,,,,,5,0,3/29/2025 12:57:12 PM,0,,Awaiting Abigail,0,0,,no,0,none,broadcast,0
36436,The Rising Fall - Artificial (de)Generation.mp3,0,NNNNNNNNNN,S,0,70,0.391428560018539,3/16/2025 2:27:45 PM,4/22/2025 8:17:29 PM,4/22/2025 8:17:29 PM,4/22/2025 8:17:29 PM,4/22/2025 8:17:29 PM,317623,Artificial (de)Generation,Artificial (de)Generation,,,1,Kimberly Ladewski (ASCAP) 25%; Dimitri Kontos (ASCAP) 25%; Steve Rogus (BMI) 25%; Jon DeFiore (BMI),,,,,2024,Rock,,,,,,11,0,3/16/2025 2:27:45 PM,0,,The Rising Fall,0,0,,NO,0,none,broadcast,0
33872,E:\Music transfer\Loat Hearts - JCS-rock-show.mp3,0,NNNNNNNNNN,S,0,70,1.80142748355865,6/5/2023 7:04:49 AM,4/22/2025 8:22:43 PM,4/22/2025 8:22:50 PM,5/4/2023 3:46:06 PM,4/22/2025 8:22:43 PM,12069,KARS,,,,0,,,,,,0,,,,engiTunSMPB 00000000 00000210 000009C0 0000000000081330 00000000 00073D10 00000000 00000000 00000000 00000000 00000000 00000000,,,37,0,6/5/2023 7:04:49 AM,0,,Lost Hearts,0,0,,no,0,none,broadcast,0
36468,Lost Hearts - Gone Too Far WAV (Released 4-1-25).wav,0,NNNNNNNNNN,S,0,70,3.10714316368103,4/5/2025 3:41:58 PM,4/22/2025 8:22:50 PM,4/22/2025 8:22:50 PM,3/1/2025 6:07:24 PM,4/22/2025 8:22:50 PM,229828,Gone Too Far,,,,0,,,,,,0,,,,,,,10,0,4/5/2025 3:41:58 PM,0,,Lost Hearts,0,0,,no,0,none,broadcast,0
36497,Woodhawk-Strangers Ever After..wav,0,NNNNNNNNNN,S,0,70,0.675714433193207,4/16/2025 6:52:33 PM,4/22/2025 8:26:35 PM,4/22/2025 8:26:35 PM,3/14/2025 7:54:28 AM,4/22/2025 8:26:35 PM,264171,Strangers Ever After.,,,,0,,,,,,0,,,,,,,4,0,4/16/2025 6:52:33 PM,0,,Woodhawk,0,0,,no,0,none,broadcast,0
36496,The Dover Affair - Something I Can't See.mp3,0,NNNNNNNNNN,S,0,70,0.409999996423721,4/16/2025 6:49:34 PM,4/22/2025 8:31:56 PM,4/22/2025 8:31:56 PM,3/16/2025 1:34:12 AM,4/22/2025 8:31:56 PM,222168,Something I Can't See,,,,1,,,,,,2025,,,,,,,5,0,4/16/2025 6:49:34 PM,0,,The Dover Affair,0,0,,no,0,none,broadcast,0
36517,MonteCarlo - One-Thousand-Lies.mp3,0,NNNNNNNNNN,S,0,70,1.54571425914764,4/21/2025 6:04:24 AM,4/22/2025 8:35:34 PM,4/22/2025 8:35:34 PM,4/22/2025 8:35:34 PM,4/22/2025 8:35:34 PM,289553,One Thousand Lies,Triad,,,0,,,,,,2025,Rock,,,,,az_36517_Triad_MonteCarlo The Band.jpg,2,0,4/21/2025 6:04:24 AM,0,,MonteCarlo The Band,0,0,,NO,0,none,broadcast,0
36314,Molly D’Ago (Feat Jaxon Wilder) - Chained .wav,0,NNNNNNNNNN,S,0,70,0.515714347362518,2/1/2025 4:06:28 PM,4/22/2025 8:41:57 PM,4/22/2025 8:41:57 PM,1/1/2025 6:03:06 PM,4/22/2025 8:41:57 PM,200279,Chained,,,,0,,,,,,0,,,,,,,12,0,2/1/2025 4:06:28 PM,0,,Molly D’Ago (Feat Jaxon Wilder),0,0,,no,0,none,broadcast,0
36189,"Controller - Visions, Pt.3 -  .mp3",0,NNNNNNNNNN,S,0,70,0.628571689128876,12/8/2024 10:13:12 AM,4/22/2025 8:45:12 PM,4/22/2025 8:45:12 PM,11/6/2024 11:23:45 AM,4/22/2025 8:45:12 PM,341682,Decennium of Visions,,,,0,,,,,,0,,,,engiTunSMPB 00000000 00000210 00000A7A 0000000000E5DF76 00000000 007D0D10 00000000 00000000 00000000 00000000 00000000 00000000,,,15,0,12/8/2024 10:13:12 AM,0,,Controller,0,0,,no,0,none,broadcast,0
33917,Silvertung - Crutch.wav,0,NNNNNNNNNN,S,0,1,5.28285789489746,6/30/2023 5:11:38 AM,4/22/2025 8:51:31 PM,4/22/2025 8:51:31 PM,5/30/2023 12:45:14 AM,4/22/2025 8:51:31 PM,216090,Crutch,,,,0,,,,,,0,,,,,,,62,0,6/30/2023 5:11:38 AM,0,,Silvertung,0,0,,no,0,none,broadcast,0
36399,DARK FROM DAY ONE - PRISONERS.mp3,0,NNNNNNNNNN,S,0,70,0.961428821086884,3/2/2025 11:32:20 AM,4/22/2025 8:54:57 PM,4/22/2025 8:54:57 PM,1/29/2025 5:09:18 AM,4/22/2025 8:54:57 PM,379115,PRISONERS,,,,0,,,,,,0,,,,,,,10,0,3/2/2025 11:32:20 AM,0,,DARK FROM DAY ONE,0,0,,no,0,none,broadcast,0
33338,E:\Music transfer\Sound228 jingles\New Rock 1.mp3,0,NNNNNNNNNN,J,0,70,2.03571343421936,3/7/2023 5:46:41 AM,4/22/2025 8:58:04 PM,4/22/2025 9:21:07 PM,1/31/2023 6:01:05 AM,4/22/2025 8:58:04 PM,4296,New Rock 1,,,,0,,,,,,2020,Blues,,,,,,117,0,3/7/2023 5:46:41 AM,0,,,0,0,,NO,0,none,broadcast,0
36484,FUZZRIPPER -  Poltergeist.mp3,0,NNNNNNNNNN,S,0,70,0.697142958641052,4/12/2025 7:18:59 AM,4/22/2025 8:58:08 PM,4/22/2025 8:58:08 PM,4/22/2025 8:58:08 PM,4/22/2025 8:58:08 PM,310344,The Poltergeist,Poltergeist,,,1,,,,,,2025,,,,,,az_36484_Poltergeist_FUZZRIPPER.png,3,0,4/12/2025 7:18:59 AM,0,,FUZZRIPPER,0,0,,no,0,none,broadcast,0
36015,Gone Savage - Ram Me Down.mp3,0,NNNNNNNNNN,S,0,70,1.48428535461426,9/15/2024 5:28:02 PM,4/22/2025 9:03:15 PM,4/22/2025 9:03:15 PM,4/22/2025 9:03:15 PM,4/22/2025 9:03:15 PM,242051,Ram Me Down,Retrograde,,,0,,Gone Savage,,,,2024,,,,,,,11,0,9/15/2024 5:28:02 PM,0,,Gone Savage,0,0,,NO,0,none,broadcast,0
36424,New Dilemma - Ice Cold Hands.mp3,0,NNNNNNNNNN,S,0,70,3.36571407318115,3/11/2025 7:18:50 PM,4/22/2025 9:07:52 PM,4/22/2025 9:07:52 PM,2/7/2025 3:09:43 AM,4/22/2025 9:07:52 PM,436536,Ice Cold Hands,,,,0,,,,,,0,,,,,,,8,0,3/11/2025 7:18:50 PM,0,,New Dilemma,0,0,,NO,0,none,broadcast,0
36242,shallowDeep - Sober Wants.mp3,0,NNNNNNNNNN,S,0,1,3.73285746574402,1/12/2025 6:35:26 AM,4/22/2025 9:11:29 PM,4/22/2025 9:11:29 PM,4/22/2025 9:11:29 PM,4/22/2025 9:11:29 PM,192679,Sober Wants,Sober Wants,,,0,,,,,,2025,,,,,,az_36242_Sober Wants_shallowDeep.jpg,11,0,1/12/2025 6:35:27 AM,0,,shallowDeep,0,0,,NO,0,none,broadcast,0
22930,Nazareth - Holiday.mp3,0,NNNNNNNNNN,S,0,70,0.707142949104309,3/3/2023 10:50:49 AM,4/22/2025 9:17:36 PM,4/22/2025 9:17:36 PM,4/22/2025 9:17:36 PM,4/22/2025 9:17:36 PM,217652,Holiday,Greatest Hits Disc 1,Star Mark,,17,,,,,,2010,Rock,,,Excellent,,az_22930_Greatest Hits Disc 1_Nazareth.jpg,3,0,3/3/2023 10:50:49 AM,0,,Nazareth,0,0,,no,0,none,broadcast,0
33339,E:\Music transfer\Sound228 jingles\New Rock starts here The Sound Two Two Eight (1).mp3,0,NNNNNNNNNN,J,0,70,2.29714274406433,3/7/2023 5:46:41 AM,4/22/2025 9:21:07 PM,4/22/2025 9:21:07 PM,1/31/2023 2:26:31 PM,4/22/2025 9:21:07 PM,8307,New Rock starts here The Sound Two Two Eight (1),,,,0,,,,,,,Other,,,,,,94,0,3/7/2023 5:46:41 AM,0,,,0,0,,NO,0,none,broadcast,0
