ID,FILENAME,DISKID,FLAGS,SONGTYPE,STATUS,WEIGHT,BALANCE,DATE_ADDED,DATE_PLAYED,DATE_ARTIST_PLAYED,DATE_ALBUM_PLAYED,DATE_TITLE_PLAYED,DURATION,TITLE,ALBUM,LABEL,PLINE,TRACKNO,COMPOSER,ISRC,CATALOG,UPC,FEEAGENCY,ALBUMYEAR,GENRE,WEBSITE,BUYCD,INFO,LYRICS,PICTURE,COUNT_PLAYED,COUNT_REQUESTED,LAST_REQUESTED,COUNT_PERFORMANCES,XFADE,ARTIST,BPM,RATING,MOOD,OVERLAY,PLAYLIMIT_COUNT,PLAYLIMIT_ACTION,SONGRIGHTS,ADZ_LISTID
36516,The Major Resolve - Save Me.mp3,0,NNNNNNNNNN,S,0,70,2.55285787582397,4/20/2025 11:41:52 AM,6/3/2025 8:04:53 PM,6/3/2025 8:04:53 PM,3/18/2025 9:02:01 AM,6/3/2025 8:04:53 PM,224810,Save Me,,,,0,,,,,,2025,Rock,,,Composer: Dustin Ray and Ryan Johnson,,az_36516__The Major Resolve.jpg,3,0,4/20/2025 11:41:52 AM,0,,The Major Resolve,0,0,,NO,0,none,broadcast,0
36622,Cloverhill - Chameleon.mp3,0,NNNNNNNNNN,S,0,70,2.12285733222961,5/26/2025 9:31:15 AM,6/3/2025 8:09:36 PM,6/3/2025 8:09:36 PM,6/3/2025 8:09:36 PM,6/3/2025 8:09:36 PM,188918,Chameleon,Catharsis,,,0,,,,,,0,Other,,,,,,2,0,5/26/2025 9:31:15 AM,0,,Cloverhill,0,0,,NO,0,none,broadcast,0
36608,Brusic - Monsters.mp3,0,NNNNNNNNNN,S,0,70,0.52142858505249,5/25/2025 9:47:31 AM,6/3/2025 8:12:39 PM,6/3/2025 8:12:39 PM,6/3/2025 8:12:39 PM,6/3/2025 8:12:39 PM,237744,Monsters,Album 1 masters (stereo),,,0,,,,,,2024,,,,engiTunSMPB 00000000 00000210 000008A0 0000000000AE1650 00000000 0090FD80 00000000 00000000 00000000 00000000 00000000 00000000,,,4,0,5/25/2025 9:47:31 AM,0,,Brusic,0,0,,no,0,none,broadcast,0
33338,E:\Music transfer\Sound228 jingles\New Rock 1.mp3,0,NNNNNNNNNN,J,0,70,2.14999985694885,3/7/2023 5:46:41 AM,6/3/2025 8:16:34 PM,6/3/2025 9:18:02 PM,1/31/2023 6:01:05 AM,6/3/2025 8:16:34 PM,4296,New Rock 1,,,,0,,,,,,2020,Blues,,,,,,125,0,3/7/2023 5:46:41 AM,0,,,0,0,,NO,0,none,broadcast,0
36606,FaceTwo - Player Prayer.mp3,0,NNNNNNNNNN,S,0,70,0.167142853140831,5/25/2025 9:47:13 AM,6/3/2025 8:16:38 PM,6/3/2025 8:16:38 PM,6/3/2025 8:16:38 PM,6/3/2025 8:16:38 PM,197681,Player Prayer,Single,,,0,,,,,,2025,,,,,,,3,0,5/25/2025 9:47:13 AM,0,,FaceTwo,0,0,,NO,0,none,broadcast,0
36530,Blacklist Union - Mississippi Moonhound.wav,0,NNNNNNNNNN,S,0,70,0.788571655750275,4/27/2025 9:55:29 AM,6/3/2025 8:21:37 PM,6/3/2025 8:21:37 PM,3/27/2025 10:41:34 AM,6/3/2025 8:21:37 PM,197744,Mississippi Moonhound,,,,0,,,,,,0,,,,,,,8,0,4/27/2025 9:55:29 AM,0,,Blacklist Union,0,0,,no,0,none,broadcast,0
36631,Against the Sun - No Sympathy.mp3,0,NNNNNNNNNN,S,0,70,0.977142930030823,5/31/2025 11:52:23 AM,6/3/2025 8:24:50 PM,6/3/2025 8:24:50 PM,4/27/2025 5:27:54 PM,6/3/2025 8:24:50 PM,220056,No Sympathy,,,,0,,,,,,0,,,,engiTunSMPB 00000000 00000210 00000870 0000000000A12200 00000000 004318E0 00000000 00000000 00000000 00000000 00000000 00000000,,,3,0,5/31/2025 11:52:23 AM,0,,Against the Sun,0,0,,NO,0,none,broadcast,0
36604,Beasty Fan Music Club - Another World (Single Edit).mp3,0,NNNNNNNNNN,S,0,70,0.947142958641052,5/25/2025 9:46:50 AM,6/3/2025 8:28:13 PM,6/3/2025 8:28:13 PM,4/24/2025 6:48:17 AM,6/3/2025 8:28:13 PM,214413,Another World (Single Edit),,,,0,,,,,,0,,,,,,,3,0,5/25/2025 9:46:50 AM,0,,Beasty Fan Music Club,0,0,,no,0,none,broadcast,0
36626,Stephen James - Living Free.mp3,0,NNNNNNNNNN,S,0,70,0.37714284658432,5/31/2025 11:51:26 AM,6/3/2025 8:33:12 PM,6/3/2025 8:33:12 PM,4/29/2025 3:57:40 AM,6/3/2025 8:33:12 PM,236101,Living Free,,,,1,,,,,,2025,,,,,,,3,0,5/31/2025 11:51:26 AM,0,,Stephen James,0,0,,no,0,none,broadcast,0
36635,Cicadastone - LONG WAY DOWN (Acoustic).wav,0,NNNNNNNNNN,S,0,70,0.357142865657806,5/31/2025 11:53:32 AM,6/3/2025 8:37:00 PM,6/3/2025 8:37:00 PM,4/27/2025 4:30:00 AM,6/3/2025 8:37:00 PM,307156,LONG WAY DOWN (Acoustic),,,,0,,,,,,0,,,,,,,3,0,5/31/2025 11:53:32 AM,0,,Cicadastone,0,0,,no,0,none,broadcast,0
36528,Kathleen Turner Overdrive - Love At The End Of The Line.mp3,0,NNNNNNNNNN,S,0,70,0.312857151031494,4/26/2025 9:09:44 PM,6/3/2025 8:42:36 PM,6/3/2025 8:42:36 PM,3/23/2025 2:51:00 AM,6/3/2025 8:42:36 PM,149688,End Of The Line,,,,1,,,,,,2024,,,,,,,9,0,4/26/2025 9:09:44 PM,0,,Kathleen Turner Overdrive,0,0,,no,0,none,broadcast,0
36625,Crawling Solo-Dictator.mp3,0,NNNNNNNNNN,S,0,70,0.537142932415009,5/31/2025 11:51:15 AM,6/3/2025 8:45:04 PM,6/3/2025 8:45:04 PM,6/3/2025 8:45:04 PM,6/3/2025 8:45:04 PM,274965,Dictator,Dictator,,,1,,,,,,0,,,,engISRC: GX3HH2579011,,,3,0,5/31/2025 11:51:15 AM,0,,Crawling Solo,0,0,,NO,0,none,broadcast,0
36623,ZacTheLocust - Regenerate.wav,0,NNNNNNNNNN,S,0,70,1.68571412563324,5/26/2025 6:29:47 PM,6/3/2025 8:51:19 PM,6/3/2025 8:51:19 PM,4/26/2025 6:15:23 PM,6/3/2025 8:51:19 PM,241588,Regenerate,,,,0,,,,,,0,,,,,,,5,0,5/26/2025 6:29:47 PM,0,&i=0&bmp=,ZacTheLocust,0,0,,no,0,none,broadcast,0
36561,Caustic Waves - quicksand.wav,0,NNNNNNNNNN,S,0,70,1.23714256286621,5/10/2025 6:40:22 PM,6/3/2025 8:55:17 PM,6/3/2025 8:55:17 PM,4/9/2025 5:45:39 AM,6/3/2025 8:55:17 PM,224473,quicksand,,,,0,,,,,,0,,,,,,,7,0,5/10/2025 6:40:22 PM,0,&i=0&bmp=,Caustic Waves,0,0,,no,0,none,broadcast,0
33339,E:\Music transfer\Sound228 jingles\New Rock starts here The Sound Two Two Eight (1).mp3,0,NNNNNNNNNN,J,0,70,2.34000015258789,3/7/2023 5:46:41 AM,6/3/2025 8:58:57 PM,6/3/2025 9:18:02 PM,1/31/2023 2:26:31 PM,6/3/2025 8:58:57 PM,8307,New Rock starts here The Sound Two Two Eight (1),,,,0,,,,,,,Other,,,,,,97,0,3/7/2023 5:46:41 AM,0,,,0,0,,NO,0,none,broadcast,0
36634,Tension Splash -  Willing (feat. Stephen Richards of Taproot).mp3,0,NNNNNNNNNN,S,0,70,0.711428701877594,5/31/2025 11:53:21 AM,6/3/2025 8:59:04 PM,6/3/2025 8:59:04 PM,6/3/2025 8:59:04 PM,6/3/2025 8:59:04 PM,321228,Willing (feat. Stephen Richards of Taproot),Blur,,,1,,QZMER2315580,,,,0,,,,Visit https://tensionsplash.bandcamp.com,"Take me down
Turn me around
Leave me lonely
Like you found me
Take me down
Spin me around
With all the demons
That surround me

Take me down
I知 willing
Take me down 
I知 willing
Take me down
I知 willing
Willing to be a fool again
To be a fool again

Tie me down
Down on the ground
With all the chains
That you bound me
Take me down
Without a sound
Within the silence
That surrounds me

Take me down
I知 willing
Take me down 
I知 willing
Take me down
I知 willing
Willing to be a fool again
To be a fool again

Take me down
Turn me around
Leave me lonely
Like you found me
Take me down
Without a sound
With all the silence
That surrounds me

Take me down
I知 willing
Take me down 
I知 willing
Take me down
I知 willing
Take me down
Take me down 
I知 willing
Take me down 
I知 willing
Take me down
I知 willing 
Willing to be a fool again",az_36634_Blur_Tension Splash.jpg,4,0,5/31/2025 11:53:21 AM,0,,Tension Splash,0,0,,no,0,none,broadcast,0
36029,The Kings of Strings - One Hell of a Ride.WAV,0,NNNNNNNNNN,S,0,70,0.492857128381729,9/21/2024 9:58:26 AM,6/3/2025 9:04:24 PM,6/3/2025 9:04:24 PM,8/18/2024 9:58:26 PM,6/3/2025 9:04:24 PM,211100,One Hell of a Ride,,,,0,,,,,,0,,,,,,,9,0,9/21/2024 9:58:26 AM,0,,The Kings of Strings,0,0,,no,0,none,broadcast,0
10648,Aerosmith-Woman of the world.mp3,0,NNNNNNNNNN,S,0,70,0.318571418523788,3/3/2023 10:43:25 AM,6/3/2025 9:12:28 PM,6/3/2025 9:12:28 PM,6/3/2025 9:12:28 PM,6/3/2025 9:12:28 PM,350067,Woman of the world,Get your Wings,CBS Records,,4,D. Solomon/Darren Solomon/Steven Tyler,,,,,1974,Rock,,,,,,1,0,3/3/2023 10:43:25 AM,0,,Aerosmith,0,0,,no,0,none,broadcast,0
