ID,FILENAME,DISKID,FLAGS,SONGTYPE,STATUS,WEIGHT,BALANCE,DATE_ADDED,DATE_PLAYED,DATE_ARTIST_PLAYED,DATE_ALBUM_PLAYED,DATE_TITLE_PLAYED,DURATION,TITLE,ALBUM,LABEL,PLINE,TRACKNO,COMPOSER,ISRC,CATALOG,UPC,FEEAGENCY,ALBUMYEAR,GENRE,WEBSITE,BUYCD,INFO,LYRICS,PICTURE,COUNT_PLAYED,COUNT_REQUESTED,LAST_REQUESTED,COUNT_PERFORMANCES,XFADE,ARTIST,BPM,RATING,MOOD,OVERLAY,PLAYLIMIT_COUNT,PLAYLIMIT_ACTION,SONGRIGHTS,ADZ_LISTID
33336,E:\Music transfer\Sound228 jingles\Where New Rock Starts The Sound Two Two Eight (1).mp3,0,NNNNNNNNNN,J,0,70,1.27857184410095,3/7/2023 5:46:41 AM,6/10/2025 8:57:03 PM,6/10/2025 8:57:03 PM,2/1/2023 10:37:34 AM,6/10/2025 8:57:03 PM,8072,Where New Rock Starts The Sound Two Two Eight (1),,,,0,,,,,,,Other,,,,,,85,0,3/7/2023 5:46:41 AM,0,,,0,0,,NO,0,none,broadcast,0
34895,E:\Music transfer\The Hunger - Vanishing Cream.wav,0,NNNNNNNNNN,S,0,70,1.34285664558411,1/27/2024 8:57:29 AM,6/10/2025 7:44:00 PM,6/10/2025 7:44:00 PM,12/25/2023 5:12:51 AM,6/10/2025 7:44:00 PM,291251,Vanishing Cream,,,,0,,,,,,0,,,,,,,23,0,1/27/2024 8:57:29 AM,0,,The Hunger,0,0,,no,0,none,broadcast,0
36672,E:\Music transfer\ET Boys - Metroid Freestyle.mp3,0,NNNNNNNNNN,S,0,70,0.502857148647308,6/10/2025 5:26:43 AM,6/10/2025 7:48:43 PM,6/10/2025 7:48:43 PM,5/11/2025 5:26:43 AM,6/10/2025 7:48:43 PM,146839,Metroid,,,,1,,,,,,2025,,,,,,,1,0,6/10/2025 5:26:43 AM,0,,ET Boys,0,0,,no,0,none,broadcast,0
36661,E:\Music transfer\Gypsy Soul Records - The ... - Live in the UK\01 - The Commoners - 01. Shake You Off - Live.mp3,0,NNNNNNNNNN,S,0,70,0.858571469783783,6/7/2025 11:15:22 AM,6/10/2025 7:53:06 PM,6/10/2025 7:53:06 PM,6/10/2025 7:53:06 PM,6/10/2025 7:53:06 PM,259109,Shake You Off - Live,Live in the UK,,,1,,CAJMI2500002,,,,2025,"Rock, Southern Rock,",,,None,,az_36661_Live in the UK_The Commoners.jpg,3,0,6/7/2025 11:15:22 AM,0,&bpm=135.00,The Commoners,135,0,,no,0,none,broadcast,0
35460,E:\Music transfer\Grand Old Evils - The Hand.wav,0,NNNNNNNNNN,S,0,1,15.998571395874,5/19/2024 9:32:45 PM,6/10/2025 7:57:23 PM,6/10/2025 7:57:23 PM,4/15/2024 8:32:16 PM,6/10/2025 7:57:23 PM,330084,The Hand,,,,0,,,,,,0,,,,,,,25,0,5/19/2024 9:32:45 PM,0,,Grand Old Evils,0,0,,no,0,none,broadcast,0
36565,E:\Music transfer\Ward XVI - We are Legion.mp3,0,NNNNNNNNNN,S,0,70,2.067143201828,5/10/2025 6:41:02 PM,6/10/2025 8:02:26 PM,6/10/2025 8:02:26 PM,6/10/2025 8:02:26 PM,6/10/2025 8:02:26 PM,243069,We are Legion,We Are Legion,,,1,,,,,,2025,Other,,,,,az_36565_We Are Legion_Ward XVI.jpg,7,0,5/10/2025 6:41:02 PM,0,,Ward XVI,0,0,,no,0,none,broadcast,0
36623,E:\Music transfer\ZacTheLocust - Regenerate.wav,0,NNNNNNNNNN,S,0,70,1.71428549289703,5/26/2025 6:29:47 PM,6/10/2025 8:07:23 PM,6/10/2025 8:07:23 PM,4/26/2025 6:15:23 PM,6/10/2025 8:07:23 PM,241588,Regenerate,,,,0,,,,,,0,,,,,,,7,0,5/26/2025 6:29:47 PM,0,&i=0&bmp=,ZacTheLocust,0,0,,no,0,none,broadcast,0
36528,E:\Music transfer\Kathleen Turner Overdrive - Love At The End Of The Line.mp3,0,NNNNNNNNNN,S,0,70,0.327142864465713,4/26/2025 9:09:44 PM,6/10/2025 8:11:21 PM,6/10/2025 8:11:21 PM,3/23/2025 2:51:00 AM,6/10/2025 8:11:21 PM,149688,End Of The Line,,,,1,,,,,,2024,,,,,,,10,0,4/26/2025 9:09:44 PM,0,,Kathleen Turner Overdrive,0,0,,no,0,none,broadcast,0
36670,E:\Music transfer\Blacklist Union - Up In Smoke.wav,0,NNNNNNNNNN,S,0,70,0.24285714328289,6/10/2025 5:18:04 AM,6/10/2025 8:13:49 PM,6/10/2025 8:13:49 PM,5/9/2025 2:20:56 PM,6/10/2025 8:13:49 PM,195573,Up In Smoke,,,,0,,,,,,0,,,,,,,1,0,6/10/2025 5:18:04 AM,0,,Blacklist Union,0,0,,no,0,none,broadcast,0
36516,E:\Music transfer\The Major Resolve - Save Me.mp3,0,NNNNNNNNNN,S,0,70,2.59571528434753,4/20/2025 11:41:52 AM,6/10/2025 8:18:34 PM,6/10/2025 8:18:34 PM,3/18/2025 9:02:01 AM,6/10/2025 8:18:34 PM,224810,Save Me,,,,0,,,,,,2025,Rock,,,Composer: Dustin Ray and Ryan Johnson,,az_36516__The Major Resolve.jpg,6,0,4/20/2025 11:41:52 AM,0,,The Major Resolve,0,0,,NO,0,none,broadcast,0
36648,E:\Music transfer\Silk_Spinster_-_Rockstar_(wav).wav,0,NNNNNNNNNN,S,0,70,1.37428557872772,6/7/2025 9:42:15 AM,6/10/2025 8:22:15 PM,6/10/2025 8:22:15 PM,5/4/2025 11:41:47 PM,6/10/2025 8:22:15 PM,216000,Rockstar,,,,0,,,,,,0,,,,,,,2,0,6/7/2025 9:42:15 AM,0,,Silk Spinster,0,0,,no,0,none,broadcast,0
33338,E:\Music transfer\Sound228 jingles\New Rock 1.mp3,0,NNNNNNNNNN,J,0,70,2.16428565979004,3/7/2023 5:46:41 AM,6/10/2025 8:25:48 PM,6/10/2025 8:57:03 PM,1/31/2023 6:01:05 AM,6/10/2025 8:25:48 PM,4296,New Rock 1,,,,0,,,,,,2020,Blues,,,,,,126,0,3/7/2023 5:46:41 AM,0,,,0,0,,NO,0,none,broadcast,0
36671,E:\Music transfer\Syncolima - Shipwrecked.wav,0,NNNNNNNNNN,S,0,70,0.902857184410095,6/10/2025 5:23:26 AM,6/10/2025 8:25:52 PM,6/10/2025 8:25:52 PM,5/7/2025 10:27:17 PM,6/10/2025 8:25:52 PM,331989,Shipwrecked,,,,0,,,,,,0,,,,,,,1,0,6/10/2025 5:23:26 AM,0,,Syncolima,0,0,,no,0,none,broadcast,0
36642,E:\Music transfer\Defiant - B.O.T.E(1).wav,0,NNNNNNNNNN,S,0,70,1.09142851829529,6/1/2025 6:26:37 PM,6/10/2025 8:31:21 PM,6/10/2025 8:31:21 PM,5/2/2025 3:43:54 PM,6/10/2025 8:31:21 PM,222945,B.O.T.E.,,,,0,,,,,,0,,,,,,,3,0,6/1/2025 6:26:37 PM,0,,Defiant,0,0,,no,0,none,broadcast,0
36600,E:\Music transfer\Woe Is Me - Devil In My Mind.wav,0,NNNNNNNNNN,S,0,70,0.69571441411972,5/25/2025 9:46:15 AM,6/10/2025 8:34:54 PM,6/10/2025 8:34:54 PM,4/22/2025 10:07:51 AM,6/10/2025 8:34:54 PM,187104,Devil In My Mind,,,,0,,,,,,0,,,,,,,5,0,5/25/2025 9:46:15 AM,0,&i=0&bmp=,Woe Is Me,0,0,,no,0,none,broadcast,0
36669,E:\Music transfer\Dark Remedy - In The Wind.mp3,0,NNNNNNNNNN,S,0,70,2.208571434021,6/9/2025 6:47:50 PM,6/10/2025 8:39:14 PM,6/10/2025 8:39:14 PM,6/10/2025 8:39:14 PM,6/10/2025 8:39:14 PM,184033,In The Wind,In The Wind,,,0,,,,,,2025,Rock,,,"Produced by Chris Dawson
Maste",,,2,0,6/9/2025 6:47:50 PM,0,,Dark Remedy,0,0,,no,0,none,broadcast,0
36668,E:\Music transfer\CloZure - Relapse.mp3,0,NNNNNNNNNN,S,0,70,2.91857147216797,6/9/2025 6:47:36 PM,6/10/2025 8:42:15 PM,6/10/2025 8:42:15 PM,5/7/2025 9:51:55 AM,6/10/2025 8:42:15 PM,250044,Relapse,,,,0,,,,,,0,,,,,,,2,0,6/9/2025 6:47:36 PM,0,,CloZure,0,0,,NO,0,none,broadcast,0
36553,E:\Music transfer\Limberlost - Alien.mp3,0,NNNNNNNNNN,S,0,70,0.378571420907974,5/4/2025 1:27:56 PM,6/10/2025 8:46:13 PM,6/10/2025 8:46:13 PM,6/10/2025 8:46:13 PM,6/10/2025 8:46:13 PM,221597,Alien,Beautiful Scars,,,1,,,,,,2025,Rock,,,,,,8,0,5/4/2025 1:27:56 PM,0,,Limberlost,0,0,,no,0,none,broadcast,0
2886,E:\Music transfer\Alice Cooper\(2001) Mascara & Monsters\Alice Cooper - Mascara & Monsters - 02 - Is It My Body.mp3,0,NNNNNNNNNN,S,0,70,0.638571441173553,3/3/2023 10:38:23 AM,6/10/2025 8:54:28 PM,6/10/2025 8:54:28 PM,6/10/2025 8:54:28 PM,6/10/2025 8:54:28 PM,159650,Is It My Body,Mascara & Monsters,,,2,,,,,,2001,Rock,,,"Rhino's The Best of Alice Cooper presents a more concise alternative to 1999's mammoth, four-disc set The Life & Crimes of Alice Cooper. Like the box set, this album delivers digitally remastered versions of 22 of Cooper's best-known rock anthems, including ""Eighteen,"" ""School's Out,"" ""Billion Dollar Babies,"" ""Poison,"" and ""Welcome to My Nightmare."" Just thorough enough to please both casual fans and diehards, The Best of Alice Cooper is the most complete retrospective available on one disc. — Heather Phares",,az_2886_Mascara & Monsters_Alice Cooper.jpg,1,0,3/3/2023 10:38:23 AM,0,,Alice Cooper,0,0,,no,0,none,broadcast,0
