WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
26,2,1,SLEEP THEORY,NUMB,Epitaph,911,872,39,2,32 of 37
7,1,2,GREEN DAY,THE AMERICAN DREAM IS KILLING ME,Warner,863,894,-31,0,32 of 37
17,3,3,DAUGHTRY,ARTIFICIAL,Big Machine,839,805,34,0,29 of 37
12,4,4,STAIND,HERE AND NOW,Alchemy/CO5,741,750,-9,0,27 of 37
12,7,5,BAD WOLVES,LEGENDS NEVER DIE,Better Noise,726,690,36,0,29 of 37
16,6,6,MAMMOTH WVH,I'M ALRIGHT,BMG,713,698,15,0,29 of 37
19,5,7,FROM ASHES TO NEW,NIGHTMARE,Better Noise,693,722,-29,0,27 of 37
7,9,8,FOZZY,SPOTLIGHT,The Orchard,678,652,26,1,32 of 37
20,8,9,DIRTY HONEY,WON'T TAKE ME ALIVE,Dirt,649,665,-16,0,28 of 37
7,13,10,WITHIN TEMPTATION,RITUAL,Force Music,644,516,128,0,22 of 37
9,16,11,SEVENTH DAY SLUMBER,FEASTING ON VULTURES FT. KELLIN QUINN,Rockfest,643,500,143,0,20 of 37
7,11,12,SHINEDOWN,A SYMPTOM OF BEING HUMAN,Atlantic/3EE,626,566,60,0,25 of 37
13,15,13,TIM MONTANA,DEVIL YOU KNOW,BBR/BMG,574,502,72,2,23 of 37
6,14,14,PAPA ROACH,LEAVE A LIGHT ON,New Noize,563,507,56,2,29 of 37
11,10,15,BLINK-182,ONE MORE TIME,Columbia,543,627,-84,0,24 of 37
10,17,16,THE BITES,KNOCKIN' ON THE DOOR,Earache,481,458,23,0,15 of 37
8,18,17,MIKE SHINODA,ALREADY OVER,Warner,474,453,21,0,24 of 37
10,21,18,ATREYU,GONE,Spinefarm/Land Shark,442,414,28,0,26 of 37
12,20,19,MOTIONLESS IN WHITE,SIGN OF LIFE,Roadrunner/3EE,442,421,21,1,24 of 37
8,24,20,POINT NORTH,BELOW THE BELT (FT. SET IT OFF),Hopeless,424,396,28,2,26 of 37
18,12,21,BEARTOOTH,MIGHT LOVE MYSELF,Redbull/The Orchard,422,565,-143,0,23 of 37
8,19,22,AVENGED SEVENFOLD,MATTEL,Warner,409,426,-17,0,25 of 37
9,25,23,NICKELBACK,SKINNY LITTLE MISSY,BMG,404,365,39,2,26 of 37
18,22,24,FOO FIGHTERS,UNDER YOU,RCA,403,408,-5,0,18 of 37
5,26,25,DISTURBED,DON'T TELL ME,Warner,384,350,34,1,21 of 37
4,27,26,HEARTS & HAND GRENADES,BURN (BY MY FIRE),Eclipse,373,333,40,0,19 of 37
4,31,27,FEAR OF WATER,CODEPENDENT PARASITES (FT. ELIAS SORIANO),FoW/Pasadena,328,278,50,0,19 of 37
10,29,28,ANY GIVEN SIN,DYNAMITE,Mascot/MLG,322,291,31,1,16 of 37
4,30,29,WOLVES AT THE GATE,SWEETNESS,Solid State,313,281,32,0,18 of 37
4,34,30,SCOTT STAPP,HIGHER POWER,Shelter,301,264,37,2,21 of 37
7,43,31,WESTCREEK,LET ME BLEED,Wake Up! Music Rocks,296,201,95,1,12 of 37
19,33,32,THE STRUTS,TOO GOOD AT RAISING HELL,Big Machine,284,267,17,0,17 of 37
5,32,33,BUSH,NOWHERE TO GO BUT EVERYWHERE,Round Hill/The Orchard,279,276,3,0,17 of 37
3,38,34,IMMINENCE,DEATH BY A THOUSAND CUTS,Independent/Land Shark,273,230,43,0,16 of 37
17,28,35,METALLICA,TOO FAR GONE?,Blackened/Q Prime,273,332,-59,0,17 of 37
6,40,36,KOBRA PAIGE,LOVE WHAT I HATE,Pasadena Records,246,222,24,0,17 of 37
3,39,37,NOVA SONS,SUPERMAN,SunRaye,246,226,20,0,16 of 37
11,37,38,PUDDLE OF MUDD,CASH & COBAIN,Pavement,238,245,-7,0,20 of 37
2,45,39,SCOTTY AUSTIN,PSYCHO SEX,Stryker/INgrooves,219,191,28,0,14 of 37
25,41,40,BLACK STONE CHERRY,NERVOUS,Mascot,209,208,1,0,17 of 37
5,42,41,LINES OF LOYALTY,MY ADDICTION,C3&B/CO5,204,203,1,0,12 of 37
2,49,42,ROGUE ROYAL,NOW OR NEVER,SunRaye,202,163,39,0,14 of 37
10,36,43,MADAME MAYHEM,GET IT RIGHT,Headball,202,246,-44,0,11 of 37
1,70,44,COLDWARDS,FLATLINE,Wake Up! Music Rocks,190,96,94,2,16 of 37
1,55,45,DEAD POET SOCIETY,RUNNING IN CIRCLES,Spinefarm,189,138,51,2,17 of 37
4,46,46,AUSTIN MEADE,BLACKOUT,Shelter,185,188,-3,1,13 of 37
4,47,47,SHAYLEN & AUSTIN JOHN WINKLER,LIPS OF AN ANGEL 2,Two Hats,173,178,-5,0,14 of 37
1,56,48,DES ROCS,I AM THE LIGHTNING,Sumerian,169,134,35,1,11 of 37
7,23,49,GARY CASERTA,BREAKING THROUGH DARK,Independent,160,407,-247,0,14 of 37
