WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
14,30,30,AUSTIN MEADE,BLACKOUT,Shelter,291,303,-12,0,19 of 37
15,29,31,BUSH,NOWHERE TO GO BUT EVERYWHERE,Round Hill/The Orchard,282,323,-41,0,18 of 37
2,39,32,NOTHING MORE,IF IT DOESN'T HURT,Better Noise,269,194,75,5,19 of 37
4,34,33,BLACKLITE DISTRICT,GIVE ME LIFE FT. JUDD HOOS,AK19,269,239,30,0,20 of 37
3,36,34,THE BLACK KEYS,BEAUTIFUL PEOPLE (STAY HIGH),Nonesuch/Warner,265,237,28,0,15 of 37
17,31,35,GREEN DAY,THE AMERICAN DREAM IS KILLING ME,Warner,240,282,-42,0,17 of 37
2,38,36,ROYALE LYNN,SIX FEET DEEP,Epitaph,239,218,21,0,18 of 37
1,54,37,GODSMACK,TRUTH,BMG,224,128,96,9,21 of 37
2,42,38,MESSER,ONE MORE TIME,Independent,206,170,36,0,14 of 37
4,40,39,DAYSEEKER,DREAMSTATE,Spinefarm/Land Shark,203,181,22,0,14 of 37
21,37,40,BLINK-182,ONE MORE TIME,Columbia,189,223,-34,0,12 of 37
10,46,41,SET IT OFF,EVIL PEOPLE,Why Worry/Stem,183,160,23,0,14 of 37
1,56,42,ENEMY REMAINS,EMPTY INSIDE,Fortess,178,124,54,2,15 of 37
14,10,43,FEAR OF WATER,CODEPENDENT PARASITES (FT. ELIAS SORIANO),FoW/Pasadena,174,622,-448,0,22 of 37
19,41,44,NICKELBACK,SKINNY LITTLE MISSY,BMG,172,172,0,0,14 of 37
4,45,45,BLIND CHANNEL,DEADZONE,Motor/CO5,171,163,8,1,12 of 37
13,14,46,NOVA SONS,SUPERMAN,SunRaye,165,566,-401,0,19 of 37
6,50,47,I PREVAIL,CLOSURE,Fearless/Concord,164,150,14,0,11 of 37
2,47,48,JERIS JOHNSON,WHEN THE DARKNESS COMES,Scrappy,152,157,-5,0,10 of 37
1,170,49,PEARL JAM,DARK MATTER,Repbulic,150,14,136,11,12 of 37
1,51,50,JUDAS PRIEST,CROWN OF HORNS,Epic,146,147,-1,0,11 of 37
17,43,51,AVENGED SEVENFOLD,MATTEL,Warner,145,170,-25,0,12 of 37
-,70,52,MADAME MAYHEM,HEADCASE,Headball,139,82,57,4,14 of 37
1,53,53,STARBENDERS,THE GAME,Sumerian,138,130,8,0,9 of 37
3,48,54,SEBASTIAN BACH,WHAT DO I GOT TO LOSE?,Reigning Phoenix/CO5,136,151,-15,0,13 of 37
5,49,55,VELVET CHAINS,STUCK AGAINST A WALL,WWWD/Motor/CO5,133,150,-17,0,11 of 37
5,55,56,RAIN CITY DRIVE,FROZEN,Thriller,123,128,-5,0,7 of 37
12,52,57,WOLVES AT THE GATE,SWEETNESS,Solid State,119,135,-16,0,8 of 37
34,59,58,SLEEP THEORY,NUMB,Epitaph,115,114,1,0,11 of 37
-,60,59,MOLLY D'AGO,SOMEONE JUST LIKE YOU,Wake Up! Music Rocks,112,112,0,1,11 of 37
-,62,60,ONI,SILHOUETTE,CO5,107,106,1,0,7 of 37
-,58,61,OXYMORRONS,LOOK ALIVE,Mascot,105,118,-13,0,8 of 37
-,95,62,HARDY,ROCKSTAR,Big Loud Rock,103,52,51,4,9 of 37
-,71,63,HED PE,WAITING,Regime,96,79,17,1,7 of 37
-,181,64,ETCHED IN EMBERS,HAPPY SONG,Independent,95,10,85,10,9 of 37
-,81,65,THE PLOT IN YOU,CLOSURE,Concord,95,63,32,0,8 of 37
-,-,66,SLEEP THEORY,FALLOUT,Epitaph,92,0,92,15,13 of 37
25,61,67,FOO FIGHTERS,UNDER YOU,RCA,91,108,-17,0,7 of 37
-,65,68,THROUGH FIRE,DEAD WINTER,Sumerian,89,94,-5,0,9 of 37
-,68,69,RUBIKON,LOSE IT ALL,Round Hill/CO5,87,85,2,0,8 of 37
-,96,70,THE WARNING,S!CK,Lava/Republic,86,51,35,2,8 of 37
15,57,71,WESTCREEK,LET ME BLEED,Wake Up! Music Rocks,85,120,-35,0,5 of 37
-,101,72,RICK MONROE AND THE HITMEN,WORTH THE HURT,TLG/Virgin,84,47,37,4,12 of 37
-,69,73,AMBER WILD,SILVER,New Ocean,84,84,0,0,6 of 37
-,66,74,BRING ME THE HORIZON,KOOL-AID,Columbia,84,86,-2,0,7 of 37
-,67,75,WHO ON EARTH,HOLD THE LINE,WOE Records/Lucky Man,81,85,-4,0,4 of 37
-,72,76,MICK MARS,RIGHT SIDE OF WRONG,1313 LLC,79,79,0,0,5 of 37
-,77,77,CAGE THE ELEPHANT,NEON PILL,QPrime/RCA,78,70,8,0,6 of 37
-,97,78,KALAMITY KILLS,THE CHEMISTRY OF MEANT TO BE,Pero,77,50,27,0,6 of 37
26,75,79,DIRTY HONEY,WON'T TAKE ME ALIVE,Dirt,77,77,0,0,5 of 37
-,76,80,UNPEOPLE,SMOTHER,SharpTone/Land Shark,75,74,1,0,6 of 37
-,107,81,PALAYE ROYALE,DEAD TO ME,Sumerian,73,42,31,0,7 of 37
-,64,82,NEW YEARS DAY,VAMPYRE,The Orchard,72,96,-24,0,7 of 37
11,79,83,WITHIN TEMPTATION,RITUAL,Force Music,68,66,2,0,5 of 37
-,78,84,HOT FOR CRIME,SO GOOD,Dangerous8/Amplify,68,69,-1,0,7 of 37
-,191,85,LINES OF LOYALTY,HURTS TO BE HUMAN,C3&B/CO5,67,8,59,5,7 of 37
-,91,86,PEYTON PARRISH,POETRY GLASS,Independent,64,53,11,0,6 of 37
25,74,87,BEARTOOTH,MIGHT LOVE MYSELF,Redbull/The Orchard,64,77,-13,0,5 of 37
15,94,88,PUDDLE OF MUDD,CASH & COBAIN,Pavement,63,53,10,0,3 of 37
-,87,89,DIRTY HONEY,COMING HOME (BALLAD OF THE SHIRE),Dirt,63,54,9,3,6 of 37
-,82,90,AWAKEN I AM,ROSES,SBG Records,62,61,1,0,5 of 37
-,120,91,DARK REMEDY,WE ARE THE DEAD,Von Artists LTD,61,33,28,1,3 of 37
-,103,92,BEASTO BLANCO,RUN FOR YOUR LIFE,COP International,61,43,18,1,7 of 37
-,99,93,PLUSH,HOPE IT HURTS,Pavement,61,48,13,0,1 of 37
21,84,94,METALLICA,TOO FAR GONE?,Blackened/Q Prime,61,60,1,0,5 of 37
-,104,95,WILDSTREET,SICK TO DEATH (FT. ONCE AROUND),Golden Robot,60,43,17,0,2 of 37
28,86,96,AYRON JONES,BLOOD IN THE WATER,Big Machine/John Varvatos,58,58,0,0,4 of 37
11,110,97,ATRIUM,WARRIOR IN THE GARDEN,Curtain Call,57,41,16,0,2 of 37
-,80,98,LOVE THE HATE,LETTER FROM FEAR,Full Circle,56,65,-9,0,2 of 37
-,92,99,SLOTHRUST,PONY,Dangerbird,55,53,2,0,4 of 37
29,93,100,POP EVIL,SKELETONS,MNRK/G&G,54,53,1,0,4 of 37
-,89,101,ROLLING STONES,ANGRY,Geffen/Interscope,54,54,0,0,4 of 37
-,85,102,ARCHITECTS,SEEING RED,Epitaph,54,59,-5,0,4 of 37
22,88,103,BAD OMENS,THE DEATH OF PEACE OF MIND,Sumerian,53,54,-1,0,5 of 37
-,-,104,VENREZ,SIP THE CUP,Wake Up! Music Rocks,52,0,52,9,8 of 37
-,98,105,AMERICAN DREAM MACHINE,SCAPEGOAT,Independent,50,50,0,0,5 of 37
1,100,106,STITCHED UP HEART,POSSESS ME,Another Century/The Orchard/Skateboard,48,48,0,0,2 of 37
12,63,107,HEARTS & HAND GRENADES,BURN (BY MY FIRE),Eclipse,46,100,-54,0,7 of 37
-,180,108,ACE FREHLEY,WALKIN' ON THE MOON,MNRK Heavy,43,10,33,2,4 of 37
-,109,109,BLAME MY YOUTH,PRIZEFIGHTER,Big Loud Rock,43,41,2,0,3 of 37
-,108,110,SMASH ATOMS,DOWN,M-Theory/New Ocean,43,42,1,1,5 of 37
-,106,111,MEMPHIS MAY FIRE,MISERY,RISE/BMG/Land Shark,43,43,0,0,3 of 37
24,111,112,FROM ASHES TO NEW,NIGHTMARE,Better Noise,42,41,1,0,4 of 37
-,112,113,GHOST HOUNDS,MAKE IT SHAKE,Gibson/The Syndicate,40,40,0,0,2 of 37
23,115,114,NITA STRAUSS,VICTORIOUS (FT. DOROTHY),Sumerian,39,39,0,0,3 of 37
-,113,115,JESSE JAMES DUPREE,NEVER GETS OLD,MIGHTY LOUD,39,40,-1,0,4 of 37
25,116,116,THE STRUTS,TOO GOOD AT RAISING HELL,Big Machine,38,38,0,0,3 of 37
-,132,117,AUTUMN KINGS,SLEEP WHEN I'M DEAD,Land Shark,36,25,11,0,4 of 37
10,73,118,SCOTTY AUSTIN,PSYCHO SEX,Stryker/INgrooves,36,79,-43,0,5 of 37
-,119,119,U2,ATOMIC CITY,Interscope,35,35,0,0,2 of 37
-,105,120,BRING ME THE HORIZON,DARKSIDE,Columbia,34,43,-9,0,2 of 37
-,90,121,RONIN,SATURN'S PORTAL,Independent,34,54,-20,0,4 of 37
-,123,122,GEARS,MY CURSE (MI MALDICION),Independent,33,33,0,0,1 of 37
-,122,123,VAJRA,LOVE IS A BATTLEFIELD,Independent,33,33,0,0,1 of 37
-,121,124,WIDOW7,CHOKE,Oxide,33,33,0,0,1 of 37
28,126,125,SEVENDUST,EVERYTHING,Napalm,30,29,1,0,3 of 37
-,159,126,NORMANDIE,SEROTONIN,Easy Life/Land Shark,29,15,14,0,4 of 37
32,129,127,JELLY ROLL,NEED A FAVOR (ROCK VERSION),Stoney Creek/BMG,28,28,0,0,2 of 37
-,128,128,SUM 41,LANDMINES,BMG,28,28,0,0,2 of 37
11,136,129,IN THIS MOMENT,THE PURGE,BMG,27,25,2,0,2 of 37
-,145,130,NEW DILEMMA,ANGELS ARE CRYING,Pavement,25,20,5,0,2 of 37
15,137,131,GRETA VAN FLEET,THE FALLING SKY,Republic,25,23,2,0,17 of 37
-,131,132,KILL DEVIL HILL,BEFORE THE DEVIL KNOWS,Legend,25,25,0,0,1 of 37
24,133,133,LINKIN PARK,LOST,Warner,25,25,0,0,1 of 37
-,134,134,MAJOR MOMENT,TOXIC,Independent,25,25,0,0,1 of 37
-,135,135,PORNO FOR PYROS,AGUA,Independent,25,25,0,0,1 of 37
3,114,136,WES CAGE,THE WOLF,Pavement,25,40,-15,0,2 of 37
-,150,137,ALEXSUCKS,6 PACK AND CIGARETTES,Hallwood,24,20,4,0,1 of 37
13,138,138,PISTOLS AT DAWN,FLY,Megaforce/Amplify,24,23,1,0,3 of 37
-,141,139,WEAPONS OF ANEW,DEMONS,Independent,23,22,1,0,1 of 37
-,195,140,CROSSES,BIG YOUTH,Warner,22,6,16,0,2 of 37
-,139,141,PLUSH,BARRACUDA,Pavement,22,23,-1,0,1 of 37
20,146,142,FALLING IN REVERSE,LAST RESORT (REIMAGINED),Epitaph,21,20,1,0,1 of 37
-,147,143,WAKE ME,FEMALE,Independent/Land Shark,21,20,1,0,1 of 37
-,144,144,PINK ELEFANTS,THE SHADOW,Independent/The Syndicate,21,21,0,0,1 of 37
-,142,145,TUK SMITH & THE RESTLESS HEARTS,TAKE THE LONG WAY,Gypsy Rose/New Ocean,21,21,0,0,2 of 37
-,182,146,KINGS COUNTY,WISH,Unleashed,20,10,10,0,2 of 37
-,154,147,MANESKIN,HONEY (ARE U COMING?),Arista,20,18,2,0,3 of 37
16,148,148,PLUSH,LEFT BEHIND,Pavement,20,20,0,0,2 of 37
5,151,149,SAVING ABEL,FIRE,Motor/CO5,20,20,0,0,1 of 37
-,149,150,THEORY OF A DEADMAN,TWO OF US (STUCK),Roadrunner/3EE,20,20,0,0,1 of 37
14,158,151,THE BITES,KNOCKIN' ON THE DOOR,Earache,19,16,3,1,3 of 37
11,153,152,SKINDRED,GIMME THAT BOOM,Earache,19,19,0,0,1 of 37
-,152,153,SPLIT PERSONA,PREY,CLZ Productions,19,19,0,0,2 of 37
-,143,154,UNDEROATH,LIFELINE (DROWNING),MNRK HEAVY/UNDEROATH,19,21,-2,0,1 of 37
8,117,155,SHAYLEN & AUSTIN JOHN WINKLER,LIPS OF AN ANGEL 2,Two Hats,19,36,-17,0,3 of 37
-,-,156,BOSTON MANOR,CONTAINER,SharpTone/Land Shark,18,0,18,4,4 of 37
-,83,157,SLEEP TOKEN,GRANITE,Spinefarm,17,61,-44,0,5 of 37
13,157,158,SAUL,A MILLION MILES,Spinefarm/Land Shark,16,16,0,0,1 of 37
-,162,159,CHRISTOPHER SHAYNE,ONE MORE ROUND,Independent/Amplify,15,15,0,0,1 of 37
6,163,160,FINGER ELEVEN,TOGETHER RIGHT,Craft/Concord,15,15,0,0,1 of 37
-,164,161,FOUNDRY,CROCODILE TEARS,The Syndicate/Lucky Man,15,15,0,0,1 of 37
-,160,162,IN THEORY,WORLD'S ON FIRE,The Orchard/New Ocean,15,15,0,0,2 of 37
2,168,163,OF MICE & MEN,CASTAWAY,SharpTone/Land Shark,15,15,0,0,1 of 37
23,169,164,STAIND,LOWEST IN ME,Alchemy,15,15,0,0,1 of 37
-,161,165,TAPROOT,FAVOURITE SONG FT. ELIAS SORIANO,THC/Land Shark,15,15,0,0,1 of 37
-,166,166,THE EXIES,SPIRITS HIGH,Independent,15,15,0,0,1 of 37
16,167,167,VERSUS ME,TERRIFIED,FM,15,15,0,0,1 of 37
-,155,168,THE BLACK VULTURES,NEVER SAY,Independent,15,17,-2,0,1 of 37
-,125,169,ALESTI,FLAWED DESIGN,Land Shark,15,30,-15,0,2 of 37
-,-,170,REDLIGHT KING,DEVIL'S BEST FRIEND FT. JEREMY EDGE,Independent,13,0,13,1,1 of 37
-,173,171,FILTER,OBLITERATION,Golden Robot,13,13,0,0,1 of 37
-,172,172,STEVE VAI,SHE SAVED MY LIFE TONIGHT,Favored Nations/MLG,13,13,0,0,1 of 37
-,130,173,VRSTY,GLAD YOU CAME,Spinefarm/Land Shark,13,26,-13,0,2 of 37
13,189,174,SEVENTH DAY SLUMBER,FEASTING ON VULTURES FT. KELLIN QUINN,Rockfest,12,10,2,0,2 of 37
18,175,175,CROBOT,GOLDEN,Mascot,12,12,0,0,1 of 37
10,176,176,GUNS N ROSES,PERHAPS,Geffen/Interscope,12,12,0,0,1 of 37
-,177,177,LINKIN PARK,FIGHTING MYSELF,Warner,12,12,0,0,1 of 37
-,178,178,LIONS AT THE GATE,DRAIN,Independent,12,12,0,0,1 of 37
-,174,179,O ZORN!,NEVER SAW IT COMING,Independent,12,12,0,0,2 of 37
-,190,180,2 SHADOWS,MAD GOD,Rock Shop,11,9,2,0,1 of 37
-,179,181,PARALANDRA,DIRTY LOVE,Independent,11,11,0,0,1 of 37
-,-,182,FAME ON FIRE,NIGHTMARE (THE DEVIL),Hopeless,10,0,10,2,1 of 37
-,-,183,10 YEARS,RISE,Mascot,10,1,9,0,1 of 37
-,184,184,CORY MARKS,A DIFFERENT KIND OF YEAR,Better Noise,10,10,0,0,1 of 37
-,185,185,HEARTSICK HEROINE,KISS THE RING,Independent,10,10,0,0,1 of 37
-,186,186,MIDLINE,ONWARD,New Ocean,10,10,0,0,2 of 37
-,187,187,NORMUNDY,ABYSS,Independent,10,10,0,0,1 of 37
-,188,188,TOADIES,SINCE U BEEN GONE,Independent,10,10,0,0,1 of 37
-,-,189,SONIC UNIVERSE,I AM,earMUSIC/Land Shark,8,0,8,2,2 of 37
-,192,190,VAMPIRES EVERYWHERE!,CRY LITTLE SISTER,Dark Kingdom/New Ocean,8,8,0,0,1 of 37
-,-,191,MOVEMENTS,I HOPE YOU CHOKE,Fearless/Concord,7,5,2,0,1 of 37
12,-,192,PARKWAY DRIVE,DARKER STILL,Epitaph,7,5,2,0,2 of 37
-,-,193,SALIVA,COME BACK STRONGER,Megaforce/FM,7,5,2,0,1 of 37
-,193,194,ICE NINE KILLS,MEAT & GREET,Fearless/Concord,7,7,0,0,1 of 37
-,194,195,NEW MONARCH,MARGOT ROBBIE,Independent,7,7,0,0,1 of 37
-,-,196,MOON FEVER,GETTING LOUD,Astro/Amplify,6,5,1,0,2 of 37
-,-,197,PENDULUM,HALO (FT. BULLET FOR MY VALENTINE),Mushroom/Virgin/Land Shark,6,5,1,0,1 of 37
9,-,198,UNCURED,FIGHT THIS WAR,Pavement,6,5,1,0,2 of 37
-,197,199,CENTERSHIFT,THE RIDE,Auspicious/New Ocean,6,6,0,0,1 of 37
-,-,200,CALEB HYLES,NEVER BACK DOWN FT. MANAFEST,Judge & Jury/Land Shark,5,0,5,1,1 of 37
