WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
24,1,1,FAME ON FIRE,WELCOME TO THE CHAOS,Hopeless,859,863,-4,0,28 of 39
11,2,2,FIVE FINGER DEATH PUNCH,WELCOME TO THE CIRCUS,Better Noise,854,859,-5,0,34 of 39
10,7,3,DISTURBED,BAD MAN,Warner,849,783,66,0,34 of 39
8,3,4,METALLICA,LUX ÆTERNA,Q Prime/Blackened,837,832,5,0,30 of 39
13,4,5,POP EVIL,PARANOID (CRASH & BURN),Pop Evil/MNRK HEAVY/G&G,822,809,13,0,33 of 39
22,8,6,STARSET & BREAKING BENJAMIN,WAITING ON THE SKY TO CHANGE,Judge & Jury/The Orchard,809,783,26,0,29 of 39
19,6,7,NICKELBACK,SAN QUENTIN,BMG,798,790,8,0,27 of 39
13,5,8,BLINK-182,EDGING,Columbia,712,793,-81,0,29 of 39
25,9,9,GHOST,SPILLWAYS,Loma Vista/Concord,688,774,-86,0,30 of 39
21,13,10,BAD OMENS,JUST PRETEND,Sumerian,673,636,37,0,27 of 39
17,11,11,ARCHITECTS,TEAR GAS,Epitaph,670,667,3,0,23 of 39
15,10,12,SMASHING PUMPKINS,BEGUILED,Martha's Music/Thirty Tigers,660,678,-18,0,28 of 39
17,14,13,THREE DAYS GRACE,I AM THE WEAPON,RCA,609,604,5,0,30 of 39
13,15,14,THEORY OF A DEADMAN,DINOSAUR,Roadrunner/3EE,596,598,-2,0,27 of 39
9,19,15,DARK BELOW,HATE BEING HUMAN,JPS Prod.,559,468,91,0,18 of 39
22,17,16,ROYAL BLISS,BLACK RHINO,Kartel/Air Castle,512,489,23,0,23 of 39
10,20,17,HARDY,JACK,Big Loud Rock,508,451,57,0,22 of 39
3,28,18,SHINEDOWN,DEAD DON'T DIE,Atlantic,441,329,112,2,22 of 39
16,18,19,GODSMACK,SURRENDER,BMG,439,487,-48,0,23 of 39
8,21,20,WHISKEY MYERS,THE WOLF,Wiggy Thump/Thirty Tigers,436,419,17,0,22 of 39
3,25,21,DAUGHTRY,SEPARATE WAYS (WORLDS APART) FT. LZZY HALE,Dogtree/Big Machine,425,377,48,3,26 of 39
21,23,22,DOROTHY,BLACK SHEEP,Rock Nation/CO5,389,393,-4,0,24 of 39
4,24,23,ALTER BRIDGE,HOLIDAY,Napalm/CO5,385,378,7,1,21 of 39
16,26,24,BLACK VEIL BRIDES,SAVIOUR II,Sumerian,343,349,-6,0,21 of 39
4,35,25,ONE DAY ALIVE,BRINGING ON THE PAIN,Silent Majority Group,338,275,63,2,18 of 39
6,31,26,UNCHAINED,PSYCHEDELIC PICNIC,PACgroove,338,298,40,0,15 of 39
11,29,27,CROBOT,GOLDEN,Mascot,338,326,12,0,21 of 39
11,30,28,FOR THE FALLEN DREAMS,NO HEAVEN,Arising Empire,324,311,13,1,19 of 39
14,22,29,MESSER,UNBREAKABLE (UNFVKWITABLE),Curtain Call,318,408,-90,0,22 of 39
4,34,30,PISTOLS AT DAWN,UNDER THE SURFACE,CO5/Megaforce,306,283,23,1,22 of 39
4,32,31,AVATAR,THE DIRT I'M BURIED IN,G&G,304,295,9,0,20 of 39
3,36,32,I PREVAIL,DEEP END,Concord,302,265,37,1,20 of 39
7,33,33,MOTIONLESS IN WHITE,WEREWOLF,Roadrunner/EMG,302,284,18,0,19 of 39
2,41,34,SALIVA,HIGH ON ME,Megaforce/FM,294,252,42,1,20 of 39
10,12,35,SEVVVEN,COLD,Wake Up! Music Rocks,292,642,-350,0,18 of 39
12,37,36,VERSUS ME,TERRIFIED,FM,288,259,29,0,17 of 39
1,51,37,PAPA ROACH,CUT THE LINE,New Noize/ADA,287,148,139,4,20 of 39
3,40,38,DARK REMEDY,BLOOD MONEY,PACgroove,282,250,32,0,18 of 39
6,39,39,RIVAL SONS,NOBODY WANTS TO DIE,Atlantic,278,252,26,1,18 of 39
8,38,40,GIOVANNIE AND THE HIRED GUNS,OVERRATED,Warner,254,256,-2,0,19 of 39
3,45,41,PARKWAY DRIVE,IMPERIAL HERETIC,Epitaph,225,204,21,0,16 of 39
9,44,42,TURNSTILE,HOLIDAY,Roadrunner/3EE,220,219,1,0,16 of 39
2,50,43,UNCURED,LET'S BREAK OUT,Pavement,203,133,70,0,16 of 39
9,16,44,SONS ON FIRE,RISE,Curtain Call,202,502,-300,0,17 of 39
20,43,45,VOLBEAT,BECOMING,Republic,200,229,-29,0,13 of 39
2,48,46,SKILLET,PSYCHO IN MY HEAD,Atlantic,182,156,26,1,10 of 39
1,87,47,SAINT ASONIA,DEVASTATE,Spinefarm,175,50,125,8,14 of 39
12,42,48,NOTHING MORE,YOU DON'T KNOW WHAT LOVE MEANS,Better Noise,174,233,-59,0,16 of 39
18,27,49,OZZY OSBOURNE,ONE OF THOSE DAYS,Epic,164,337,-173,0,17 of 39
7,46,50,FIT FOR A KING,FALLING THROUGH THE SKY,Solid State/Land Shark,159,174,-15,0,13 of 39
1,49,51,DAYSEEKER,WITHOUT ME,Land Shark,156,141,15,0,13 of 39
-,-,52,THE ALMAS,CAGE,MK Music,152,0,152,18,16 of 39
-,-,53,PSYCHO HILL,MEMORIES,Little Bo Ba/Land Shark,150,0,150,19,17 of 39
-,53,54,IGGY POP,FRENZY,Atlantic,145,118,27,3,13 of 39
-,61,55,THE HUNGER,TEARS TO CRY,Wake Up! Music Rocks,123,83,40,1,13 of 39
26,47,56,BEARTOOTH,RIPTIDE,Red Bull,120,145,-25,0,9 of 39
-,56,57,STORY OF THE YEAR,WAR,Sharptone/Land Shark,100,95,5,1,8 of 39
-,85,58,MUSE,KILL OR BE KILLED,Warner,93,52,41,3,12 of 39
-,66,59,CAIRO KNIFE FIGHT,CHURN,CKF Records,88,79,9,1,10 of 39
-,-,60,FALLING IN REVERSE,WATCH THE WORLD BURN,Epitaph,83,0,83,7,7 of 39
5,59,61,AVATAR,DANCE DEVIL DANCE,Thirty Tigers/Black Waltz/G&G,83,87,-4,0,7 of 39
-,100,62,ATREYU,DROWNING,Spinefarm/Land Shark,81,39,42,1,7 of 39
-,77,63,SAMMY HAGAR & THE CIRCLE,FATHER TIME,UMe,79,58,21,0,6 of 39
-,70,64,KOE WETZEL,CREEPS,YellaBush/Columbia,78,68,10,0,6 of 39
-,58,65,SLEEPING WITH SIRENS,COMPLETE COLLAPSE,Sumerian,78,87,-9,0,8 of 39
8,68,66,BLACK OXYGEN,LACEYVILLE,Curtain Call,71,70,1,0,5 of 39
-,67,67,ABOVE SNAKES,DOWN,Random EQ,70,70,0,0,2 of 39
11,57,68,AWAKE AT LAST,THE OTHER SIDE,Wake Up! Music Rocks/FM Music,67,95,-28,0,7 of 39
-,71,69,TUK SMITH & THE RESTLESS HEARTS,BALLAD OF A MISSPENT YOUTH,Independent,65,65,0,0,2 of 39
-,72,70,BOY HITS CAR,INJUSTICE FATIGUE,Dark Star/New Ocean,63,63,0,0,4 of 39
-,60,71,THE ANSWER,BLOOD BROTHER,Golden Robot,62,84,-22,0,4 of 39
31,54,72,FALLING IN REVERSE,VOICES IN MY HEAD,Epitaph,62,111,-49,0,10 of 39
-,73,73,BAD MARRIAGE,TEAR IT DOWN,New Ocean,61,60,1,0,4 of 39
-,74,74,ORIANTHI,WITCHES & THE DEVIL,Frontiers,59,59,0,0,5 of 39
-,75,75,THE LONELY ONES,BEDROOM DOOR,O'Donnell Media Group,59,59,0,0,4 of 39
-,-,76,SLEEP TOKEN,THE SUMMONING,Spinefarm,58,0,58,6,6 of 39
-,84,77,F.I.L.T.H.,GET UP 2.0,Independent,58,53,5,0,3 of 39
-,79,78,TIGERCUB,THE PERFUME OF DECAY,Loosegroove/The Orchard,58,57,1,0,6 of 39
-,62,79,OVTLIER,LIVING DEAD,Land Shark,57,83,-26,0,5 of 39
-,64,80,PIERCE THE VEIL,PASS THE NIRVANA,Fearless/Concord,56,82,-26,0,8 of 39
-,106,81,CATCH YOUR BREATH,DIAL TONE,Independent,55,35,20,0,3 of 39
-,81,82,AUDIO REIGN,SHINING LIGHT,Audio Reign/New Ocean,55,55,0,0,3 of 39
-,78,83,PIERCE THE VEIL,EMERGENCY CONTACT,Fearless/Concord,55,58,-3,0,4 of 39
7,76,84,THE DEVIL WEARS PRADA,BROKEN,Solid State,54,59,-5,0,6 of 39
16,55,85,OF VIRTUE,COLD BLOODED,Arising Empire/FM,54,97,-43,0,8 of 39
23,52,86,BUSH,MORE THAN MACHINES,BMG,54,132,-78,0,8 of 39
-,101,87,FALL OUT BOY,LOVE FROM THE OTHER SIDE,Fueled By Ramen/Elektra,52,39,13,1,4 of 39
10,88,88,ANOVA SKYWAY,SPARK,Independent,50,50,0,0,5 of 39
-,80,89,PARDON THE SCARS,PURGE,Independent,50,56,-6,0,1 of 39
19,92,90,HALESTORM,WICKED WAYS,Atlantic,48,48,0,0,3 of 39
7,83,91,SHALLOW SIDE,THE WORST KIND,Thermal,48,54,-6,0,8 of 39
-,126,92,METALLICA,SCREAMING SUICIDE,Q Prime/Blackened,46,19,27,2,5 of 39
-,95,93,KATATONIA,ATRIUM,Napalm,46,41,5,0,2 of 39
17,65,94,AYRON JONES,FILTHY,Big Machine/John Varvatos,45,82,-37,0,7 of 39
-,94,95,BUDDERSIDE,JOKER,Independent,43,42,1,0,2 of 39
-,90,96,JARED JAMES NICHOLS,DOWN THE DRAIN,Black Hill/CO5,43,49,-6,0,6 of 39
-,-,97,HIGHLY SUSPECT,ICE COLD,Elektra/300,41,0,41,7,7 of 39
-,-,98,SILENT THEORY,AGONY,OneRPM/Land Shark,41,0,41,4,4 of 39
-,96,99,DON'T PANIC,CONQUER DIVIDE,Auspicious/New Ocean,40,40,0,0,2 of 39
8,99,100,SEVENTH DAY SLUMBER,HALOS,Rockfest,40,40,0,0,5 of 39
-,97,101,UGLY KID JOE,FAILURE,Metalville/New Ocean,40,40,0,0,2 of 39
-,103,102,LAST IN LINE,GHOST TOWN,Land Shark,39,37,2,0,4 of 39
-,98,103,WHO ON EARTH,BLACK SWAN,Independent,39,40,-1,0,3 of 39
-,102,104,POINT NORTH,RECOVER,Hopeless,38,39,-1,0,3 of 39
-,89,105,NEW YEARS DAY,HURTS LIKE HELL,Sony/The Orchard,38,49,-11,0,4 of 39
-,108,106,KAMELOT,ONE MORE FLAG IN THE GROUND,Napalm/Land Shark,32,32,0,0,4 of 39
12,109,107,NONPOINT,PAPER TIGERS,361 Degrees/FM,32,32,0,0,5 of 39
-,104,108,10 YEARS,THE OPTIMIST,Mascot,32,37,-5,0,1 of 39
-,111,109,BULL Y LOS BUFALOS,DINERO PRIMERO,Paramour,31,31,0,0,5 of 39
-,110,110,NO RESOLVE,COME BACK STRONGER,Noise Machine/Mindful Music,31,31,0,0,3 of 39
-,-,111,LIONS AT THE GATE,THE LEDGE,Land Shark/Shelter,30,0,30,4,4 of 39
-,112,112,DAMN THE PLANET,BY THE WAY,New Ocean,30,30,0,0,3 of 39
20,63,113,RED HOT CHILI PEPPERS,TIPPA MY TONGUE,Warner,29,83,-54,0,6 of 39
-,116,114,OZZY OSBOURNE,A THOUSAND SHADES FT. JEFF BECK,Epic,28,25,3,0,1 of 39
-,105,115,SAUL,JACK & JILL,Spinefarm,28,36,-8,0,4 of 39
-,93,116,BRKN LOVE,UNDER THE KNIFE,Spinefarm,28,43,-15,0,4 of 39
-,114,117,CRASHING WAYWARD,BREATHE,Independent,27,27,0,0,2 of 39
7,115,118,MUSE,WILL OF THE PEOPLE,Warner/Q Prime,27,27,0,0,3 of 39
-,113,119,THE STRUTS,FALLIN' WITH ME,Big Machine/John Varvatos,26,28,-2,0,4 of 39
-,118,120,GWAR,THE CUTTER,Pit,25,25,0,0,1 of 39
