WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
6,2,1,GREEN DAY,THE AMERICAN DREAM IS KILLING ME,Warner,894,853,41,0,32 of 37
25,1,2,SLEEP THEORY,NUMB,Epitaph,872,859,13,0,30 of 37
16,3,3,DAUGHTRY,ARTIFICIAL,Big Machine,805,741,64,1,29 of 37
11,5,4,STAIND,HERE AND NOW,Alchemy/CO5,750,666,84,0,27 of 37
18,4,5,FROM ASHES TO NEW,NIGHTMARE,Better Noise,722,680,42,1,27 of 37
15,6,6,MAMMOTH WVH,I'M ALRIGHT,BMG,698,665,33,0,29 of 37
11,11,7,BAD WOLVES,LEGENDS NEVER DIE,Better Noise,690,626,64,0,29 of 37
19,7,8,DIRTY HONEY,WON'T TAKE ME ALIVE,Dirt,665,659,6,0,28 of 37
6,9,9,FOZZY,SPOTLIGHT,The Orchard,652,629,23,0,31 of 37
10,10,10,BLINK-182,ONE MORE TIME,Columbia,627,629,-2,0,26 of 37
6,15,11,SHINEDOWN,A SYMPTOM OF BEING HUMAN,Atlantic/3EE,566,450,116,3,25 of 37
17,8,12,BEARTOOTH,MIGHT LOVE MYSELF,Redbull/The Orchard,565,657,-92,0,25 of 37
6,19,13,WITHIN TEMPTATION,RITUAL,Force Music,516,428,88,1,22 of 37
5,12,14,PAPA ROACH,LEAVE A LIGHT ON,New Noize,507,499,8,0,27 of 37
12,14,15,TIM MONTANA,DEVIL YOU KNOW,BBR/BMG,502,471,31,0,21 of 37
8,18,16,SEVENTH DAY SLUMBER,FEASTING ON VULTURES FT. KELLIN QUINN,Rockfest,500,433,67,0,20 of 37
9,16,17,THE BITES,KNOCKIN' ON THE DOOR,Earache,458,447,11,0,15 of 37
7,23,18,MIKE SHINODA,ALREADY OVER,Warner,453,403,50,0,24 of 37
7,17,19,AVENGED SEVENFOLD,MATTEL,Warner,426,438,-12,0,25 of 37
11,25,20,MOTIONLESS IN WHITE,SIGN OF LIFE,Roadrunner/3EE,421,402,19,1,23 of 37
9,22,21,ATREYU,GONE,Spinefarm/Land Shark,414,404,10,0,26 of 37
17,20,22,FOO FIGHTERS,UNDER YOU,RCA,408,416,-8,0,18 of 37
6,28,23,GARY CASERTA,BREAKING THROUGH DARK,Independent,407,344,63,0,14 of 37
7,26,24,POINT NORTH,BELOW THE BELT (FT. SET IT OFF),Hopeless,396,369,27,1,24 of 37
