WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
10,1,1,SEETHER,JUDAS MIND,Concord,829,837,-8,0,29 of 37
13,2,2,HALESTORM & I PREVAIL,CAN YOU SEE ME IN THE DARK?,Atlantic,727,743,-16,0,25 of 37
18,3,3,SHALLOW SIDE,FILTERS,Thermal,688,709,-21,0,26 of 37
14,5,4,BRING ME THE HORIZON,TOP 10 STATUES THAT CRIED BLOOD,Columbia,632,619,13,0,26 of 37
5,8,5,POP EVIL,WHAT REMAINS,MNRK Heavy/G&G,631,580,51,2,31 of 37
13,9,6,A DAY TO REMEMBER,FEEDBACK,Fueled By Ramen/3eE,583,580,3,0,26 of 37
19,10,7,BLACK VEIL BRIDES,BLEEDERS,Spinefarm/Land Shark,572,552,20,0,24 of 37
14,4,8,THE OFFSPRING,MAKE IT ALL RIGHT,Concord,572,648,-76,0,26 of 37
11,12,9,MESSER,FIND OUT,Maddpants/ONErpm/FM,557,507,50,1,23 of 37
10,11,10,THE FUNERAL PORTRAIT,SUFFOCATE CITY,Better Noise,542,510,32,0,19 of 37
7,13,11,DOROTHY,MUD,Roc Nation,538,502,36,1,24 of 37
25,7,12,DAUGHTRY,PIECES,Big Machine,477,600,-123,0,22 of 37
11,16,13,THE ALMAS,LIFELINE,Wake Up! Music Rocks,469,428,41,2,16 of 37
12,15,14,BLACKLIST UNION,HORNS AND HALOS,BLU,460,446,14,1,22 of 37
6,22,15,FINGER ELEVEN,ADRENALINE,Better Noise,431,368,63,1,22 of 37
7,17,16,AMERICAN PROGRESS,OUTLAW,Independent,426,407,19,0,15 of 37
11,19,17,MYLES KENNEDY,SAY WHAT YOU WILL,Napalm,416,389,27,0,21 of 37
1,63,18,LINKIN PARK,THE EMPTINESS MACHINE,Warner,396,120,276,13,26 of 37
3,26,19,NOTHING MORE,ANGEL SONG (FT. DAVID DRAIMAN),Better Noise,387,340,47,1,20 of 37
7,23,20,JERRY CANTRELL,VILIFIED,Double J,387,367,20,0,20 of 37
5,24,21,SMASHING PUMPKINS,SIGHOMMI,Thirty Tigers,383,366,17,1,22 of 37
24,14,22,WAGE WAR,MAGNETIC,Fearless/Concord,368,491,-123,0,19 of 37
2,35,23,SLEEP THEORY,STUCK IN MY HEAD,Epitaph,341,230,111,2,24 of 37
18,25,24,TIM MONTANA,SAVAGE,Music Knox/BBR/BMG,339,347,-8,0,16 of 37
9,28,25,HARDY,PSYCHO,Big Loud Rock/Big Loud,338,305,33,0,20 of 37
9,29,26,DIRTY HONEY,DON'T PUT OUT THE FIRE,Dirt,318,299,19,0,16 of 37
3,32,27,HEARTS & HAND GRENADES,BREATHE INTO ME,Independent,299,266,33,0,16 of 37
6,27,28,BADFLOWER,DETROIT,Big Machine,299,308,-9,1,18 of 37
2,36,29,SHIM,STING LIKE A BITCH,Curtain Call,297,225,72,0,17 of 37
6,30,30,FLAT BLACK,A BIT OF LIGHTNING,Concord,295,274,21,1,19 of 37
7,31,31,SCOTT STAPP,BLACK BUTTERFLY,Napalm,287,267,20,0,17 of 37
10,18,32,VENREZ,CROSSED THE LINE,Wake Up! Music Rocks,285,393,-108,0,16 of 37
4,34,33,WOLVES OF TOMORROW,RAVENS TEARS,Independent,279,246,33,0,16 of 37
3,33,34,JELLY ROLL,LIAR,BMG,277,265,12,0,19 of 37
11,21,35,STRIPPING THE PISTOL,HOPE,TLG/ZOID/Virgin,267,378,-111,0,14 of 37
8,20,36,EMPIIRES,NEVER ENOUGH,TLG/ZOID/Virgin,262,385,-123,0,15 of 37
14,6,37,FALLING IN REVERSE & JELLY ROLL,ALL MY LIFE,Epitaph,260,602,-342,0,22 of 37
2,45,38,SALEM'S CHILDE,THROUGH FIRE,Pavement,241,198,43,0,18 of 37
2,41,39,CALL ME KARIZMA,MADHOUSE,Gloomy Culture/BHMM,236,207,29,0,17 of 37
2,46,40,STARSET,TOKSIK,Concord,230,196,34,1,15 of 37
