WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
5,4,1,FOO FIGHTERS,RESCUED,RCA,928,844,84,1,31 of 38
10,1,2,AVENGED SEVENFOLD,NOBODY,Warner,904,889,15,0,34 of 38
8,3,3,METALLICA,72 SEASONS,Blackened/Q Prime,871,875,-4,0,32 of 38
12,2,4,GODSMACK,SOUL ON FIRE,BMG,795,879,-84,0,30 of 38
8,6,5,MAMMOTH WVH,ANOTHER CELEBRATION AT THE END OF THE WORLD,BMG,771,692,79,1,33 of 38
18,7,6,I PREVAIL,DEEP END,Concord,713,692,21,0,29 of 38
5,8,7,STAIND,LOWEST IN ME,Alchemy,707,691,16,0,29 of 38
10,12,8,JELLY ROLL,NEED A FAVOR (ROCK VERSION),Stoney Creek/BMG,644,576,68,0,25 of 38
15,9,9,LINKIN PARK,LOST,Warner,617,669,-52,0,22 of 38
17,10,10,SALIVA,HIGH ON ME,Megaforce/FM,596,643,-47,0,27 of 38
16,5,11,PAPA ROACH,CUT THE LINE,New Noize/ADA,595,748,-153,0,28 of 38
8,14,12,FROM ASHES TO NEW,HATE ME TOO,Better Noise,586,540,46,0,28 of 38
7,21,13,SMASH INTO PIECES,SIX FEET UNDER,Endless/Land Shark,564,456,108,0,18 of 38
19,17,14,AVATAR,THE DIRT I'M BURIED IN,G&G,554,511,43,1,27 of 38
6,24,15,FRAMING HANLEY,START A FIRE,Thermal,529,429,100,0,19 of 38
5,22,16,GHOST,JESUS HE KNOWS ME,Loma Vista/Concord,490,453,37,0,28 of 38
7,19,17,ATREYU,WATCH ME BURN,Spinefarm/Land Shark,484,465,19,0,25 of 38
5,23,18,DISTURBED,UNSTOPPABLE,Warner,471,432,39,0,27 of 38
7,25,19,AYRON JONES,BLOOD IN THE WATER,Big Machine/John Varvatos,456,418,38,1,27 of 38
15,16,20,FALLING IN REVERSE,WATCH THE WORLD BURN,Epitaph,455,522,-67,0,29 of 38
18,18,21,SHINEDOWN,DEAD DON'T DIE,Atlantic,426,499,-73,0,20 of 38
5,27,22,GRETA VAN FLEET,MEETING THE MASTER,Republic,402,351,51,0,24 of 38
12,15,23,THE HU,THIS IS MONGOL,Better Noise,384,534,-150,0,25 of 38
6,30,24,FIT FOR A KING,REACHING OUT,Solid State,371,339,32,0,18 of 38
16,26,25,SAINT ASONIA,DEVASTATE,Spinefarm,368,372,-4,0,23 of 38
4,33,26,STRETCH,FIRESTARTER,Curtain Call,353,301,52,0,16 of 38
5,29,27,THE DEVIL WEARS PRADA,SALT,Solid State,353,340,13,0,19 of 38
4,34,28,TEXAS HIPPIE COALITION,HELL HOUNDS,MNRK,351,288,63,0,18 of 38
11,31,29,OTHERWISE,FULL DISCLOSURE,Mascot,339,336,3,0,20 of 38
2,49,30,BUSH,ALL THINGS MUST CHANGE,BMG,335,190,145,5,27 of 38
