WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
18,1,1,POP EVIL,PARANOID (CRASH & BURN),Pop Evil/MNRK HEAVY/G&G,1054,1023,31,0,34 of 39
5,3,2,LINKIN PARK,LOST,Warner,929,873,56,1,30 of 39
15,2,3,DISTURBED,BAD MAN,Warner,882,916,-34,0,34 of 39
8,6,4,SHINEDOWN,DEAD DON'T DIE,Atlantic,823,746,77,1,29 of 39
16,4,5,FIVE FINGER DEATH PUNCH,WELCOME TO THE CIRCUS,Better Noise,712,860,-148,0,31 of 39
8,9,6,DAUGHTRY,SEPARATE WAYS (WORLDS APART) FT. LZZY HALE,Dogtree/Big Machine,689,629,60,0,28 of 39
26,7,7,BAD OMENS,JUST PRETEND,Sumerian,674,716,-42,0,25 of 39
22,8,8,THREE DAYS GRACE,I AM THE WEAPON,RCA,667,650,17,0,27 of 39
6,11,9,PAPA ROACH,CUT THE LINE,New Noize/ADA,663,594,69,1,28 of 39
15,10,10,HARDY,JACK,Big Loud Rock,642,605,37,0,25 of 39
13,5,11,METALLICA,LUX ÆTERNA,Q Prime/Blackened,623,774,-151,0,27 of 39
13,12,12,WHISKEY MYERS,THE WOLF,Wiggy Thump/Thirty Tigers,548,506,42,0,22 of 39
12,17,13,MOTIONLESS IN WHITE,WEREWOLF,Roadrunner/EMG,491,448,43,1,24 of 39
9,20,14,PISTOLS AT DAWN,UNDER THE SURFACE,CO5/Megaforce,471,412,59,0,23 of 39
9,13,15,ALTER BRIDGE,HOLIDAY,Napalm/CO5,459,500,-41,0,28 of 39
18,14,16,THEORY OF A DEADMAN,DINOSAUR,Roadrunner/3EE,450,498,-48,0,22 of 39
8,19,17,I PREVAIL,DEEP END,Concord,443,430,13,0,25 of 39
7,23,18,SALIVA,HIGH ON ME,Megaforce/FM,436,368,68,1,22 of 39
7,27,19,UNCURED,LET'S BREAK OUT,Pavement,435,354,81,1,17 of 39
2,31,20,GODSMACK,SOUL ON FIRE,BMG,432,305,127,2,24 of 39
26,16,21,DOROTHY,BLACK SHEEP,Rock Nation/CO5,420,459,-39,0,26 of 39
5,28,22,THE ALMAS,CAGE,MK Music,391,345,46,0,17 of 39
21,24,23,BLACK VEIL BRIDES,SAVIOUR II,Sumerian,385,367,18,0,20 of 39
9,26,24,AVATAR,THE DIRT I'M BURIED IN,G&G,375,362,13,2,24 of 39
5,30,25,PSYCHO HILL,MEMORIES,Little Bo Ba/Land Shark,371,312,59,0,18 of 39
5,29,26,FALLING IN REVERSE,WATCH THE WORLD BURN,Epitaph,354,342,12,3,24 of 39
27,18,27,STARSET & BREAKING BENJAMIN,WAITING ON THE SKY TO CHANGE,Judge & Jury/The Orchard,347,446,-99,0,17 of 39
16,21,28,CROBOT,GOLDEN,Mascot,336,392,-56,0,25 of 39
3,34,29,OZZY OSBOURNE,A THOUSAND SHADES FT. JEFF BECK,Epic,325,282,43,3,20 of 39
8,32,30,PARKWAY DRIVE,IMPERIAL HERETIC,Epitaph,317,296,21,0,19 of 39
4,38,31,NONPOINT,HEARTLESS,361 Degrees,316,260,56,1,20 of 39
4,40,32,WORLD GONE COLD,OPPOSITES ATTRACT,RockFest,292,256,36,0,18 of 39
2,50,33,THE HU,THIS IS MONGOL,Better Noise,288,184,104,4,21 of 39
4,36,34,MUSE,KILL OR BE KILLED,Warner,288,263,25,1,19 of 39
6,39,35,DAYSEEKER,WITHOUT ME,Land Shark,281,259,22,0,18 of 39
18,22,36,BLINK-182,EDGING,Columbia,281,372,-91,0,16 of 39
4,41,37,ANGELES,ON MY WAY,Dark Star/New Ocean,279,255,24,0,17 of 39
6,35,38,SAINT ASONIA,DEVASTATE,Spinefarm,278,271,7,0,19 of 39
2,43,39,ALBORN,PUSH,Pavement,276,237,39,1,20 of 39
3,44,40,SEVENTH DAY SLUMBER,SURVIVING THE WASTELAND,Rockfest,275,235,40,0,18 of 39
13,37,41,GIOVANNIE AND THE HIRED GUNS,OVERRATED,Warner,256,262,-6,0,18 of 39
8,15,42,DARK REMEDY,BLOOD MONEY,PACgroove,213,482,-269,0,18 of 39
1,66,43,BLACK SATELLITE,BROKEN,Curtain Call,210,122,88,1,17 of 39
27,25,44,ROYAL BLISS,BLACK RHINO,Kartel/Air Castle,209,366,-157,0,17 of 39
6,48,45,SKILLET,PSYCHO IN MY HEAD,Atlantic,207,198,9,1,15 of 39
1,52,46,HIGHLY SUSPECT,ICE COLD,Elektra/300,197,165,32,5,18 of 39
1,51,47,OTHERWISE,FULL DISCLOSURE,Mascot,194,176,18,0,13 of 39
1,63,48,BLACKLIST UNION,THE QUEEN OF EVERYTHING,BLU Records,193,127,66,0,16 of 39
11,45,49,RIVAL SONS,NOBODY WANTS TO DIE,Atlantic,171,226,-55,0,17 of 39
-,69,50,RISE AMONG RIVALS,CONVICTIONS,Independent,168,102,66,0,13 of 39
8,54,51,ONE DAY ALIVE,BRINGING ON THE PAIN,Silent Majority Group,168,148,20,0,10 of 39
19,42,52,SMASHING PUMPKINS,BEGUILED,Martha's Music/Thirty Tigers,165,246,-81,0,12 of 39
23,33,53,NICKELBACK,SAN QUENTIN,BMG,160,283,-123,0,14 of 39
1,46,54,ATREYU,DROWNING,Spinefarm/Land Shark,158,212,-54,0,12 of 39
-,53,55,SLEEP TOKEN,THE SUMMONING,Spinefarm,153,149,4,2,11 of 39
