WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
19,1,1,POP EVIL,PARANOID (CRASH & BURN),Pop Evil/MNRK HEAVY/G&G,1033,1054,-21,1,35 of 39
6,2,2,LINKIN PARK,LOST,Warner,921,929,-8,0,30 of 39
9,4,3,SHINEDOWN,DEAD DON'T DIE,Atlantic,849,823,26,0,29 of 39
9,6,4,DAUGHTRY,SEPARATE WAYS (WORLDS APART) FT. LZZY HALE,Dogtree/Big Machine,750,689,61,1,29 of 39
7,9,5,PAPA ROACH,CUT THE LINE,New Noize/ADA,746,663,83,0,28 of 39
16,3,6,DISTURBED,BAD MAN,Warner,707,882,-175,0,32 of 39
16,10,7,HARDY,JACK,Big Loud Rock,675,642,33,0,25 of 39
3,20,8,GODSMACK,SOUL ON FIRE,BMG,652,432,220,4,28 of 39
23,8,9,THREE DAYS GRACE,I AM THE WEAPON,RCA,639,667,-28,0,27 of 39
27,7,10,BAD OMENS,JUST PRETEND,Sumerian,633,674,-41,0,23 of 39
13,13,11,MOTIONLESS IN WHITE,WEREWOLF,Roadrunner/EMG,542,491,51,0,24 of 39
14,12,12,WHISKEY MYERS,THE WOLF,Wiggy Thump/Thirty Tigers,536,548,-12,0,22 of 39
8,19,13,UNCURED,LET'S BREAK OUT,Pavement,535,435,100,0,17 of 39
8,18,14,SALIVA,HIGH ON ME,Megaforce/FM,495,436,59,1,23 of 39
9,17,15,I PREVAIL,DEEP END,Concord,485,443,42,0,25 of 39
10,14,16,PISTOLS AT DAWN,UNDER THE SURFACE,CO5/Megaforce,472,471,1,0,23 of 39
6,22,17,THE ALMAS,CAGE,MK Music,470,391,79,0,17 of 39
17,5,18,FIVE FINGER DEATH PUNCH,WELCOME TO THE CIRCUS,Better Noise,450,712,-262,0,24 of 39
6,25,19,PSYCHO HILL,MEMORIES,Little Bo Ba/Land Shark,430,371,59,0,18 of 39
10,24,20,AVATAR,THE DIRT I'M BURIED IN,G&G,423,375,48,0,24 of 39
14,11,21,METALLICA,LUX ÆTERNA,Q Prime/Blackened,417,623,-206,0,23 of 39
10,15,22,ALTER BRIDGE,HOLIDAY,Napalm/CO5,413,459,-46,0,26 of 39
6,26,23,FALLING IN REVERSE,WATCH THE WORLD BURN,Epitaph,401,354,47,0,24 of 39
22,23,24,BLACK VEIL BRIDES,SAVIOUR II,Sumerian,383,385,-2,0,20 of 39
4,29,25,OZZY OSBOURNE,A THOUSAND SHADES FT. JEFF BECK,Epic,376,325,51,2,22 of 39
3,33,26,THE HU,THIS IS MONGOL,Better Noise,365,288,77,3,24 of 39
5,31,27,NONPOINT,HEARTLESS,361 Degrees,342,316,26,0,20 of 39
3,39,28,ALBORN,PUSH,Pavement,338,276,62,0,20 of 39
9,30,29,PARKWAY DRIVE,IMPERIAL HERETIC,Epitaph,338,317,21,1,20 of 39
5,34,30,MUSE,KILL OR BE KILLED,Warner,337,288,49,1,20 of 39
5,37,31,ANGELES,ON MY WAY,Dark Star/New Ocean,327,279,48,0,17 of 39
5,32,32,WORLD GONE COLD,OPPOSITES ATTRACT,RockFest,324,292,32,0,18 of 39
17,28,33,CROBOT,GOLDEN,Mascot,320,336,-16,0,22 of 39
19,16,34,THEORY OF A DEADMAN,DINOSAUR,Roadrunner/3EE,309,450,-141,0,21 of 39
4,40,35,SEVENTH DAY SLUMBER,SURVIVING THE WASTELAND,Rockfest,307,275,32,0,18 of 39
27,21,36,DOROTHY,BLACK SHEEP,Rock Nation/CO5,305,420,-115,0,23 of 39
7,38,37,SAINT ASONIA,DEVASTATE,Spinefarm,285,278,7,0,19 of 39
1,-,38,AVENGED SEVENFOLD,NOBODY,Warner,274,0,274,22,22 of 39
7,35,39,DAYSEEKER,WITHOUT ME,Land Shark,272,281,-9,1,19 of 39
