WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
16,1,1,FOZZY,SPOTLIGHT,The Orchard,976,966,10,0,33 of 37
26,2,2,DAUGHTRY,ARTIFICIAL,Big Machine,907,947,-40,0,30 of 37
15,3,3,PAPA ROACH,LEAVE A LIGHT ON,New Noize,892,858,34,0,31 of 37
21,4,4,BAD WOLVES,LEGENDS NEVER DIE,Better Noise,814,799,15,0,32 of 37
25,6,5,MAMMOTH WVH,I'M ALRIGHT,BMG,752,718,34,0,29 of 37
16,7,6,SHINEDOWN,A SYMPTOM OF BEING HUMAN,Atlantic/3EE,748,715,33,0,28 of 37
14,5,7,DISTURBED,DON'T TELL ME,Warner,744,721,23,0,29 of 37
17,9,8,POINT NORTH,BELOW THE BELT (FT. SET IT OFF),Hopeless,647,624,23,1,29 of 37
22,8,9,TIM MONTANA,DEVIL YOU KNOW,BBR/BMG,631,625,6,0,26 of 37
13,12,10,FEAR OF WATER,CODEPENDENT PARASITES (FT. ELIAS SORIANO),FoW/Pasadena,622,543,79,0,22 of 37
21,10,11,MOTIONLESS IN WHITE,SIGN OF LIFE,Roadrunner/3EE,611,588,23,0,27 of 37
4,18,12,ASKING ALEXANDRIA,DARK VOID,Better Noise,594,473,121,3,28 of 37
5,14,13,FOO FIGHTERS,THE GLASS,RCA,574,519,55,0,27 of 37
12,17,14,NOVA SONS,SUPERMAN,SunRaye,566,478,88,0,19 of 37
19,15,15,ATREYU,GONE,Spinefarm/Land Shark,545,502,43,0,26 of 37
11,23,16,ROGUE ROYAL,NOW OR NEVER,SunRaye,477,417,60,0,18 of 37
6,20,17,COREY TAYLOR,WE ARE THE REST,BMG,477,448,29,1,30 of 37
10,22,18,COLDWARDS,FLATLINE,Wake Up! Music Rocks,467,423,44,0,20 of 37
13,21,19,SCOTT STAPP,HIGHER POWER,Shelter,453,438,15,0,26 of 37
4,27,20,BEARTOOTH,I WAS ALIVE,Red Bull,436,358,78,2,23 of 37
21,13,21,STAIND,HERE AND NOW,Alchemy/CO5,430,522,-92,0,21 of 37
2,36,22,GREEN DAY,DILEMMA,Warner,398,265,133,3,22 of 37
10,25,23,DEAD POET SOCIETY,RUNNING IN CIRCLES,Spinefarm,373,366,7,0,23 of 37
17,16,24,MIKE SHINODA,ALREADY OVER,Warner,360,500,-140,0,24 of 37
19,28,25,ANY GIVEN SIN,DYNAMITE,Mascot/MLG,348,350,-2,0,19 of 37
10,31,26,DES ROCS,I AM THE LIGHTNING,Sumerian,335,310,25,0,19 of 37
15,32,27,KOBRA PAIGE,LOVE WHAT I HATE,Pasadena Records,326,309,17,0,18 of 37
4,33,28,BLACKLIST UNION,DANCING WITH THE ANGELS,BLU,325,293,32,0,18 of 37
14,30,29,BUSH,NOWHERE TO GO BUT EVERYWHERE,Round Hill/The Orchard,323,324,-1,0,18 of 37
13,34,30,AUSTIN MEADE,BLACKOUT,Shelter,303,293,10,0,20 of 37
16,24,31,GREEN DAY,THE AMERICAN DREAM IS KILLING ME,Warner,282,408,-126,0,22 of 37
3,42,32,THE BLACK CROWES,WANTING AND WAITING,Silver Lining/Red Light,281,184,97,5,15 of 37
4,39,33,SAINT ASONIA,WOLF FT. JOHN COOPER,Spinefarm,272,227,45,0,20 of 37
3,40,34,BLACKLITE DISTRICT,GIVE ME LIFE FT. JUDD HOOS,AK19,239,199,40,1,20 of 37
2,46,35,BLACK STONE CHERRY,WHEN THE PAIN COMES,Mascot/MLG,238,179,59,3,17 of 37
2,37,36,THE BLACK KEYS,BEAUTIFUL PEOPLE (STAY HIGH),Nonesuch/Warner,237,234,3,1,16 of 37
20,29,37,BLINK-182,ONE MORE TIME,Columbia,223,339,-116,0,15 of 37
1,57,38,ROYALE LYNN,SIX FEET DEEP,Epitaph,218,136,82,3,18 of 37
1,75,39,NOTHING MORE,IF IT DOESN'T HURT,Better Noise,194,68,126,6,14 of 37
3,48,40,DAYSEEKER,DREAMSTATE,Spinefarm/Land Shark,181,166,15,1,14 of 37
18,35,41,NICKELBACK,SKINNY LITTLE MISSY,BMG,172,268,-96,0,21 of 37
1,53,42,MESSER,ONE MORE TIME,Independent,170,149,21,1,14 of 37
17,38,43,AVENGED SEVENFOLD,MATTEL,Warner,170,228,-58,0,15 of 37
14,43,44,LINES OF LOYALTY,MY ADDICTION,C3&B/CO5,164,184,-20,0,12 of 37
3,45,45,BLIND CHANNEL,DEADZONE,Motor/CO5,163,180,-17,0,11 of 37
9,52,46,SET IT OFF,EVIL PEOPLE,Why Worry/Stem,160,154,6,1,14 of 37
1,51,47,JERIS JOHNSON,WHEN THE DARKNESS COMES,Scrappy,157,155,2,0,10 of 37
3,54,48,SEBASTIAN BACH,WHAT DO I GOT TO LOSE?,Reigning Phoenix/CO5,151,144,7,0,13 of 37
5,49,49,VELVET CHAINS,STUCK AGAINST A WALL,WWWD/Motor/CO5,150,163,-13,0,13 of 37
5,47,50,I PREVAIL,CLOSURE,Fearless/Concord,150,175,-25,0,12 of 37
-,56,51,JUDAS PRIEST,CROWN OF HORNS,Epic,147,137,10,1,11 of 37
12,50,52,WOLVES AT THE GATE,SWEETNESS,Solid State,135,160,-25,0,8 of 37
1,60,53,STARBENDERS,THE GAME,Sumerian,130,115,15,0,9 of 37
-,113,54,GODSMACK,TRUTH,BMG,128,33,95,9,12 of 37
