WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
16,1,1,NICKELBACK,SAN QUENTIN,BMG,873,879,-6,0,33 of 40
5,2,2,METALLICA,LUX ÆTERNA,Q Prime/Blackened,832,811,21,1,31 of 40
21,4,3,FAME ON FIRE,WELCOME TO THE CHAOS,Hopeless,830,782,48,0,29 of 40
8,7,4,FIVE FINGER DEATH PUNCH,WELCOME TO THE CIRCUS,Better Noise,789,717,72,1,34 of 40
10,6,5,BLINK-182,EDGING,Columbia,789,735,54,1,31 of 40
19,5,6,STARSET & BREAKING BENJAMIN,WAITING ON THE SKY TO CHANGE,Judge & Jury/The Orchard,769,763,6,0,32 of 40
13,3,7,GODSMACK,SURRENDER,BMG,751,795,-44,0,32 of 40
10,8,8,POP EVIL,PARANOID (CRASH & BURN),Pop Evil/MNRK HEAVY/G&G,748,714,34,1,32 of 40
22,9,9,GHOST,SPILLWAYS,Loma Vista/Concord,723,713,10,0,29 of 40
7,11,10,DISTURBED,BAD MAN,Warner,715,680,35,2,34 of 40
14,12,11,ARCHITECTS,TEAR GAS,Epitaph,671,662,9,0,26 of 40
12,13,12,SMASHING PUMPKINS,BEGUILED,Martha's Music/Thirty Tigers,660,647,13,1,33 of 40
18,14,13,BAD OMENS,JUST PRETEND,Sumerian,636,612,24,0,29 of 40
14,15,14,THREE DAYS GRACE,I AM THE WEAPON,RCA,599,581,18,1,32 of 40
10,17,15,THEORY OF A DEADMAN,DINOSAUR,Roadrunner/3EE,543,519,24,0,28 of 40
15,10,16,OZZY OSBOURNE,ONE OF THOSE DAYS,Epic,539,686,-147,0,29 of 40
7,23,17,SEVVVEN,COLD,Wake Up! Music Rocks,500,442,58,0,18 of 40
19,22,18,ROYAL BLISS,BLACK RHINO,Kartel/Air Castle,474,446,28,0,23 of 40
11,21,19,MESSER,UNBREAKABLE (UNFVKWITABLE),Curtain Call,450,451,-1,1,24 of 40
17,24,20,VOLBEAT,BECOMING,Republic,386,429,-43,0,27 of 40
18,27,21,DOROTHY,BLACK SHEEP,Rock Nation/CO5,373,349,24,1,26 of 40
9,25,22,NOTHING MORE,YOU DON'T KNOW WHAT LOVE MEANS,Better Noise,371,401,-30,0,25 of 40
24,20,23,BEARTOOTH,RIPTIDE,Red Bull,365,463,-98,0,21 of 40
5,32,24,WHISKEY MYERS,THE WOLF,Wiggy Thump/Thirty Tigers,364,308,56,3,22 of 40
4,46,25,MOTIONLESS IN WHITE,WEREWOLF,Roadrunner/EMG,360,184,176,0,12 of 40
