WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
-,65,64,PIERCE THE VEIL,PASS THE NIRVANA,Fearless/Concord,82,89,-7,0,8 of 40
17,51,65,AYRON JONES,FILTHY,Big Machine/John Varvatos,82,149,-67,0,12 of 40
-,113,66,CAIRO KNIFE FIGHT,CHURN,CKF Records,79,26,53,5,9 of 40
-,79,67,ABOVE SNAKES,DOWN,Random EQ,70,62,8,0,4 of 40
8,60,68,BLACK OXYGEN,LACEYVILLE,Curtain Call,70,109,-39,0,5 of 40
7,25,69,ANGELES,BAND PLAYS ON,Dark Star/New Ocean,70,380,-310,0,15 of 40
-,72,70,KOE WETZEL,CREEPS,YellaBush/Columbia,68,68,0,0,5 of 40
-,77,71,TUK SMITH & THE RESTLESS HEARTS,BALLAD OF A MISSPENT YOUTH,Independent,65,65,0,0,2 of 40
-,75,72,BOY HITS CAR,INJUSTICE FATIGUE,Dark Star/New Ocean,63,65,-2,0,5 of 40
-,90,73,BAD MARRIAGE,TEAR IT DOWN,New Ocean,60,45,15,0,4 of 40
-,76,74,ORIANTHI,WITCHES & THE DEVIL,Frontiers,59,65,-6,0,5 of 40
-,74,75,THE LONELY ONES,BEDROOM DOOR,O'Donnell Media Group,59,66,-7,0,5 of 40
7,71,76,THE DEVIL WEARS PRADA,BROKEN,Solid State,59,74,-15,0,7 of 40
-,126,77,SAMMY HAGAR & THE CIRCLE,FATHER TIME,UMe,58,20,38,5,6 of 40
-,88,78,PIERCE THE VEIL,EMERGENCY CONTACT,Fearless/Concord,58,48,10,0,4 of 40
-,93,79,TIGERCUB,THE PERFUME OF DECAY,Loosegroove/The Orchard,57,41,16,0,7 of 40
-,73,80,PARDON THE SCARS,PURGE,Independent,56,68,-12,0,1 of 40
-,70,81,AUDIO REIGN,SHINING LIGHT,Audio Reign/New Ocean,55,75,-20,0,3 of 40
22,69,82,HIGHLY SUSPECT,NATURAL BORN KILLER,Elektra/300,54,82,-28,0,5 of 40
7,67,83,SHALLOW SIDE,THE WORST KIND,Thermal,54,86,-32,0,9 of 40
-,84,84,F.I.L.T.H.,GET UP 2.0,Independent,53,52,1,0,3 of 40
-,-,85,MUSE,KILL OR BE KILLED,Warner,52,0,52,9,9 of 40
22,85,86,PAPA ROACH,NO APOLOGIES,New Noize/ADA,51,51,0,0,5 of 40
-,-,87,SAINT ASONIA,DEVASTATE,Spinefarm,50,0,50,8,8 of 40
10,63,88,ANOVA SKYWAY,SPARK,Independent,50,91,-41,0,6 of 40
-,82,89,NEW YEARS DAY,HURTS LIKE HELL,Sony/The Orchard,49,54,-5,0,5 of 40
-,78,90,JARED JAMES NICHOLS,DOWN THE DRAIN,Black Hill/CO5,49,62,-13,0,6 of 40
-,81,91,SILENT THEORY,"SO FAR, SO GOOD",One RPM/Land Shark,48,55,-7,0,4 of 40
19,80,92,HALESTORM,WICKED WAYS,Atlantic,48,57,-9,0,4 of 40
-,86,93,BRKN LOVE,UNDER THE KNIFE,Spinefarm,43,50,-7,0,7 of 40
-,91,94,BUDDERSIDE,JOKER,Independent,42,44,-2,0,2 of 40
-,89,95,KATATONIA,ATRIUM,Napalm,41,48,-7,0,3 of 40
-,107,96,DON'T PANIC,CONQUER DIVIDE,Auspicious/New Ocean,40,30,10,0,2 of 40
-,94,97,UGLY KID JOE,FAILURE,Metalville/New Ocean,40,40,0,0,2 of 40
-,95,98,WHO ON EARTH,BLACK SWAN,Independent,40,40,0,0,3 of 40
8,87,99,SEVENTH DAY SLUMBER,HALOS,Rockfest,40,49,-9,0,5 of 40
-,-,100,ATREYU,DROWNING,Spinefarm/Land Shark,39,0,39,6,6 of 40
-,157,101,FALL OUT BOY,LOVE FROM THE OTHER SIDE,Fueled By Ramen/Elektra,39,8,31,1,3 of 40
-,102,102,POINT NORTH,RECOVER,Hopeless,39,34,5,0,3 of 40
-,170,103,LAST IN LINE,GHOST TOWN,Land Shark,37,5,32,2,4 of 40
-,108,104,10 YEARS,THE OPTIMIST,Mascot,37,30,7,0,1 of 40
-,100,105,SAUL,JACK & JILL,Spinefarm,36,36,0,0,4 of 40
-,119,106,CATCH YOUR BREATH,DIAL TONE,Independent,35,23,12,0,3 of 40
22,58,107,I PREVAIL,BAD THINGS,Fearless/Concord,33,112,-79,0,7 of 40
-,103,108,KAMELOT,ONE MORE FLAG IN THE GROUND,Napalm/Land Shark,32,33,-1,0,4 of 40
12,68,109,NONPOINT,PAPER TIGERS,361 Degrees/FM,32,83,-51,0,9 of 40
-,101,110,NO RESOLVE,COME BACK STRONGER,Noise Machine/Mindful Music,31,34,-3,0,3 of 40
-,92,111,BULL Y LOS BUFALOS,DINERO PRIMERO,Paramour,31,42,-11,0,5 of 40
-,106,112,DAMN THE PLANET,BY THE WAY,New Ocean,30,30,0,0,3 of 40
-,98,113,THE STRUTS,FALLIN' WITH ME,Big Machine/John Varvatos,28,37,-9,0,5 of 40
-,111,114,CRASHING WAYWARD,BREATHE,Independent,27,27,0,0,2 of 40
7,112,115,MUSE,WILL OF THE PEOPLE,Warner/Q Prime,27,27,0,0,3 of 40
-,121,116,OZZY OSBOURNE,A THOUSAND SHADES FT. JEFF BECK,Epic,25,21,4,0,1 of 40
15,114,117,ASKING ALEXANDRIA,FADED OUT (FEAT. WITHIN TEMPTATION),Better Noise,25,25,0,0,2 of 40
-,115,118,GWAR,THE CUTTER,Pit,25,25,0,0,1 of 40
-,116,119,LOLA VAIN,I'M ALIVE,Independent,25,25,0,0,3 of 40
6,120,120,DARK SUN,LOOK AROUND,Emberstone & Raye,23,23,0,0,3 of 40
-,117,121,JOE SATRIANI,THE ELEPHANTS OF MARS,earMUSIC/Land Shark,22,24,-2,0,1 of 40
-,104,122,EDGAR WINTER,GUESS I'LL GO AWAY (FT. TAYLOR HAWKINS),Quarto Valley/Land Shark,22,32,-10,0,1 of 40
-,122,123,AUGUST BURNS RED,ANCESTRY (FT. JESSE LEACH),SharpTone,21,21,0,0,1 of 40
-,123,124,KENNY WAYNE SHEPHERD,BALLAD OF A TIN MAN,Provogue / MLG,21,21,0,0,1 of 40
17,96,125,BRING ME THE HORIZON,STRANGERS,Columbia,21,39,-18,0,3 of 40
-,-,126,METALLICA,SCREAMING SUICIDE,Q Prime/Blackened,19,0,19,2,2 of 40
-,131,127,JAMES MCMURTRY,FT. WALTON WAKE UP CALL,New West,18,17,1,0,1 of 40
6,129,128,BULLET FOR MY VALENTINE,NO MORE TEARS TO CRY,Spinefarm,18,18,0,0,2 of 40
-,130,129,FIGHT LIKE SIN,HALFWAY TO RECKLESS,Independent,18,18,0,0,2 of 40
-,128,130,MIDNIGHT OIL,UNDERCOVER,Sony Australia,18,18,0,0,1 of 40
13,99,131,THE RETALIATORS,THE RETALIATORS THEME (21 BULLETS),Better Noise,17,37,-20,0,4 of 40
-,132,132,EMPTY TRAIL,IN MY MIND,Independent,16,16,0,0,1 of 40
-,-,133,WHITE REAPER,FOG MACHINE,Elektra,15,0,15,1,1 of 40
-,139,134,LIGHT THE TORCH,BECOME THE MARTYR,Nuclear Blast/Land Shark,15,14,1,0,1 of 40
-,134,135,ARANDA,PAY FOR (THE UNDERDOG),Aranda/The Fuel,15,15,0,0,of 40
14,135,136,FOR THE FALLEN DREAMS,WHAT IF,Arising Empire,15,15,0,0,1 of 40
-,136,137,JERRY CANTRELL,HAD TO KNOW,Velvet Hammer,15,15,0,0,1 of 40
16,137,138,KORN,WORST IS ON ITS WAY,Loma Vista/Concord,15,15,0,0,2 of 40
-,133,139,QUEENSRYCHE,HOLD ON,Century Media,15,16,-1,0,1 of 40
13,109,140,SLIPKNOT,YEN,Roadrunner/3EE,15,28,-13,0,2 of 40
-,-,141,DISCREPANCIES,RECOVERY,InVogue/FM,14,0,14,1,1 of 40
5,141,142,WAGE WAR,GODSPEED,Fearless/Concord,14,13,1,0,2 of 40
-,138,143,PARAMORE,THIS IS WHY,Atlantic,14,14,0,0,1 of 40
-,127,144,THE NOCTURNAL AFFAIR,BACKBITER,Earache,14,19,-5,0,2 of 40
-,142,145,BILLY IDOL,CAGE,BMG,13,13,0,0,2 of 40
5,110,146,EMPIIRES,INVINCIBLE,TLG/INgrooves,13,28,-15,0,3 of 40
-,185,147,PERFECTLY STILL,HOUSE OF RUST,Independent,10,3,7,0,1 of 40
-,147,148,BROKEN SIDE,CARTOGRAPHER,Independent,10,10,0,0,1 of 40
-,148,149,COUNTERPARTS,BOUND TO THE BURN,Pure Noise/Land Shark,10,10,0,0,1 of 40
-,151,150,THE BLUE STONES,DON'T MISS,MNRK,10,10,0,0,1 of 40
13,152,151,TRANSIENT,SOW,Wake Up! Music Rocks/FM,10,10,0,0,2 of 40
-,124,152,QUOR,TWIDDLE IN THE MIDDLE,Independent,10,21,-11,0,1 of 40
-,154,153,QUIET RIOT,I CAN'T HOLD ON,New Ocean,9,9,0,0,2 of 40
-,-,154,AUSTIN JOHN WINKLER,DANCE SONG,Independent,8,0,8,1,1 of 40
-,163,155,JESSE MALIN,KEEP ON BURNING,Wicked Cool,8,7,1,0,1 of 40
-,159,156,CROSSMANS ENGINE ROOM,CRYSTAL VISION (FEAT.COREY GLOVER),Reversing Records,8,8,0,0,1 of 40
-,156,157,DEFY THE TYRANT,CAUTERIZE,Independent,8,8,0,0,1 of 40
-,160,158,ROBERT JOHN & THE WRECK,PAIN NO MORE,Journeyman,8,8,0,0,1 of 40
-,161,159,SIMPLE MINDS,VISION THING,BMG,8,8,0,0,1 of 40
-,153,160,DANNY ATTACK,SOUTHERN COMFORTS,Independent,8,9,-1,0,1 of 40
-,145,161,LIVING WRECKAGE,OUT OF TIME,M-Theory,8,12,-4,0,1 of 40
-,164,162,MACHINE HEAD,UNHALLOWED,Nuclear Blast/Land Shark,7,7,0,0,1 of 40
-,165,163,STONE HORSES,WHEN I GET PAID,Independent,7,7,0,0,1 of 40
-,183,164,GA-20,FAIRWETHER FRIEND,Independent,6,4,2,0,1 of 40
-,182,165,CROWN LANDS,SPIT IT OUT,Universal,6,5,1,0,1 of 40
-,181,166,KULA SHAKER,WHATEVER IT IS (I'M AGAINST IT),Independent,6,5,1,0,1 of 40
-,168,167,BLACK KEYS,IT AIN'T OVER,Nonesuch/Warner,6,6,0,0,1 of 40
-,172,168,ARTIFICIAL ALIENS,HOLLOW SOULS,Independent,5,5,0,0,1 of 40
-,173,169,CASKETS,GUIDING LIGHT,Sharptone,5,5,0,0,1 of 40
-,174,170,DEAD EYES,CAGED,Independent,5,5,0,0,1 of 40
-,175,171,DEEPFALL,REVOLUTION,CO5 Music,5,5,0,0,1 of 40
-,176,172,DEVIN TOWNSEND,CALL OF THE VOID,Inside Out/New Ocean,5,5,0,0,1 of 40
-,177,173,ENTUNDRA,DEAD LIKE ME,Independent,5,5,0,0,1 of 40
-,179,174,THOUSAND YEARS WIDE,YESTERDAY,Independent,5,5,0,0,1 of 40
-,180,175,VRSTY,D34D,Spinefarm,5,5,0,0,1 of 40
-,169,176,GEORGIA THUNDERBIRDS,LOOKING FOR AN OLD FRIEND,Independent,5,6,-1,0,1 of 40
-,167,177,WEEZER,RECORDS,Crush,5,6,-1,0,2 of 40
-,166,178,URIAH HEEP,SAVE ME TONIGHT,Silver Lining,5,7,-2,0,1 of 40
10,97,179,BLACKLITE DISTRICT,BACK INTO DARKNESS,AK19,5,38,-33,0,5 of 40
-,187,180,BOSTON MANOR,PASSENGER,SharpTone,0,0,0,0,1 of 40
6,188,181,EMBERS RISE,ISOLATED,New Ocean,0,0,0,0,2 of 40
20,197,182,EVA UNDER FIRE,BLOW,Better Noise,0,0,0,0,2 of 40
16,194,183,ICE NINE KILLS,THE SHOWER SCENE,Fearless/Concord,0,0,0,0,2 of 40
-,189,184,IDLES,CRAWL!,Partisan Records,0,0,0,0,1 of 40
6,-,185,SKID ROW,TIME BOMB,earMUSIC/Land Shark,0,0,0,0,2 of 40
-,184,186,BRUCE SPRINGSTEEN,DO I LOVE YOU (INDEED I DO),Columbia,0,4,-4,0,1 of 40
-,171,187,ARTIFAS,LEGACY,Imagen Records,0,5,-5,0,1 of 40
-,178,188,RED CALLING,FIGHT OR RUN,Independent,0,5,-5,0,1 of 40
-,158,189,BURDEN OF THE SKY,THE FLOOD,Imagen Records,0,8,-8,0,1 of 40
-,162,190,DEAD DAISIES,FACE YOUR FEARS,The Dead Daisies Pty,0,8,-8,0,2 of 40
-,155,191,OUT OF DARKNESS,I SURRENDER,Independent,0,9,-9,0,1 of 40
-,149,192,HOLLYWOOD NIGHTMARE,THE RAYNE,Independent,0,10,-10,0,1 of 40
3,143,193,MEGADETH,SOLDIER ON!,UMe,0,13,-13,0,1 of 40
-,144,194,WHO ON EARTH,THE PRICE,Independent,0,13,-13,0,1 of 40
-,125,195,OF LIMBO,LET'S GO,Of Limbo/Big Panda,0,20,-20,0,1 of 40
13,105,196,COLDWARDS,WHIRLWIND,Wake Up! Music Rocks/FM,0,30,-30,0,3 of 40
20,159,197,EVA UNDER FIRE,BLOW,Better Noise,0,8,-8,0,2 of 40
-,150,198,STORY OF THE YEAR,TEAR ME TO PIECES,Independent,0,10,-10,0,1 of 40
-,143,199,QUEEN,FACE IT ALONE,Hollywood,0,12,-12,0,1 of 40
7,135,200,ETCHED IN EMBERS,FEAR,Independent,0,15,-15,0,1 of 40
