WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
23,2,1,DAUGHTRY,ARTIFICIAL,Big Machine,887,874,13,0,30 of 37
32,1,2,SLEEP THEORY,NUMB,Epitaph,884,967,-83,0,32 of 37
13,4,3,FOZZY,SPOTLIGHT,The Orchard,832,781,51,0,33 of 37
18,5,4,BAD WOLVES,LEGENDS NEVER DIE,Better Noise,777,771,6,0,31 of 37
12,6,5,PAPA ROACH,LEAVE A LIGHT ON,New Noize,771,762,9,0,32 of 37
13,8,6,SHINEDOWN,A SYMPTOM OF BEING HUMAN,Atlantic/3EE,715,735,-20,0,27 of 37
18,7,7,STAIND,HERE AND NOW,Alchemy/CO5,697,741,-44,2,27 of 37
22,9,8,MAMMOTH WVH,I'M ALRIGHT,BMG,687,692,-5,0,30 of 37
13,3,9,GREEN DAY,THE AMERICAN DREAM IS KILLING ME,Warner,666,807,-141,0,31 of 37
19,10,10,TIM MONTANA,DEVIL YOU KNOW,BBR/BMG,620,569,51,2,26 of 37
11,20,11,DISTURBED,DON'T TELL ME,Warner,606,398,208,3,28 of 37
14,12,12,POINT NORTH,BELOW THE BELT (FT. SET IT OFF),Hopeless,566,532,34,2,28 of 37
14,11,13,MIKE SHINODA,ALREADY OVER,Warner,560,542,18,1,26 of 37
18,15,14,MOTIONLESS IN WHITE,SIGN OF LIFE,Roadrunner/3EE,505,454,51,1,26 of 37
10,19,15,WOLVES AT THE GATE,SWEETNESS,Solid State,483,398,85,1,19 of 37
16,14,16,ATREYU,GONE,Spinefarm/Land Shark,461,462,-1,0,26 of 37
9,23,17,IMMINENCE,DEATH BY A THOUSAND CUTS,Independent/Land Shark,460,367,93,0,16 of 37
10,16,18,HEARTS & HAND GRENADES,BURN (BY MY FIRE),Eclipse,460,451,9,0,19 of 37
17,13,19,BLINK-182,ONE MORE TIME,Columbia,450,486,-36,0,20 of 37
10,18,20,FEAR OF WATER,CODEPENDENT PARASITES (FT. ELIAS SORIANO),FoW/Pasadena,428,401,27,1,20 of 37
10,21,21,SCOTT STAPP,HIGHER POWER,Shelter,399,385,14,2,25 of 37
3,34,22,COREY TAYLOR,WE ARE THE REST,BMG,352,260,92,6,24 of 37
2,39,23,FOO FIGHTERS,THE GLASS,RCA,350,220,130,3,20 of 37
7,29,24,COLDWARDS,FLATLINE,Wake Up! Music Rocks,335,281,54,1,18 of 37
14,17,25,AVENGED SEVENFOLD,MATTEL,Warner,335,403,-68,0,25 of 37
8,28,26,SCOTTY AUSTIN,PSYCHO SEX,Stryker/INgrooves,331,285,46,0,15 of 37
16,24,27,ANY GIVEN SIN,DYNAMITE,Mascot/MLG,330,346,-16,0,18 of 37
9,27,28,NOVA SONS,SUPERMAN,SunRaye,321,298,23,1,17 of 37
11,26,29,BUSH,NOWHERE TO GO BUT EVERYWHERE,Round Hill/The Orchard,320,305,15,1,18 of 37
8,36,30,ROGUE ROYAL,NOW OR NEVER,SunRaye,310,258,52,2,17 of 37
15,25,31,NICKELBACK,SKINNY LITTLE MISSY,BMG,309,342,-33,1,26 of 37
7,30,32,DEAD POET SOCIETY,RUNNING IN CIRCLES,Spinefarm,293,275,18,0,20 of 37
13,35,33,WESTCREEK,LET ME BLEED,Wake Up! Music Rocks,292,260,32,0,12 of 37
12,31,34,KOBRA PAIGE,LOVE WHAT I HATE,Pasadena Records,274,266,8,0,18 of 37
10,37,35,AUSTIN MEADE,BLACKOUT,Shelter,272,247,25,2,18 of 37
7,32,36,DES ROCS,I AM THE LIGHTNING,Sumerian,264,265,-1,0,15 of 37
1,69,37,ASKING ALEXANDRIA,DARK VOID,Better Noise,245,92,153,7,19 of 37
26,22,38,DIRTY HONEY,WON'T TAKE ME ALIVE,Dirt,211,383,-172,0,21 of 37
