WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
25,148,152,MOTIONLESS IN WHITE,SIGN OF LIFE,Roadrunner/3EE,25,25,0,0,of 36
16,142,153,THE GHOST INSIDE,WASH IT AWAY,Epitaph,25,26,-1,0,2 of 36
-,137,154,THE DEAD DAISIES,I'M GONNA RIDE,Spitfire/SPV,25,29,-4,0,2 of 36
-,-,155,DES ROCS,IN THE NIGHT (FT. UNDEROATH),Sumerian,24,9,15,0,1 of 36
-,162,156,DEEP PURPLE,LAZY SOD,earMUSIC/Land Shark,23,21,2,0,1 of 36
10,153,157,ETCHED IN EMBERS,HAPPY SONG,Independent,23,23,0,0,2 of 36
-,192,158,BLINK-182,ALL IN MY HEAD,Columbia,22,14,8,1,2 of 36
-,175,159,PEYTON PARRISH,POETRY GLASS,Independent,22,17,5,0,2 of 36
-,176,160,BEASTO BLANCO,RUN FOR YOUR LIFE,COP International,21,16,5,0,2 of 36
-,159,161,CENTERFOLD,DROWNING,Independent,21,21,0,0,1 of 36
-,161,162,REDLIGHT KING,DEVIL'S BEST FRIEND FT. JEREMY EDGE,Independent,21,21,0,0,1 of 36
-,127,163,SCARLET VIEW,THE CHASE,Independent,21,37,-16,0,2 of 36
3,-,164,SEBASTIAN BACH,WHAT DO I GOT TO LOSE?,Reigning Phoenix/CO5,20,12,8,0,2 of 36
20,169,165,METALLICA,SCREAMING SUICIDE,Blackened/Q Prime,20,19,1,0,2 of 36
-,165,166,BOSTON MANOR,DISSOLVE,SharpTone,20,20,0,0,3 of 36
-,166,167,THE WORD ALIVE,RISE (REDUX),Thriller,20,20,0,0,1 of 36
-,157,168,FOUR YEAR STRONG,UNCOOKED,Independent,20,22,-2,0,1 of 36
23,-,169,DISTURBED,DON'T TELL ME,Warner,19,11,8,0,2 of 36
-,196,170,CAPITAL THEATRE,TASTE THE FLAME,Independent,19,13,6,0,1 of 36
-,197,171,CULTUS BLACK,HOUSE OF STRAW,Independent,19,13,6,0,1 of 36
-,151,172,SERJ TANKIAN,JUSTICE WILL SHINE ON,Independent,19,24,-5,0,5 of 36
29,-,173,ANY GIVEN SIN,DYNAMITE,Mascot/MLG,18,12,6,0,1 of 36
-,189,174,NEW YEARS DAY,VAMPYRE,The Orchard,18,14,4,0,1 of 36
1,193,175,STARBENDERS,THE GAME,Sumerian,18,14,4,0,1 of 36
