WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
13,1,1,STAIND,LOWEST IN ME,Alchemy,912,904,8,0,30 of 38
18,2,2,AVENGED SEVENFOLD,NOBODY,Warner,784,872,-88,0,31 of 38
16,3,3,MAMMOTH WVH,ANOTHER CELEBRATION AT THE END OF THE WORLD,BMG,781,796,-15,0,33 of 38
27,8,4,AVATAR,THE DIRT I'M BURIED IN,G&G,720,698,22,0,26 of 38
13,7,5,DISTURBED,UNSTOPPABLE,Warner,708,708,0,0,29 of 38
15,9,6,AYRON JONES,BLOOD IN THE WATER,Big Machine/John Varvatos,694,653,41,0,30 of 38
18,6,7,JELLY ROLL,NEED A FAVOR (ROCK VERSION),Stoney Creek/BMG,680,713,-33,0,26 of 38
8,11,8,COREY TAYLOR,BEYOND,BMG,668,557,111,0,30 of 38
16,5,9,METALLICA,72 SEASONS,Blackened/Q Prime,627,716,-89,0,28 of 38
26,10,10,I PREVAIL,DEEP END,Concord,574,588,-14,0,26 of 38
13,4,11,FOO FIGHTERS,RESCUED,RCA,570,728,-158,0,26 of 38
11,13,12,POINT NORTH,SAFE AND SOUND,Hopeless,562,540,22,0,28 of 38
13,14,13,GHOST,JESUS HE KNOWS ME,Loma Vista/Concord,556,538,18,0,28 of 38
10,18,14,BUSH,ALL THINGS MUST CHANGE,BMG,535,506,29,0,31 of 38
8,17,15,SEVENDUST,EVERYTHING,Napalm,535,513,22,0,30 of 38
9,19,16,THE NOCTURNAL AFFAIR,IT'S NO GOOD,Madison,533,499,34,0,19 of 38
9,20,17,POP EVIL,SKELETONS,MNRK/G&G,508,487,21,0,29 of 38
15,16,18,ATREYU,WATCH ME BURN,Spinefarm/Land Shark,500,520,-20,0,26 of 38
8,21,19,BLACKLIST UNION,LETTERS FROM THE PSYCH WARD,BLU,496,473,23,0,15 of 38
16,12,20,FROM ASHES TO NEW,HATE ME TOO,Better Noise,456,550,-94,0,25 of 38
6,23,21,SCOTT PLANTE,BURNER,Independent,439,414,25,0,16 of 38
12,22,22,SHALLOW SIDE,YOU'RE THE REASON,Thermal,430,432,-2,0,21 of 38
5,27,23,WRITTEN BY WOLVES,MISERY,Independent/Land Shark,418,357,61,0,20 of 38
