"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"8","1","1","PAPA ROACH","EVEN IF IT KILLS ME","New Noize","848","824","24","0","30 of 35"
"7","3","2","SHINEDOWN","DANCE, KID, DANCE","Atlantic","779","768","11","0","30 of 35"
"4","7","3","DISTURBED","I WILL NOT BREAK","Mother Culture/Q Prime","756","635","121","3","31 of 35"
"19","4","4","SEETHER","WALLS COME DOWN","Concord","728","738","-10","0","30 of 35"
"8","6","5","BILLY MORRISON & OZZY OSBOURNE","GODS OF ROCK N ROLL (FT. STEVE STEVENS)","TLG/ZOID/Virgin","715","699","16","0","34 of 35"
"21","5","6","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","708","719","-11","0","25 of 35"
"8","9","7","NOTHING MORE","HOUSE ON SAND","Better Noise","616","618","-2","0","26 of 35"
"25","11","8","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","581","549","32","0","28 of 35"
"7","13","9","DAVY WILLIAMSON","DEMONS","Independent","556","501","55","0","21 of 35"
"8","14","10","THE NOCTURNAL AFFAIR","CROSS ME OUT","Madison","544","496","48","0","26 of 35"
"25","2","11","FALLING IN REVERSE","BAD GUY","Epitaph","526","778","-252","0","27 of 35"
"20","15","12","WAGE WAR","BLUR","Fearless/Concord","496","491","5","0","23 of 35"
"5","23","13","POP EVIL","WISHFUL THINKING","MNRK Heavy","485","399","86","2","29 of 35"
"16","10","14","THREE DAYS GRACE","MAYDAY","RCA","472","552","-80","0","22 of 35"
"6","17","15","DOROTHY","TOMBSTONE TOWN (FT. SLASH)","Roc Nation","463","449","14","0","25 of 35"
"7","20","16","STRANGE DAZE","MERCY","Independent","447","414","33","0","21 of 35"
"27","8","17","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","435","625","-190","0","23 of 35"
"5","27","18","ZAMTRIP","SAVE ME","Independent","415","361","54","0","17 of 35"
"5","28","19","THE FUNERAL PORTRAIT","HOLY WATER","Better Noise","411","348","63","2","24 of 35"
"8","21","20","SPIRITBOX","PERFECT SOUL","Rise/BMG","408","411","-3","0","24 of 35"
"6","25","21","GREY DAZE","FAKE LITTLE LIES","Independent","401","369","32","0","24 of 35"
"6","29","22","KILLSWITCH ENGAGE","I BELIEVE","Metal Blade","388","341","47","2","23 of 35"
"17","24","23","SET IT OFF","WOLF IN SHEEPS CLOTHING (REBORN)","Why Worry/Stem","382","394","-12","0","21 of 35"
"4","33","24","DARK REMEDY","LET ME GO","Wake Up! Music Rocks","379","315","64","3","22 of 35"
"7","18","25","CLOSE ENEMIES","SOUND OF A TRAIN","TLG/ROCK","365","446","-81","0","19 of 35"
"1","57","26","GHOST","SATANIZED","Concord","356","143","213","8","27 of 35"
"15","16","27","PARALANDRA","CAN'T QUENCH THE FIRE","LEGEND","356","466","-110","0","17 of 35"
"1","68","28","VOLBEAT","BY A MONSTERS HAND","Republic","347","104","243","11","27 of 35"
"5","30","29","HARDY","JIM BOB","Big Loud Rock","344","327","17","0","18 of 35"
"21","12","30","DAUGHTRY","THE DAM","Big Machine","342","517","-175","0","21 of 35"
"4","35","31","VIOLET BREED","10 YEARS SOBER","J Street","340","267","73","0","18 of 35"
"2","41","32","DREW CAGLE & THE REPUTATION","BAD ATTITUDE","Pavement","295","228","67","1","17 of 35"
"2","40","33","ARCHITECTS","EVERYTHING ENDS","Epitaph","288","238","50","3","24 of 35"
"11","19","34","KAOS BENDER","CHEETOS & TEQUILA","Cranked Up","269","433","-164","0","17 of 35"
"28","22","35","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","268","404","-136","0","21 of 35"
"6","37","36","JERRY CANTRELL","AFTERGLOW","Double J","266","263","3","0","18 of 35"
"26","38","37","HINDER","LIVE WITHOUT IT","Evil Teen","265","263","2","0","16 of 35"
"11","36","38","VELVET CHAINS","DEAD INSIDE","WWDD/CO5/Motor","264","265","-1","0","14 of 35"
"21","32","39","BREAKING BENJAMIN","AWAKEN","BMG","252","324","-72","0","17 of 35"
"17","34","40","MEMPHIS MAY FIRE","HELL IS EMPTY","Rise/BMG","245","281","-36","0","18 of 35"
"3","45","41","DOOBIE","WORTH A SHOT","Doobie/OneRPM","243","211","32","0","17 of 35"
"3","43","42","MOLLY D'AGO","CHAINED","Wake Up Music Rocks!","242","222","20","0","18 of 35"
"8","39","43","SOPHIE LLOYD","DO OR DIE","Autumn","242","241","1","0","17 of 35"
"1","53","44","COLDWARDS","LAST OF ME (FT. AARON NORDSTROM)","Wake Up Music Rocks!","232","162","70","1","18 of 35"
"19","26","45","LINKIN PARK","HEAVY IS THE CROWN","Warner","232","367","-135","0","15 of 35"
"2","47","46","FEAR OF WATER & DMX","X GON' GIVE IT TO YA","Cleopatra/Pasadena","231","191","40","1","18 of 35"
"7","42","47","SOFTSPOKEN","INVINCIBLE","Theoria","230","225","5","0","17 of 35"
"3","44","48","HOLLYWOOD UNDEAD","HOLLYWOOD FOREVER","Sumerian","228","217","11","1","16 of 35"
"2","49","49","POWER TAKE OFF","DO YOU WANNA","Stryker/Virgin","207","173","34","0","17 of 35"
"2","46","50","UNDEROATH","ALL THE LOVE IS GONE","MNRK Heavy","194","205","-11","0","17 of 35"
"1","48","51","P.O.D.","I WON'T BOW DOWN","Mascot","193","187","6","0","16 of 35"
"-","72","52","KAMENAR","ANIMAL","Independent","188","97","91","3","16 of 35"
"-","55","53","MARK DALY","A BAR SONG (TIPSY)","One Opportunity","187","161","26","0","16 of 35"
"7","54","54","ARCADE ASSEMBLY","NOTHING'S REAL","361 Degrees","168","162","6","0","10 of 35"
"10","51","55","SALIVA","TIME BOMB (FT. PEYTON PARRISH)","Judge & Jury/The Orchard","164","173","-9","0","12 of 35"
"-","50","56","SKILLET","ASH IN THE WIND","Hear It Loud","163","173","-10","0","12 of 35"
"-","69","57","GREEN DAY","ONE EYED BASTARD","Warner","159","104","55","3","16 of 35"
"-","56","58","ARCHERS","NEVER ENOUGH","SBG","157","152","5","0","14 of 35"
"-","52","59","RAIN CITY DRIVE","WISH YOU THE BEST","Thriller","151","169","-18","0","11 of 35"
"-","65","60","ABOVE SNAKES","FIGHT FIRE WITH FIRE","FM","144","110","34","0","12 of 35"
"-","62","61","PALAYE ROYALE","ADDICTED TO THE WICKED & TWISTED","Sumerian","143","111","32","1","12 of 35"
"8","31","62","THE ODDEVEN","COME HOME","Eclipse","142","327","-185","0","16 of 35"
"-","97","63","NEW DILEMMA","ICE COLD HANDS","Independent","125","43","82","5","13 of 35"
"-","92","64","POPPY","THE COST OF GIVING UP","Sumerian","122","45","77","8","13 of 35"
"26","59","65","STARSET","TOKSIK","Concord","114","129","-15","0","9 of 35"
"-","66","66","RETURN TO DUST","BELLY UP","Lava","113","109","4","0","9 of 35"
"20","64","67","PEARL JAM","WAITING FOR STEVIE","Republic","113","111","2","0","7 of 35"
"-","63","68","PISTOLS AT DAWN","BONES","Independent","111","111","0","0","9 of 35"
"-","70","69","BRKN LOVE","PULLING LEECHES","Spinefarm","108","103","5","1","11 of 35"
"20","58","70","DEAD POET SOCIETY","HURT","Spinefarm","104","133","-29","0","9 of 35"
"6","67","71","SEVEN HOURS AFTER VIOLET","RADIANCE","Sumerian","102","109","-7","0","10 of 35"
"-","71","72","KALAMITY KILLS","STARRY SKIES 998","Independent","100","100","0","0","7 of 35"
"6","61","73","SPLIT PERSONA","HYPO","Independent","99","114","-15","0","10 of 35"
"12","73","74","BLACK STONE CHERRY","OUT OF POCKET (FT. JESSE LEACH)","Mascot","90","88","2","0","6 of 35"
"-","82","75","GIOVANNIE AND THE HIRED GUNS","QUITTER","Fat Possum","86","72","14","0","8 of 35"
"-","-","76","WORLDWIDE PANIC","BELOW IT ALL","Independent","84","0","84","11","11 of 35"
"-","78","77","GEMINI SYNDROME","SUFFER IN SILENCE","Regime","84","75","9","1","6 of 35"
"-","80","78","DREAM THEATER","MIDNIGHT MESSIAH","Inside Out/New Ocean","79","73","6","0","6 of 35"
"-","77","79","THE PLOT IN YOU","PRETEND","Concord","79","77","2","0","6 of 35"
"-","76","80","RISE AGAINST","NOD","Concord","79","79","0","0","7 of 35"
"18","75","81","DROWNING POOL","REVOLUTION","SBG","72","80","-8","0","8 of 35"
"-","79","82","ELECTRIC CALLBOY","ELEVATOR OPERATOR","Century Media","66","75","-9","0","2 of 35"
"-","84","83","TOM MORELLO & GRANDSON","ONE LAST DANCE","Firebird","64","66","-2","0","6 of 35"
"-","81","84","IF NOT FOR ME","SAY IT TO MY FACE","Thriller","62","73","-11","0","4 of 35"
"21","88","85","JELLY ROLL","LIAR","BMG","60","56","4","0","3 of 35"
"24","86","86","TIM MONTANA","SAVAGE","Music Knox/BBR/BMG","60","60","0","0","2 of 35"
"-","90","87","SHINEDOWN","THREE SIX FIVE","Atlantic","59","48","11","1","5 of 35"
"-","83","88","AWAKE AT LAST","BLACK MASQUERADE","FM","54","68","-14","0","5 of 35"
"-","108","89","ERIC BASS PRESENTS","GOODNIGHT GOODNIGHT","OneRPM","52","33","19","0","6 of 35"
"-","89","90","ROYAL BLISS","I TOUCH MYSELF","Independent","52","52","0","0","3 of 35"
"-","-","91","REHAB","ALL THE WAY","OneRPM","50","0","50","8","8 of 35"
"9","74","92","COLDWARDS","SUNFLOWER","Wake Up Music Rocks!","50","86","-36","0","7 of 35"
"4","87","93","MESSER","INVINCIBLE","FM/Maddpants","49","59","-10","0","4 of 35"
"-","104","94","THE HAUNT","MASOCHISTIC LOVERS (FT. CRAIG MABBETT)","Nettwerk/C05","48","37","11","1","7 of 35"
"13","60","95","ONE DAY ALIVE","NEVER AGAIN","Independent","48","128","-80","0","8 of 35"
"16","91","96","GREEN DAY","BOBBY SOX","Warner","47","47","0","0","4 of 35"
"18","93","97","SAINT ASONIA","WOLF FT. JOHN COOPER","Spinefarm","45","45","0","0","1 of 35"
"25","99","98","BADFLOWER","DETROIT","Big Machine","44","42","2","0","3 of 35"
"16","96","99","LINKIN PARK","THE EMPTINESS MACHINE","Warner","44","44","0","0","3 of 35"
"7","94","100","PAISTY JENNY","JESUS AND GUNS","Cranked Up","44","45","-1","0","3 of 35"
"15","98","101","POINT NORTH","WORLD {VS} PEACE","Hopeless","43","43","0","0","3 of 35"
"11","95","102","THE OFFSPRING","OK, BUT THIS IS THE LAST TIME","Concord","43","45","-2","0","4 of 35"
"13","101","103","SOCIETY OF VILLAINS","DAREDEVIL","Pasadena","40","40","0","0","4 of 35"
"29","85","104","SCOTT STAPP","BLACK BUTTERFLY","Napalm","40","63","-23","0","3 of 35"
"-","102","105","THE BLACK KEYS","THE NIGHT BEFORE","Easy Eye Sound/Warner","39","39","0","0","3 of 35"
"6","103","106","TREMONTI","JUST TOO MUCH","Napalm","39","39","0","0","3 of 35"
"-","110","107","NATE VICKERS","A LITTLE TOO LATE","Oxide","38","32","6","0","2 of 35"
"-","105","108","REMEMBER THE MONSTERS","HAUNTED","Random EQ","36","36","0","0","2 of 35"
"-","-","109","SLEEP TOKEN","EMERGENCE","RCA","34","0","34","6","6 of 35"
"2","107","110","DEAD SUPERSTAR","THESE VOICES","Independent","34","34","0","0","4 of 35"
"-","134","111","THE HELLACOPTERS","DO YOU FEEL NORMAL","Independent","32","23","9","0","1 of 35"
"27","109","112","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","32","32","0","0","1 of 35"
"-","123","113","STATIC AFFLICTION","BLACK HOLES","Independent","30","27","3","0","2 of 35"
"13","112","114","CALL ME KARIZMA","MADHOUSE","Gloomy Culture/BHMM","30","30","0","0","2 of 35"
"5","114","115","DEFIANT","I WON'T BITE","Curtain Call","30","30","0","0","2 of 35"
"14","111","116","FINGER ELEVEN","ADRENALINE","Better Noise","30","30","0","0","3 of 35"
"18","115","117","SEETHER","JUDAS MIND","Concord","29","29","0","0","2 of 35"
"-","113","118","THE DARK","SLIP AWAY","Arising Empire/Land Shark","29","30","-1","0","2 of 35"
"-","106","119","VAMPIRES EVERYWHERE","GHOST","Dark Kingdom/New Ocean","29","34","-5","0","4 of 35"
"-","182","120","BLACK MAP","HEX","Spinefarm","28","8","20","1","3 of 35"
"16","120","121","FLAT BLACK","A BIT OF LIGHTNING","Concord","28","28","0","0","2 of 35"
"9","118","122","HEARTS & HAND GRENADES","CAN'T TAKE THIS","Independent","28","28","0","0","2 of 35"
"-","117","123","METAL WARRIOR","FIRESTORM","New Ocean","28","28","0","0","2 of 35"
"-","119","124","SMASHING PUMPKINS","WHO GOES THERE","Thirty Tigers","28","28","0","0","2 of 35"
"-","149","125","PHIL X & THE DRILLS","FAKE THE DAY AWAY","Frontiers","27","18","9","1","4 of 35"
"7","136","126","FRAMING HANLEY","START A FIRE","Thermal","27","22","5","0","1 of 35"
"-","124","127","HED PE","WAITING","Regime","25","25","0","0","of 35"
"17","125","128","LINES OF LOYALTY","HURTS TO BE HUMAN","C3&B/CO5","25","25","0","0","of 35"
"-","130","129","MARILYN MANSON","SACRILEGIOUS","Nuclear Blast","25","25","0","0","2 of 35"
"25","126","130","MOTIONLESS IN WHITE","SIGN OF LIFE","Roadrunner/3EE","25","25","0","0","of 35"
"11","127","131","SEVVVEN","DON'T PANIC","Wake Up Music Rocks!","25","25","0","0","1 of 35"
"20","128","132","SHALLOW SIDE","FILTERS","Thermal","25","25","0","0","1 of 35"
"13","131","133","THE BLACK CROWES","WANTING AND WAITING","Silver Lining/Red Light","25","25","0","0","of 35"
"-","129","134","WAKE ME","COLD BLOODED","Independent","25","25","0","0","1 of 35"
"-","133","135","MARCUS KING","BLOOD ON THE TRACKS","Republic","23","23","0","0","1 of 35"
"1","132","136","ZERO 9:36","CHASING SHADOWS","Zero 9:36/OneRPM","23","25","-2","0","4 of 35"
"-","-","137","SLEEP THEORY","STATIC","Epitaph","22","1","21","2","3 of 35"
"-","157","138","KADAVAR","I JUST WANT TO BE A SOUND","Independent","22","14","8","0","1 of 35"
"-","143","139","JUDAS PRIEST","THE LODGER","Epic","21","20","1","0","2 of 35"
"10","141","140","ETCHED IN EMBERS","HAPPY SONG","Independent","20","20","0","0","1 of 35"
"8","142","141","NONPOINT","UNDERDOG","361 Degrees","20","20","0","0","1 of 35"
"-","144","142","THEORY OF A DEADMAN","LIVIN' MY LIFE LIKE A COUNTY SONG (FT. CORY MARKS)","Theory of a Deadman/In De Goot","20","20","0","0","1 of 35"
"2","147","143","CONQUER DIVIDE","PARALYZED (FT. ATTACK ATTACK)","Mascot","19","19","0","0","1 of 35"
"14","148","144","MYLES KENNEDY","SAY WHAT YOU WILL","Napalm","19","19","0","0","1 of 35"
"24","146","145","POP EVIL","WHAT REMAINS","MNRK Heavy/G&G","19","19","0","0","3 of 35"
"-","135","146","NERV","LOST!","SBG","19","23","-4","0","3 of 35"
"-","151","147","SET IT OFF","CREATING MONSTERS","Why Worry/Stem","18","18","0","0","2 of 35"
"-","121","148","THE HELLACOPTERS","LEAVE A MARK","Independent","17","27","-10","0","1 of 35"
"-","200","149","LA GUNS","LUCKY MF","Cleopatra/Land Shark","16","3","13","2","3 of 35"
"18","152","150","A DAY TO REMEMBER","FEEDBACK","Fueled By Ramen/3eE","16","16","0","0","1 of 35"
"-","145","151","COREY TAYLOR FT. BAD OMENS","DUST IN THE WIND","Sumerian","16","19","-3","0","4 of 35"
"19","153","152","FIVE FINGER DEATH PUNCH","THIS IS THE WAY (FT. DMX)","Better Noise","15","15","0","0","of 35"
"6","154","153","KEITH WALLEN","HEADSPACE HOLIDAY","BMG","15","15","0","0","of 35"
"26","100","154","POPPY","NEW WAY OUT","Sumerian","15","41","-26","0","4 of 35"
"-","160","155","AWAKEN I AM","TURN TO STONE","SBG/Land Shark","14","14","0","0","2 of 35"
"-","158","156","ERIC BASS PRESENTS","MIND CONTROL","InDeGoot/OneRPM","14","14","0","0","1 of 35"
"-","159","157","NXCRE & THE VILLAINS","USURPER","Fean/Stem","14","14","0","0","2 of 35"
"-","161","158","CENTERFOLD","DROWNING","Independent","13","13","0","0","1 of 35"
"8","162","159","SUM 41","LANDMINES","BMG","13","13","0","0","1 of 35"
"-","150","160","COHEED AND CAMBRIA","SOMEONE WHO CAN","Independent","13","18","-5","0","2 of 35"
"8","163","161","A KILLER'S CONFESSION","VOICES (FT. AARON NORDSTROM)","MNRK Heavy","12","12","0","0","1 of 35"
"-","165","162","LACUNA COIL","I WISH YOU WERE DEAD","Century Media","12","12","0","0","3 of 35"
"13","166","163","PLUSH","RUN","Pavement","12","12","0","0","of 35"
"-","164","164","SILCROW","WHAT I AM","Independent","12","12","0","0","1 of 35"
"-","116","165","THE BLUE STONES","YOUR MASTER","Thirty Tigers","12","29","-17","0","3 of 35"
"-","169","166","BEARTOOTH","ATTN","Red Bull","11","11","0","0","2 of 35"
"-","167","167","CAGE THE ELEPHANT","NEON PILL","QPrime/RCA","11","11","0","0","1 of 35"
"-","170","168","THE DARK","CIRCLES","Arising Empire","11","11","0","0","3 of 35"
"8","173","169","ANYTHING BUT HUMAN","ALL ALONE","Independent","10","10","0","0","1 of 35"
"-","171","170","BRING ME THE HORIZON","WONDERWALL","Columbia","10","10","0","0","1 of 35"
"-","174","171","JANE'S ADDICTION","IMMINENT REDEMPTION","The Syndicate","10","10","0","0","1 of 35"
"16","175","172","MOON FEVER","FOREVER SLEEP","Astro/Amplify","10","10","0","0","1 of 35"
"-","176","173","SARA ROBINSON","QUEEN","NRG/Amplify","10","10","0","0","2 of 35"
"-","172","174","SET THE SUN","FALLING APART","Independent","10","10","0","0","1 of 35"
"6","178","175","SICK PUPPIES","GOING PLACES","OneRPM/Land Shark","10","10","0","0","1 of 35"
"-","177","176","TETRARCH","LIVE NOT FANTASIZE","Napalm","10","10","0","0","1 of 35"
"-","122","177","THE BLACK VULTURES","NOWHERE TO RUN . NOWHERE TO HIDE.","Independent","10","27","-17","0","2 of 35"
"18","180","178","DIRTY HONEY","DON'T PUT OUT THE FIRE","Dirt","9","9","0","0","1 of 35"
"13","179","179","SMASHING PUMPKINS","SIGHOMMI","Thirty Tigers","9","9","0","0","1 of 35"
"-","137","180","COLLECTIVE SOUL","BLUER THAN SO BLUE","Fuzze-Flex","9","21","-12","0","2 of 35"
"-","181","181","BETTER LOVERS","AT ALL TIMES","SharpTone","8","8","0","0","1 of 35"
