"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"9","1","1","PAPA ROACH","EVEN IF IT KILLS ME","New Noize","825","848","-23","0","30 of 35"
"5","3","2","DISTURBED","I WILL NOT BREAK","Mother Culture/Q Prime","811","756","55","0","31 of 35"
"8","2","3","SHINEDOWN","DANCE, KID, DANCE","Atlantic","760","779","-19","0","30 of 35"
"20","4","4","SEETHER","WALLS COME DOWN","Concord","741","728","13","0","29 of 35"
"9","5","5","BILLY MORRISON & OZZY OSBOURNE","GODS OF ROCK N ROLL (FT. STEVE STEVENS)","TLG/ZOID/Virgin","731","715","16","0","34 of 35"
"22","6","6","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","706","708","-2","0","24 of 35"
"9","7","7","NOTHING MORE","HOUSE ON SAND","Better Noise","653","616","37","0","26 of 35"
"26","8","8","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","578","581","-3","0","28 of 35"
"9","10","9","THE NOCTURNAL AFFAIR","CROSS ME OUT","Madison","564","544","20","0","26 of 35"
"6","13","10","POP EVIL","WISHFUL THINKING","MNRK Heavy","542","485","57","1","30 of 35"
"8","9","11","DAVY WILLIAMSON","DEMONS","Independent","502","556","-54","0","21 of 35"
"8","16","12","STRANGE DAZE","MERCY","Independent","484","447","37","0","21 of 35"
"21","12","13","WAGE WAR","BLUR","Fearless/Concord","469","496","-27","0","23 of 35"
"7","15","14","DOROTHY","TOMBSTONE TOWN (FT. SLASH)","Roc Nation","457","463","-6","0","25 of 35"
"5","24","15","DARK REMEDY","LET ME GO","Wake Up! Music Rocks","454","379","75","0","22 of 35"
"2","28","16","VOLBEAT","BY A MONSTERS HAND","Republic","452","347","105","2","29 of 35"
"7","21","17","GREY DAZE","FAKE LITTLE LIES","Independent","444","401","43","0","24 of 35"
"17","14","18","THREE DAYS GRACE","MAYDAY","RCA","442","472","-30","0","20 of 35"
"6","19","19","THE FUNERAL PORTRAIT","HOLY WATER","Better Noise","437","411","26","1","25 of 35"
"9","20","20","SPIRITBOX","PERFECT SOUL","Rise/BMG","433","408","25","0","24 of 35"
"2","26","21","GHOST","SATANIZED","Concord","423","356","67","0","27 of 35"
"7","22","22","KILLSWITCH ENGAGE","I BELIEVE","Metal Blade","405","388","17","0","23 of 35"
"6","29","23","HARDY","JIM BOB","Big Loud Rock","394","344","50","1","19 of 35"
"5","31","24","VIOLET BREED","10 YEARS SOBER","J Street","380","340","40","0","18 of 35"
"18","23","25","SET IT OFF","WOLF IN SHEEPS CLOTHING (REBORN)","Why Worry/Stem","372","382","-10","0","21 of 35"
"3","32","26","DREW CAGLE & THE REPUTATION","BAD ATTITUDE","Pavement","370","295","75","0","17 of 35"
"3","33","27","ARCHITECTS","EVERYTHING ENDS","Epitaph","346","288","58","0","24 of 35"
"6","18","28","ZAMTRIP","SAVE ME","Independent","333","415","-82","0","17 of 35"
"8","25","29","CLOSE ENEMIES","SOUND OF A TRAIN","TLG/ROCK","321","365","-44","0","17 of 35"
"22","30","30","DAUGHTRY","THE DAM","Big Machine","304","342","-38","0","16 of 35"
"26","11","31","FALLING IN REVERSE","BAD GUY","Epitaph","290","526","-236","0","18 of 35"
"3","46","32","FEAR OF WATER & DMX","X GON' GIVE IT TO YA","Cleopatra/Pasadena","286","231","55","0","18 of 35"
"2","44","33","COLDWARDS","LAST OF ME (FT. AARON NORDSTROM)","Wake Up Music Rocks!","272","232","40","0","18 of 35"
"7","36","34","JERRY CANTRELL","AFTERGLOW","Double J","272","266","6","1","19 of 35"
"12","38","35","VELVET CHAINS","DEAD INSIDE","WWDD/CO5/Motor","263","264","-1","0","14 of 35"
"4","42","36","MOLLY D'AGO","CHAINED","Wake Up Music Rocks!","256","242","14","0","17 of 35"
"27","37","37","HINDER","LIVE WITHOUT IT","Evil Teen","253","265","-12","0","15 of 35"
"4","48","38","HOLLYWOOD UNDEAD","HOLLYWOOD FOREVER","Sumerian","246","228","18","1","17 of 35"
"4","41","39","DOOBIE","WORTH A SHOT","Doobie/OneRPM","243","243","0","0","17 of 35"
"9","43","40","SOPHIE LLOYD","DO OR DIE","Autumn","238","242","-4","0","17 of 35"
"3","49","41","POWER TAKE OFF","DO YOU WANNA","Stryker/Virgin","227","207","20","0","17 of 35"
"8","47","42","SOFTSPOKEN","INVINCIBLE","Theoria","227","230","-3","0","17 of 35"
"1","53","43","MARK DALY","A BAR SONG (TIPSY)","One Opportunity","219","187","32","0","16 of 35"
"22","39","44","BREAKING BENJAMIN","AWAKEN","BMG","217","252","-35","0","15 of 35"
"1","52","45","KAMENAR","ANIMAL","Independent","214","188","26","0","16 of 35"
"18","40","46","MEMPHIS MAY FIRE","HELL IS EMPTY","Rise/BMG","207","245","-38","0","17 of 35"
"3","50","47","UNDEROATH","ALL THE LOVE IS GONE","MNRK Heavy","198","194","4","0","16 of 35"
"20","45","48","LINKIN PARK","HEAVY IS THE CROWN","Warner","198","232","-34","0","11 of 35"
"2","51","49","P.O.D.","I WON'T BOW DOWN","Mascot","194","193","1","0","15 of 35"
"1","57","50","GREEN DAY","ONE EYED BASTARD","Warner","187","159","28","1","17 of 35"
"-","64","51","POPPY","THE COST OF GIVING UP","Sumerian","185","122","63","2","15 of 35"
"-","63","52","NEW DILEMMA","ICE COLD HANDS","Independent","178","125","53","2","15 of 35"
"-","58","53","ARCHERS","NEVER ENOUGH","SBG","172","157","15","0","14 of 35"
"-","56","54","SKILLET","ASH IN THE WIND","Hear It Loud","169","163","6","0","12 of 35"
