"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"26","1","1","SLEEP THEORY","FALLOUT","Epitaph","976","1050","-74","0","33 of 37"
"10","2","2","FALLING IN REVERSE & JELLY ROLL","ALL MY LIFE","Epitaph","943","953","-10","0","30 of 37"
"25","3","3","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","823","817","6","0","28 of 37"
"10","5","4","THE OFFSPRING","MAKE IT ALL RIGHT","Concord","783","711","72","0","29 of 37"
"14","4","5","SHALLOW SIDE","FILTERS","Thermal","748","753","-5","0","28 of 37"
"21","6","6","DAUGHTRY","PIECES","Big Machine","716","711","5","0","28 of 37"
"20","7","7","WAGE WAR","MAGNETIC","Fearless/Concord","691","660","31","0","25 of 37"
"9","10","8","HALESTORM & I PREVAIL","CAN YOU SEE ME IN THE DARK?","Atlantic","675","617","58","0","25 of 37"
"6","8","9","SEETHER","JUDAS MIND","Concord","666","645","21","0","29 of 37"
"11","11","10","FOZZY","ARMY OF ONE","Madison/The Orchard","651","582","69","0","21 of 37"
"10","13","11","BRING ME THE HORIZON","TOP 10 STATUES THAT CRIED BLOOD","Columbia","589","520","69","0","27 of 37"
"12","9","12","ROYALE LYNN","DEATH WISH (FT. DANNY WORSNOP)","Epitaph","496","624","-128","0","24 of 37"
"15","14","13","BLACK VEIL BRIDES","BLEEDERS","Spinefarm/Land Shark","491","495","-4","0","26 of 37"
"9","17","14","A DAY TO REMEMBER","FEEDBACK","Fueled By Ramen/3eE","487","442","45","0","25 of 37"
"7","19","15","STRIPPING THE PISTOL","HOPE","TLG/ZOID/Virgin","460","418","42","0","17 of 37"
"6","18","16","THE FUNERAL PORTRAIT","SUFFOCATE CITY","Better Noise","451","420","31","1","18 of 37"
"16","12","17","STAIND","BETTER DAYS","Alchemy/CO5","432","563","-131","0","23 of 37"
"7","23","18","MESSER","FIND OUT","Maddpants/ONErpm/FM","417","386","31","0","22 of 37"
"5","28","19","NEW DILEMMA","RUN AND HIDE","Pavement","415","330","85","1","16 of 37"
"7","22","20","THE ALMAS","LIFELINE","Wake Up! Music Rocks","410","387","23","0","12 of 37"
"4","31","21","THROWER","ALL I KNOW","Pavement","402","314","88","0","15 of 37"
"4","27","22","EMPIIRES","NEVER ENOUGH","TLG/ZOID/Virgin","388","336","52","1","17 of 37"
"23","15","23","SET IT OFF","FAKE ASS FRIENDS","Why Worry/Stem","383","477","-94","0","23 of 37"
"3","30","24","DOROTHY","MUD","Roc Nation","381","316","65","1","21 of 37"
"8","25","25","BLACKLIST UNION","HORNS AND HALOS","BLU","381","356","25","0","20 of 37"
"14","21","26","TIM MONTANA","SAVAGE","Music Knox/BBR/BMG","381","389","-8","0","20 of 37"
"7","24","27","MYLES KENNEDY","SAY WHAT YOU WILL","Napalm","371","360","11","0","20 of 37"
"1","62","28","POP EVIL","WHAT REMAINS","MNRK Heavy/G&G","343","122","221","9","25 of 37"
"6","29","29","VENREZ","CROSSED THE LINE","Wake Up! Music Rocks","340","322","18","1","17 of 37"
"3","34","30","JERRY CANTRELL","VILIFIED","Double J","310","263","47","0","17 of 37"
"5","39","31","DIRTY HONEY","DON'T PUT OUT THE FIRE","Dirt","291","234","57","1","15 of 37"
"16","26","32","PEARL JAM","WRECKAGE","Republic","283","348","-65","0","14 of 37"
"3","40","33","AMERICAN PROGRESS","OUTLAW","Independent","278","228","50","1","14 of 37"
"16","16","34","MOTLEY CRUE","DOGS OF WAR","Big Machine","278","470","-192","0","19 of 37"
"2","48","35","BADFLOWER","DETROIT","Big Machine","271","174","97","2","16 of 37"
"5","35","36","HARDY","PSYCHO","Big Loud Rock/Big Loud","266","252","14","1","18 of 37"
"2","45","37","FINGER ELEVEN","ADRENALINE","Better Noise","254","189","65","3","19 of 37"
"24","20","38","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","250","391","-141","0","16 of 37"
"14","38","39","ABOVE SNAKES","RIDE AND DIE","Independent","247","244","3","0","15 of 37"
"6","42","40","KITTIE","WE ARE SHADOWS","Sumerian","245","223","22","0","17 of 37"
"1","55","41","SMASHING PUMPKINS","SIGHOMMI","Thirty Tigers","238","151","87","3","16 of 37"
"11","33","42","PLUSH","RUN","Pavement","230","272","-42","0","18 of 37"
"3","49","43","SCOTT STAPP","BLACK BUTTERFLY","Napalm","224","174","50","1","16 of 37"
"19","37","44","FIVE FINGER DEATH PUNCH","THIS IS THE WAY (FT. DMX)","Better Noise","206","249","-43","0","12 of 37"
"3","46","45","LAKEVIEW","MONEY WHERE YOUR MOUTH IS","Gravel Road","205","182","23","1","9 of 37"
"2","47","46","FLAT BLACK","A BIT OF LIGHTNING","Concord","202","178","24","3","14 of 37"
"8","44","47","NONPOINT","UNDERDOG","361 Degrees","192","190","2","0","9 of 37"
"28","43","48","NOTHING MORE","IF IT DOESN'T HURT","Better Noise","179","212","-33","0","9 of 37"
"1","58","49","HIGHLY SUSPECT","PLASTIC BOXES","3eE/Roadrunner/InDeGoot","177","131","46","2","13 of 37"
"6","41","50","ALL THAT REMAINS","LET YOU GO","Independent","176","224","-48","0","11 of 37"
"-","51","51","POPPY","NEW WAY OUT","Sumerian","172","170","2","0","13 of 37"
"20","36","52","P.O.D.","AFRAID TO DIE","Mascot/MLG","159","252","-93","0","18 of 37"
"-","54","53","ONI","CONTROL","Independent/CO5","148","152","-4","0","10 of 37"
"-","95","54","ALBORN","A LITTLE LESS THAN EXPECTED","ONErpm","146","62","84","4","13 of 37"
"-","70","55","THE WARNING","HELL YOU CALL A DREAM","Republic","139","104","35","3","11 of 37"
"20","32","56","BAD OMENS","V.A.N (FT. POPPY)","Sumerian","138","280","-142","0","15 of 37"
"-","64","57","ENEMY REMAINS","WILL I WAKE","Independent","135","116","19","0","12 of 37"
