"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"12","1","1","AVENGED SEVENFOLD","NOBODY","Warner","933","922","11","0","34 of 38"
"7","2","2","FOO FIGHTERS","RESCUED","RCA","863","901","-38","0","31 of 38"
"10","4","3","MAMMOTH WVH","ANOTHER CELEBRATION AT THE END OF THE WORLD","BMG","803","787","16","0","33 of 38"
"10","3","4","METALLICA","72 SEASONS","Blackened/Q Prime","767","841","-74","0","32 of 38"
"7","7","5","STAIND","LOWEST IN ME","Alchemy","742","705","37","0","28 of 38"
"20","6","6","I PREVAIL","DEEP END","Concord","706","708","-2","0","29 of 38"
"10","9","7","FROM ASHES TO NEW","HATE ME TOO","Better Noise","681","637","44","0","29 of 38"
"12","8","8","JELLY ROLL","NEED A FAVOR (ROCK VERSION)","Stoney Creek/BMG","670","644","26","0","25 of 38"
"14","5","9","GODSMACK","SOUL ON FIRE","BMG","661","755","-94","0","25 of 38"
"7","13","10","DISTURBED","UNSTOPPABLE","Warner","623","562","61","1","29 of 38"
"17","11","11","LINKIN PARK","LOST","Warner","573","616","-43","0","21 of 38"
"21","14","12","AVATAR","THE DIRT I'M BURIED IN","G&G","551","554","-3","0","27 of 38"
"7","15","13","GHOST","JESUS HE KNOWS ME","Loma Vista/Concord","518","500","18","0","28 of 38"
"6","24","14","TEXAS HIPPIE COALITION","HELL HOUNDS","MNRK","498","390","108","0","18 of 38"
"8","19","15","FIT FOR A KING","REACHING OUT","Solid State","490","428","62","0","17 of 38"
"9","16","16","AYRON JONES","BLOOD IN THE WATER","Big Machine/John Varvatos","487","479","8","0","28 of 38"
"7","18","17","GRETA VAN FLEET","MEETING THE MASTER","Republic","484","473","11","0","25 of 38"
"6","23","18","STRETCH","FIRESTARTER","Curtain Call","481","401","80","0","16 of 38"
"9","17","19","ATREYU","WATCH ME BURN","Spinefarm/Land Shark","462","475","-13","2","27 of 38"
"7","26","20","THE DEVIL WEARS PRADA","SALT","Solid State","434","383","51","0","19 of 38"
"2","29","21","COREY TAYLOR","BEYOND","BMG","423","336","87","4","29 of 38"
"20","21","22","SHINEDOWN","DEAD DON'T DIE","Atlantic","413","426","-13","0","18 of 38"
"4","25","23","BUSH","ALL THINGS MUST CHANGE","BMG","405","385","20","2","29 of 38"
"18","27","24","SAINT ASONIA","DEVASTATE","Spinefarm","397","362","35","0","23 of 38"
"6","28","25","HILLBILLY VEGAS","TWO GUN TOWN","TLG/INgrooves","396","347","49","0","16 of 38"
"18","20","26","PAPA ROACH","CUT THE LINE","New Noize/ADA","357","428","-71","0","19 of 38"
"2","46","27","SEVENDUST","EVERYTHING","Napalm","343","219","124","4","26 of 38"
"4","34","28","DARK REMEDY","HAUNTED","Von Artists LTD","340","286","54","0","17 of 38"
"5","36","29","POINT NORTH","SAFE AND SOUND","Hopeless","325","277","48","2","24 of 38"
"3","38","30","THE NOCTURNAL AFFAIR","IT'S NO GOOD","Madison","322","270","52","0","18 of 38"
"13","30","31","OTHERWISE","FULL DISCLOSURE","Mascot","321","335","-14","0","18 of 38"
"3","37","32","POP EVIL","SKELETONS","MNRK/G&G","310","272","38","4","25 of 38"
"4","39","33","GRAVEL","ALL I WANT","Stryker/INgrooves","306","254","52","0","15 of 38"
"10","31","34","CITIZEN SOLDIER & ROYAL BLISS","THROUGH HELL","Citizen Soldier/Air Castle","302","300","2","0","16 of 38"
"17","22","35","FALLING IN REVERSE","WATCH THE WORLD BURN","Epitaph","297","413","-116","0","26 of 38"
"6","35","36","SHALLOW SIDE","YOU'RE THE REASON","Thermal","288","280","8","0","16 of 38"
"3","42","37","CHAINS OVER RAZORS","BROKEN HOME","Deko","283","247","36","0","17 of 38"
"4","41","38","TOMMY VEXT","THE WAR YOU WANTED","One A/FM","279","254","25","1","21 of 38"
"3","50","39","PLUSH","LEFT BEHIND","Pavement","273","212","61","2","22 of 38"
"2","48","40","BLACKLIST UNION","LETTERS FROM THE PSYCH WARD","BLU","265","217","48","0","16 of 38"
"7","40","41","SMASHING PUMPKINS","EMPIRES","Martha's Music/Thirty Tigers","260","254","6","1","20 of 38"
"18","47","42","SKILLET","PSYCHO IN MY HEAD","Atlantic","249","218","31","1","16 of 38"
"19","12","43","SALIVA","HIGH ON ME","Megaforce/FM","245","565","-320","0","23 of 38"
"1","52","44","BAD OMENS","THE DEATH OF PEACE OF MIND","Sumerian","234","194","40","1","16 of 38"
"12","43","45","RISE AMONG RIVALS","CONVICTIONS","Independent","234","244","-10","0","15 of 38"
"5","44","46","OF VIRTUE","CANNIBALS","Arising Empire/FM","230","230","0","0","12 of 38"
"4","49","47","SAVING ABEL","BAPTIZE ME","Skiddco/Random EQ","223","217","6","0","10 of 38"
"3","51","48","SET IT OFF","PUNCHING BAG","Why Worry/Stem","217","209","8","1","18 of 38"
"1","57","49","SAUL","A MILLION MILES","Spinefarm/Land Shark","213","172","41","2","19 of 38"
"6","45","50","FOR THE FALLEN DREAMS","WITHOUT YOU","Arising Empire","210","225","-15","0","14 of 38"
"-","58","51","SCOTT PLANTE","BURNER","Independent","204","162","42","1","15 of 38"
"-","53","52","FINGER ELEVEN","TOGETHER RIGHT","Craft/Concord","203","191","12","0","14 of 38"
"8","54","53","SONS ON FIRE","COLLAPSE","Curtain Call","192","191","1","0","9 of 38"
"3","59","54","THROUGH FIRE","LOSE IT","Sumerian","178","162","16","0","11 of 38"
"-","61","55","BLACK HEART SAINTS","HUMAN XSTACY","Cleoptra/CO5","160","160","0","0","11 of 38"
"-","65","56","ANOTHER DAY DAWNS","BITTER","Century Media/Land Shark","159","130","29","1","13 of 38"
"13","33","57","THE HU","THIS IS MONGOL","Better Noise","159","293","-134","0","17 of 38"
"19","56","58","PISTOLS AT DAWN","UNDER THE SURFACE","CO5/Megaforce","158","183","-25","0","13 of 38"
"-","73","59","FOUR THIRTY FOUR","HIGH ROLLER","EMG/INgrooves","149","90","59","1","14 of 38"
"2","55","60","ANY GIVEN SIN","CALM BEFORE THE STORM","Mascot","149","188","-39","0","10 of 38"
"7","10","61","FRAMING HANLEY","START A FIRE","Thermal","147","620","-473","0","19 of 38"
"-","90","62","THE HU","BLACK THUNDER","Better Noise","143","58","85","5","14 of 38"
"-","64","63","WHITE REAPER","FOG MACHINE","Elektra","139","133","6","0","14 of 38"
"-","63","64","DES ROCS","NEVER ENDING MOMENT","Sumerian","134","133","1","0","9 of 38"
"-","69","65","SKINDRED","GIMME THAT BOOM","Earache","131","117","14","0","13 of 38"
"-","68","66","CAIRO KNIFE FIGHT","CHURN","CKF Records","122","123","-1","0","9 of 38"
"-","108","67","BLACK STONE CHERRY","NERVOUS","Mascot","114","40","74","9","13 of 38"
"6","60","68","DEFIANT","IGNITE THE SKY","Curtain Call","113","161","-48","0","7 of 38"
"-","67","69","THEORY OF A DEADMAN","TWO OF US (STUCK)","Roadrunner/3ee","112","124","-12","0","9 of 38"
"13","66","70","MUSE","KILL OR BE KILLED","Warner","112","125","-13","0","10 of 38"
"-","-","71","EMPIIRES","WRAPPED AROUND YOUR FINGER","TLG/INgrooves","109","0","109","15","13 of 38"
"-","-","72","WRITTEN BY WOLVES","MISERY","Independent/Land Shark","108","0","108","16","14 of 38"
"-","70","73","HARDY","SOLD OUT","Big Loud Rock/Big Loud","108","108","0","2","12 of 38"
"-","-","74","ATRIUM","ABOVE WATER","Curtain Call","105","0","105","14","12 of 38"
"-","80","75","SILENT THEORY","WHAT ARE THE ODDS","OneRPM/Land Shark","98","73","25","1","5 of 38"
"-","75","76","THE WORD ALIVE","NEW REALITY","Thriller","96","83","13","0","4 of 38"
"-","71","77","NICKELBACK","THOSE DAYS","BMG","88","99","-11","0","8 of 38"
"15","32","78","NONPOINT","HEARTLESS","361 Degrees","86","293","-207","0","15 of 38"
"-","85","79","UGLY KID JOE","THAT AIN'T LIVIN'","Metalville","83","65","18","0","4 of 38"
"-","72","80","STORY OF THE YEAR","WAR","Sharptone/Land Shark","76","94","-18","0","6 of 38"
"-","96","81","CASKETS","MORE THAN MISERY","SharpTone/Land Shark","75","51","24","1","6 of 38"
"-","97","82","THE WARNING","MORE","Republic","72","50","22","4","8 of 38"
"-","81","83","GIDEON","TOO MUCH IS NEVER ENOUGH","Land Shark/Equal Vision","68","68","0","0","3 of 38"
"-","83","84","THE PLOT IN YOU","LEFT BEHIND","Concord","67","67","0","0","6 of 38"
"-","78","85","SLEEP SIGNALS","FEARLESS","Sleep Signals/Land Shark","65","76","-11","0","10 of 38"
