"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"24","2","1","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","1011","965","46","0","31 of 35"
"21","1","2","FALLING IN REVERSE","BAD GUY","Epitaph","954","973","-19","0","30 of 35"
"23","3","3","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","760","737","23","0","28 of 35"
"15","4","4","SEETHER","WALLS COME DOWN","Concord","702","700","2","0","29 of 35"
"17","7","5","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","685","643","42","0","26 of 35"
"4","6","6","PAPA ROACH","EVEN IF IT KILLS ME","New Noize","663","649","14","0","27 of 35"
"3","9","7","SHINEDOWN","DANCE, KID, DANCE","Atlantic","650","558","92","1","26 of 35"
"12","5","8","THREE DAYS GRACE","MAYDAY","RCA","590","668","-78","0","25 of 35"
"7","12","9","COLDWARDS","SUNFLOWER","Wake Up Music Rocks!","588","528","60","0","20 of 35"
"4","15","10","NOTHING MORE","HOUSE ON SAND","Better Noise","538","487","51","0","25 of 35"
"4","13","11","BILLY MORRISON & OZZY OSBOURNE","GODS OF ROCK N ROLL (FT. STEVE STEVENS)","TLG/ZOID/Virgin","535","490","45","2","32 of 35"
"11","17","12","PARALANDRA","CAN'T QUENCH THE FIRE","LEGEND","524","467","57","0","20 of 35"
"21","14","13","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","521","488","33","1","28 of 35"
"11","19","14","ONE DAY ALIVE","NEVER AGAIN","Independent","494","435","59","0","20 of 35"
"17","16","15","DAUGHTRY","THE DAM","Big Machine","493","468","25","0","21 of 35"
"15","8","16","LINKIN PARK","HEAVY IS THE CROWN","Warner","479","576","-97","0","22 of 35"
"18","18","17","DEAD POET SOCIETY","HURT","Spinefarm","445","438","7","0","19 of 35"
"13","20","18","SET IT OFF","WOLF IN SHEEPS CLOTHING (REBORN)","Why Worry/Stem","434","432","2","0","24 of 35"
"7","22","19","KAOS BENDER","CHEETOS & TEQUILA","Cranked Up","428","382","46","1","18 of 35"
"17","11","20","BREAKING BENJAMIN","AWAKEN","BMG","428","533","-105","0","22 of 35"
"5","27","21","THE ODDEVEN","COME HOME","Eclipse","423","340","83","0","21 of 35"
"4","25","22","THE NOCTURNAL AFFAIR","CROSS ME OUT","Madison","406","356","50","0","24 of 35"
"16","21","23","WAGE WAR","BLUR","Fearless/Concord","404","387","17","0","23 of 35"
"12","10","24","SOCIETY OF VILLAINS","DAREDEVIL","Pasadena","384","541","-157","0","20 of 35"
"4","31","25","SPIRITBOX","PERFECT SOUL","Rise/BMG","355","300","55","2","23 of 35"
"2","36","26","DOROTHY","TOMBSTONE TOWN (FT. SLASH)","Roc Nation","342","262","80","3","23 of 35"
"4","33","27","DEFIANT","I WON'T BITE","Curtain Call","342","281","61","0","16 of 35"
"3","35","28","DAVY WILLIAMSON","DEMONS","Independent","329","263","66","4","21 of 35"
"22","29","29","HINDER","LIVE WITHOUT IT","Evil Teen","309","325","-16","0","18 of 35"
"3","37","30","STRANGE DAZE","MERCY","Independent","302","256","46","1","20 of 35"
"7","23","31","PAISTY JENNY","JESUS AND GUNS","Cranked Up","280","378","-98","0","18 of 35"
"2","43","32","GREY DAZE","FAKE LITTLE LIES","Independent","274","222","52","1","21 of 35"
"3","44","33","CLOSE ENEMIES","SOUND OF A TRAIN","TLG/ROCK","272","220","52","1","18 of 35"
"2","47","34","KILLSWITCH ENGAGE","I BELIEVE","Metal Blade","267","188","79","3","19 of 35"
"5","38","35","ARCADE ASSEMBLY","NOTHING'S REAL","361 Degrees","259","250","9","0","15 of 35"
"5","34","36","SPLIT PERSONA","HYPO","Independent","251","271","-20","0","18 of 35"
"24","32","37","STARSET","TOKSIK","Concord","248","300","-52","0","17 of 35"
"13","39","38","MEMPHIS MAY FIRE","HELL IS EMPTY","Rise/BMG","241","248","-7","0","17 of 35"
"7","30","39","SALIVA","TIME BOMB (FT. PEYTON PARRISH)","Judge & Jury/The Orchard","235","305","-70","0","19 of 35"
"4","45","40","SOPHIE LLOYD","DO OR DIE","Autumn","230","218","12","0","16 of 35"
"7","42","41","VELVET CHAINS","DEAD INSIDE","WWDD/CO5/Motor","229","227","2","0","12 of 35"
"1","52","42","THE FUNERAL PORTRAIT","HOLY WATER","Better Noise","228","169","59","1","15 of 35"
"3","46","43","SOFTSPOKEN","INVINCIBLE","Theoria","221","213","8","0","17 of 35"
"1","53","44","ZAMTRIP","SAVE ME","Independent","216","169","47","0","15 of 35"
"1","72","45","POP EVIL","WISHFUL THINKING","MNRK Heavy","213","88","125","8","20 of 35"
"26","24","46","POPPY","NEW WAY OUT","Sumerian","213","368","-155","0","18 of 35"
"7","26","47","BLIND MAN'S DAUGHTER","YOU","Curtain Call","210","345","-135","0","16 of 35"
"2","48","48","JERRY CANTRELL","AFTERGLOW","Double J","205","178","27","1","16 of 35"
"1","60","49","HARDY","JIM BOB","Big Loud Rock","201","136","65","3","15 of 35"
"29","28","50","SCOTT STAPP","BLACK BUTTERFLY","Napalm","195","337","-142","0","14 of 35"
"-","71","51","DARK REMEDY","LET ME GO","Wake Up! Music Rocks","192","88","104","4","16 of 35"
"4","50","52","SEVEN HOURS AFTER VIOLET","RADIANCE","Sumerian","191","171","20","1","16 of 35"
"-","62","53","VIOLET BREED","10 YEARS SOBER","J Street","178","130","48","1","15 of 35"
"-","57","54","HOLLYWOOD UNDEAD","HOLLYWOOD FOREVER","Sumerian","161","155","6","1","10 of 35"
"2","51","55","DEAD SUPERSTAR","THESE VOICES","Independent","147","170","-23","0","11 of 35"
"-","59","56","RAIN CITY DRIVE","WISH YOU THE BEST","Thriller","140","141","-1","0","10 of 35"
"20","54","57","PEARL JAM","WAITING FOR STEVIE","Republic","140","167","-27","0","14 of 35"
"-","86","58","DOOBIE","WORTH A SHOT","Doobie/OneRPM","130","57","73","2","13 of 35"
"-","65","59","MOLLY D'AGO","CHAINED","Wake Up Music Rocks!","130","113","17","1","15 of 35"
"12","58","60","BLACK STONE CHERRY","OUT OF POCKET (FT. JESSE LEACH)","Mascot","129","153","-24","0","12 of 35"
"16","61","61","GREEN DAY","BOBBY SOX","Warner","128","135","-7","0","12 of 35"
"18","49","62","DROWNING POOL","REVOLUTION","SBG","125","176","-51","0","15 of 35"
"-","67","63","SKILLET","ASH IN THE WIND","Hear It Loud","121","102","19","1","9 of 35"
"-","66","64","THE PLOT IN YOU","PRETEND","Concord","115","111","4","0","8 of 35"
"-","81","65","POWER TAKE OFF","DO YOU WANNA","Stryker/Virgin","111","65","46","5","14 of 35"
"-","63","66","AWAKE AT LAST","BLACK MASQUERADE","FM","105","126","-21","0","10 of 35"
"-","70","67","RETURN TO DUST","BELLY UP","Lava","96","94","2","0","8 of 35"
"1","55","68","ZERO 9:36","CHASING SHADOWS","Zero 9:36/OneRPM","93","165","-72","0","11 of 35"
"13","69","69","BILLY MORRISON & COREY TAYLOR","INCITE THE WATCH (FT. STEVE VAI)","TLG/ZOID/Virgin","84","95","-11","0","6 of 35"
"25","73","70","BADFLOWER","DETROIT","Big Machine","82","88","-6","0","6 of 35"
"16","75","71","FLAT BLACK","A BIT OF LIGHTNING","Concord","81","80","1","0","3 of 35"
"11","64","72","THE OFFSPRING","OK, BUT THIS IS THE LAST TIME","Concord","80","123","-43","0","13 of 35"
"-","76","73","IF NOT FOR ME","SAY IT TO MY FACE","Thriller","78","79","-1","0","5 of 35"
"-","89","74","RISE AGAINST","NOD","Concord","77","53","24","0","6 of 35"
"21","79","75","JELLY ROLL","LIAR","BMG","77","74","3","0","5 of 35"
