"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"22","1","1","FALLING IN REVERSE","VOICES IN MY HEAD","Epitaph","989","986","3","0","32 of 44"
"5","6","2","GODSMACK","SURRENDER","BMG","871","742","129","0","34 of 44"
"8","4","3","NICKELBACK","SAN QUENTIN","BMG","816","764","52","0","33 of 44"
"14","3","4","BUSH","MORE THAN MACHINES","BMG","808","766","42","0","31 of 44"
"14","2","5","I PREVAIL","BAD THINGS","Fearless/Concord","750","777","-27","0","30 of 44"
"11","7","6","RED HOT CHILI PEPPERS","TIPPA MY TONGUE","Warner","723","692","31","0","31 of 44"
"7","9","7","OZZY OSBOURNE","ONE OF THOSE DAYS","Epic","718","663","55","0","33 of 44"
"11","10","8","STARSET & BREAKING BENJAMIN","WAITING ON THE SKY TO CHANGE","Judge & Jury/The Orchard","715","653","62","0","33 of 44"
"17","5","9","DISTURBED","HEY YOU","Warner","713","749","-36","0","29 of 44"
"14","11","10","GHOST","SPILLWAYS","Loma Vista/Concord","670","624","46","0","33 of 44"
"8","12","11","SEVENTH DAY SLUMBER","HALOS","Rockfest","617","588","29","0","18 of 44"
"13","13","12","FAME ON FIRE","WELCOME TO THE CHAOS","Hopeless","605","588","17","0","29 of 44"
"18","8","13","HIGHLY SUSPECT","NATURAL BORN KILLER","Elektra/300","594","679","-85","0","29 of 44"
"7","15","14","THE DEVIL WEARS PRADA","BROKEN","Solid State","591","540","51","0","21 of 44"
"5","21","15","SHALLOW SIDE","THE WORST KIND","Thermal","539","463","76","0","19 of 44"
"2","28","16","BLINK-182","EDGING","Columbia","525","421","104","2","26 of 44"
"6","18","17","BLACKLITE DISTRICT","BACK INTO DARKNESS","AK19","519","494","25","0","17 of 44"
"15","14","18","FIVE FINGER DEATH PUNCH","TIMES LIKE THESE","Better Noise","506","546","-40","0","23 of 44"
"7","27","19","PISTOLS AT DAWN","THE TRUTH","CO5/Megaforce","495","424","71","0","21 of 44"
"4","25","20","SMASHING PUMPKINS","BEGUILED","Martha's Music/Thirty Tigers","493","440","53","0","29 of 44"
"6","19","21","ARCHITECTS","TEAR GAS","Epitaph","492","478","14","0","29 of 44"
"27","17","22","MOTIONLESS IN WHITE","MASTERPIECE","Roadrunner/EMG","492","526","-34","0","22 of 44"
"9","22","23","AYRON JONES","FILTHY","Big Machine/John Varvatos","490","457","33","0","30 of 44"
"3","24","24","SKID ROW","TIME BOMB","earMUSIC/Land Shark","483","449","34","0","18 of 44"
"16","23","25","BEARTOOTH","RIPTIDE","Red Bull","456","456","0","0","24 of 44"
"4","29","26","EMPIIRES","INVINCIBLE","TLG/INgrooves","453","418","35","0","18 of 44"
"6","30","27","THREE DAYS GRACE","I AM THE WEAPON","RCA","432","417","15","0","28 of 44"
"2","36","28","POP EVIL","PARANOID (CRASH & BURN)","Pop Evil/MNRK HEAVY/G&G","425","358","67","0","27 of 44"
"3","31","29","EMBERS RISE","ISOLATED","New Ocean","425","409","16","0","15 of 44"
"11","32","30","ROYAL BLISS","BLACK RHINO","Kartel/Air Castle","416","404","12","0","25 of 44"
"9","35","31","THE RETALIATORS","THE RETALIATORS THEME (21 BULLETS)","Better Noise","409","374","35","0","25 of 44"
"9","34","32","VOLBEAT","BECOMING","Republic","400","393","7","0","24 of 44"
"10","38","33","BAD OMENS","JUST PRETEND","Sumerian","364","340","24","0","23 of 44"
"16","26","34","HALESTORM","WICKED WAYS","Atlantic","361","440","-79","0","25 of 44"
"11","37","35","SLIPKNOT","YEN","Roadrunner/3EE","326","357","-31","0","22 of 44"
"5","41","36","BLACK VEIL BRIDES","SAVIOUR II","Sumerian","304","296","8","0","19 of 44"
"9","40","37","OF VIRTUE","COLD BLOODED","Arising Empire/FM","303","298","5","0","18 of 44"
"3","45","38","MESSER","UNBREAKABLE (UNFVKWITABLE)","Curtain Call","299","263","36","0","22 of 44"
"2","42","39","ANOVA SKYWAY","SPARK","Independent","294","272","22","0","16 of 44"
"16","33","40","BRING ME THE HORIZON","STRANGERS","Columbia","290","402","-112","0","21 of 44"
"6","46","41","NONPOINT","PAPER TIGERS","361 Degrees/FM","273","253","20","0","20 of 44"
"10","44","42","DOROTHY","BLACK SHEEP","Rock Nation/CO5","259","266","-7","0","20 of 44"
"1","55","43","NOTHING MORE","YOU DON'T KNOW WHAT LOVE MEANS","Better Noise","251","154","97","3","17 of 44"
"4","43","44","MUSE","WILL OF THE PEOPLE","Warner/Q Prime","249","270","-21","0","19 of 44"
"22","39","45","PAPA ROACH","NO APOLOGIES","New Noize/ADA","247","317","-70","0","21 of 44"
"2","51","46","THEORY OF A DEADMAN","DINOSAUR","Roadrunner/3EE","246","191","55","1","16 of 44"
"12","48","47","ALTER BRIDGE","SILVER TONGUE","Napalm","242","248","-6","0","19 of 44"
"13","47","48","TRANSIENT","SOW","Wake Up! Music Rocks/FM","242","252","-10","0","15 of 44"
"3","49","49","AWAKE AT LAST","THE OTHER SIDE","Wake Up! Music Rocks/FM Music","228","228","0","0","16 of 44"
"1","50","50","VERSUS ME","TERRIFIED","FM","215","196","19","0","16 of 44"
"-","52","51","CROBOT","GOLDEN","Mascot","188","183","5","0","16 of 44"
"13","20","52","COLDWARDS","WHIRLWIND","Wake Up! Music Rocks/FM","187","475","-288","0","16 of 44"
"-","61","53","BLACK OXYGEN","LACEYVILLE","Curtain Call","185","114","71","0","15 of 44"
"-","59","54","DARK SUN","LOOK AROUND","Emberstone & Raye","149","124","25","3","13 of 44"
"-","57","55","OVTLIER","LIVING DEAD","Land Shark","141","138","3","0","8 of 44"
"-","56","56","BRKN LOVE","UNDER THE KNIFE","Spinefarm","139","142","-3","0","12 of 44"
"-","63","57","GIOVANNIE AND THE HIRED GUNS","OVERRATED","Warner","138","109","29","0","14 of 44"
"-","-","58","FOR THE FALLEN DREAMS","NO HEAVEN","Arising Empire","133","0","133","18","16 of 44"
