"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"20","1","1","FALLING IN REVERSE","BAD GUY","Epitaph","973","1009","-36","0","31 of 35"
"23","2","2","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","965","977","-12","0","32 of 35"
"22","3","3","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","737","725","12","0","28 of 35"
"14","5","4","SEETHER","WALLS COME DOWN","Concord","700","676","24","0","29 of 35"
"11","4","5","THREE DAYS GRACE","MAYDAY","RCA","668","682","-14","0","25 of 35"
"3","9","6","PAPA ROACH","EVEN IF IT KILLS ME","New Noize","649","499","150","0","27 of 35"
"16","7","7","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","643","631","12","0","26 of 35"
"14","6","8","LINKIN PARK","HEAVY IS THE CROWN","Warner","576","642","-66","0","23 of 35"
"2","22","9","SHINEDOWN","DANCE, KID, DANCE","Atlantic","558","415","143","0","25 of 35"
"11","10","10","SOCIETY OF VILLAINS","DAREDEVIL","Pasadena","541","493","48","0","20 of 35"
"16","8","11","BREAKING BENJAMIN","AWAKEN","BMG","533","544","-11","0","22 of 35"
"6","12","12","COLDWARDS","SUNFLOWER","Wake Up Music Rocks!","528","464","64","1","20 of 35"
"3","23","13","BILLY MORRISON & OZZY OSBOURNE","GODS OF ROCK N ROLL (FT. STEVE STEVENS)","TLG/ZOID/Virgin","490","396","94","2","30 of 35"
"20","11","14","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","488","491","-3","0","27 of 35"
"3","24","15","NOTHING MORE","HOUSE ON SAND","Better Noise","487","391","96","2","25 of 35"
"16","14","16","DAUGHTRY","THE DAM","Big Machine","468","452","16","0","21 of 35"
"10","15","17","PARALANDRA","CAN'T QUENCH THE FIRE","LEGEND","467","447","20","0","20 of 35"
"17","18","18","DEAD POET SOCIETY","HURT","Spinefarm","438","433","5","0","19 of 35"
"10","26","19","ONE DAY ALIVE","NEVER AGAIN","Independent","435","370","65","0","20 of 35"
"12","21","20","SET IT OFF","WOLF IN SHEEPS CLOTHING (REBORN)","Why Worry/Stem","432","418","14","1","24 of 35"
"15","25","21","WAGE WAR","BLUR","Fearless/Concord","387","386","1","0","23 of 35"
"6","28","22","KAOS BENDER","CHEETOS & TEQUILA","Cranked Up","382","354","28","0","17 of 35"
"6","16","23","PAISTY JENNY","JESUS AND GUNS","Cranked Up","378","445","-67","0","19 of 35"
"25","17","24","POPPY","NEW WAY OUT","Sumerian","368","444","-76","0","19 of 35"
"3","31","25","THE NOCTURNAL AFFAIR","CROSS ME OUT","Madison","356","308","48","0","24 of 35"
"6","29","26","BLIND MAN'S DAUGHTER","YOU","Curtain Call","345","317","28","0","16 of 35"
"4","30","27","THE ODDEVEN","COME HOME","Eclipse","340","314","26","0","21 of 35"
"28","20","28","SCOTT STAPP","BLACK BUTTERFLY","Napalm","337","432","-95","0","17 of 35"
"21","32","29","HINDER","LIVE WITHOUT IT","Evil Teen","325","304","21","0","18 of 35"
"6","27","30","SALIVA","TIME BOMB (FT. PEYTON PARRISH)","Judge & Jury/The Orchard","305","363","-58","0","20 of 35"
"3","34","31","SPIRITBOX","PERFECT SOUL","Rise/BMG","300","272","28","1","21 of 35"
"23","19","32","STARSET","TOKSIK","Concord","300","433","-133","0","23 of 35"
"3","42","33","DEFIANT","I WON'T BITE","Curtain Call","281","228","53","0","16 of 35"
"4","35","34","SPLIT PERSONA","HYPO","Independent","271","267","4","0","18 of 35"
"2","44","35","DAVY WILLIAMSON","DEMONS","Independent","263","222","41","0","17 of 35"
"1","53","36","DOROTHY","TOMBSTONE TOWN (FT. SLASH)","Roc Nation","262","169","93","5","20 of 35"
"2","43","37","STRANGE DAZE","MERCY","Independent","256","226","30","2","19 of 35"
"4","41","38","ARCADE ASSEMBLY","NOTHING'S REAL","361 Degrees","250","232","18","0","15 of 35"
"12","40","39","MEMPHIS MAY FIRE","HELL IS EMPTY","Rise/BMG","248","233","15","0","17 of 35"
"5","39","40","POWER TAKE OFF","BETWEEN YOU AND ME","Stryker/Virgin","245","234","11","0","16 of 35"
"10","13","41","BLACKLIST UNION","HEY MR. SUPERSTAR","BLU","238","461","-223","0","17 of 35"
"6","37","42","VELVET CHAINS","DEAD INSIDE","WWDD/CO5/Motor","227","244","-17","0","13 of 35"
"1","52","43","GREY DAZE","FAKE LITTLE LIES","Independent","222","174","48","2","20 of 35"
"2","48","44","CLOSE ENEMIES","SOUND OF A TRAIN","TLG/ROCK","220","181","39","1","17 of 35"
"3","45","45","SOPHIE LLOYD","DO OR DIE","Autumn","218","209","9","0","16 of 35"
"2","46","46","SOFTSPOKEN","INVINCIBLE","Theoria","213","193","20","1","17 of 35"
"1","63","47","KILLSWITCH ENGAGE","I BELIEVE","Metal Blade","188","129","59","2","16 of 35"
"1","60","48","JERRY CANTRELL","AFTERGLOW","Double J","178","138","40","3","15 of 35"
"18","51","49","DROWNING POOL","REVOLUTION","SBG","176","176","0","0","15 of 35"
"4","58","50","SEVEN HOURS AFTER VIOLET","RADIANCE","Sumerian","171","155","16","1","15 of 35"
"2","47","51","DEAD SUPERSTAR","THESE VOICES","Independent","170","185","-15","0","12 of 35"
"-","76","52","THE FUNERAL PORTRAIT","HOLY WATER","Better Noise","169","83","86","3","14 of 35"
"-","64","53","ZAMTRIP","SAVE ME","Independent","169","129","40","1","15 of 35"
"20","33","54","PEARL JAM","WAITING FOR STEVIE","Republic","167","283","-116","0","16 of 35"
"1","55","55","ZERO 9:36","CHASING SHADOWS","Zero 9:36/OneRPM","165","162","3","0","11 of 35"
"4","50","56","MESSER","INVINCIBLE","FM/Maddpants","158","180","-22","0","13 of 35"
"-","59","57","HOLLYWOOD UNDEAD","HOLLYWOOD FOREVER","Sumerian","155","143","12","0","9 of 35"
"12","49","58","BLACK STONE CHERRY","OUT OF POCKET (FT. JESSE LEACH)","Mascot","153","181","-28","0","15 of 35"
"-","65","59","RAIN CITY DRIVE","WISH YOU THE BEST","Thriller","141","127","14","0","10 of 35"
"-","101","60","HARDY","JIM BOB","Big Loud Rock","136","42","94","7","12 of 35"
"16","54","61","GREEN DAY","BOBBY SOX","Warner","135","169","-34","0","14 of 35"
"-","84","62","VIOLET BREED","10 YEARS SOBER","J Street","130","71","59","4","14 of 35"
"-","66","63","AWAKE AT LAST","BLACK MASQUERADE","FM","126","121","5","0","10 of 35"
"11","56","64","THE OFFSPRING","OK, BUT THIS IS THE LAST TIME","Concord","123","161","-38","0","13 of 35"
"-","77","65","MOLLY D'AGO","CHAINED","Wake Up Music Rocks!","113","82","31","3","14 of 35"
"-","62","66","THE PLOT IN YOU","PRETEND","Concord","111","132","-21","0","10 of 35"
"-","75","67","SKILLET","ASH IN THE WIND","Hear It Loud","102","85","17","1","8 of 35"
"-","73","68","TOM MORELLO & GRANDSON","ONE LAST DANCE","Firebird","99","93","6","0","10 of 35"
"13","71","69","BILLY MORRISON & COREY TAYLOR","INCITE THE WATCH (FT. STEVE VAI)","TLG/ZOID/Virgin","95","95","0","0","6 of 35"
"-","74","70","RETURN TO DUST","BELLY UP","Lava","94","92","2","2","9 of 35"
"-","-","71","DARK REMEDY","LET ME GO","Wake Up! Music Rocks","88","0","88","12","12 of 35"
"-","-","72","POP EVIL","WISHFUL THINKING","MNRK Heavy","88","0","88","12","12 of 35"
"25","72","73","BADFLOWER","DETROIT","Big Machine","88","94","-6","0","7 of 35"
"6","67","74","TREMONTI","JUST TOO MUCH","Napalm","85","113","-28","0","10 of 35"
"16","78","75","FLAT BLACK","A BIT OF LIGHTNING","Concord","80","82","-2","0","3 of 35"
"-","80","76","IF NOT FOR ME","SAY IT TO MY FACE","Thriller","79","79","0","0","5 of 35"
"15","70","77","POINT NORTH","WORLD {VS} PEACE","Hopeless","76","95","-19","0","9 of 35"
"24","82","78","TIM MONTANA","SAVAGE","Music Knox/BBR/BMG","75","75","0","0","2 of 35"
"21","79","79","JELLY ROLL","LIAR","BMG","74","80","-6","0","7 of 35"
