"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"18","2","1","FALLING IN REVERSE","BAD GUY","Epitaph","987","953","34","0","31 of 35"
"21","3","2","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","937","914","23","0","33 of 35"
"9","4","3","THREE DAYS GRACE","MAYDAY","RCA","776","755","21","0","26 of 35"
"20","5","4","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","697","681","16","0","28 of 35"
"12","6","5","LINKIN PARK","HEAVY IS THE CROWN","Warner","654","641","13","0","23 of 35"
"14","7","6","BREAKING BENJAMIN","AWAKEN","BMG","640","622","18","2","26 of 35"
"14","8","7","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","626","589","37","1","28 of 35"
"12","9","8","SEETHER","WALLS COME DOWN","Concord","585","524","61","3","30 of 35"
"8","13","9","BLACKLIST UNION","HEY MR. SUPERSTAR","BLU","530","439","91","0","19 of 35"
"9","14","10","SOCIETY OF VILLAINS","DAREDEVIL","Pasadena","479","435","44","2","22 of 35"
"21","15","11","STARSET","TOKSIK","Concord","475","425","50","1","24 of 35"
"23","17","12","POPPY","NEW WAY OUT","Sumerian","455","404","51","1","22 of 35"
"26","16","13","SCOTT STAPP","BLACK BUTTERFLY","Napalm","454","417","37","0","18 of 35"
"18","12","14","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","444","441","3","1","26 of 35"
"24","1","15","POP EVIL","WHAT REMAINS","MNRK Heavy/G&G","413","988","-575","0","31 of 35"
"14","18","16","DAUGHTRY","THE DAM","Big Machine","409","380","29","1","21 of 35"
"8","21","17","PARALANDRA","CAN'T QUENCH THE FIRE","LEGEND","403","359","44","0","20 of 35"
"4","22","18","PAISTY JENNY","JESUS AND GUNS","Cranked Up","402","356","46","1","19 of 35"
"10","24","19","SET IT OFF","WOLF IN SHEEPS CLOTHING (REBORN)","Why Worry/Stem","392","351","41","0","20 of 35"
