"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"24","1","1","SLEEP THEORY","NUMB","Epitaph","859","830","29","1","30 of 37"
"5","2","2","GREEN DAY","THE AMERICAN DREAM IS KILLING ME","Warner","853","816","37","1","32 of 37"
"15","3","3","DAUGHTRY","ARTIFICIAL","Big Machine","741","740","1","0","28 of 37"
"17","5","4","FROM ASHES TO NEW","NIGHTMARE","Better Noise","680","676","4","0","26 of 37"
"10","8","5","STAIND","HERE AND NOW","Alchemy/CO5","666","653","13","1","27 of 37"
"14","6","6","MAMMOTH WVH","I'M ALRIGHT","BMG","665","674","-9","0","29 of 37"
"18","9","7","DIRTY HONEY","WON'T TAKE ME ALIVE","Dirt","659","643","16","1","28 of 37"
"16","4","8","BEARTOOTH","MIGHT LOVE MYSELF","Redbull/The Orchard","657","739","-82","0","27 of 37"
"5","11","9","FOZZY","SPOTLIGHT","The Orchard","629","564","65","2","31 of 37"
"9","7","10","BLINK-182","ONE MORE TIME","Columbia","629","669","-40","0","26 of 37"
"10","10","11","BAD WOLVES","LEGENDS NEVER DIE","Better Noise","626","609","17","1","29 of 37"
"4","20","12","PAPA ROACH","LEAVE A LIGHT ON","New Noize","499","432","67","2","27 of 37"
"8","14","13","MADAME MAYHEM","GET IT RIGHT","Headball","492","517","-25","0","20 of 37"
"11","18","14","TIM MONTANA","DEVIL YOU KNOW","BBR/BMG","471","452","19","1","21 of 37"
"5","24","15","SHINEDOWN","A SYMPTOM OF BEING HUMAN","Atlantic/3EE","450","393","57","0","22 of 37"
"8","19","16","THE BITES","KNOCKIN' ON THE DOOR","Earache","447","434","13","0","15 of 37"
"6","21","17","AVENGED SEVENFOLD","MATTEL","Warner","438","406","32","1","25 of 37"
"7","26","18","SEVENTH DAY SLUMBER","FEASTING ON VULTURES FT. KELLIN QUINN","Rockfest","433","388","45","0","20 of 37"
"5","28","19","WITHIN TEMPTATION","RITUAL","Force Music","428","368","60","0","21 of 37"
"16","17","20","FOO FIGHTERS","UNDER YOU","RCA","416","489","-73","0","20 of 37"
"28","15","21","POP EVIL","SKELETONS","MNRK/G&G","409","516","-107","0","20 of 37"
"8","22","22","ATREYU","GONE","Spinefarm/Land Shark","404","399","5","0","26 of 37"
"6","27","23","MIKE SHINODA","ALREADY OVER","Warner","403","386","17","0","24 of 37"
"15","16","24","METALLICA","TOO FAR GONE?","Blackened/Q Prime","403","497","-94","0","20 of 37"
"10","23","25","MOTIONLESS IN WHITE","SIGN OF LIFE","Roadrunner/3EE","402","394","8","0","22 of 37"
"6","29","26","POINT NORTH","BELOW THE BELT (FT. SET IT OFF)","Hopeless","369","353","16","0","23 of 37"
"7","30","27","NICKELBACK","SKINNY LITTLE MISSY","BMG","351","299","52","2","24 of 37"
"5","35","28","GARY CASERTA","BREAKING THROUGH DARK","Independent","344","282","62","0","14 of 37"
"3","31","29","WES CAGE","THE WOLF","Pavement","344","292","52","0","14 of 37"
