"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"14","1","1","BILLY MORRISON, OZZY OSBOURNE & STEVE STEVENS","CRACK COCAINE","TLG/ZOID/Virgin","1062","1089","-27","0","33 of 37"
"19","2","2","SLEEP THEORY","FALLOUT","Epitaph","940","927","13","0","32 of 37"
"17","4","3","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","796","779","17","0","28 of 37"
"18","5","4","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","778","742","36","0","28 of 37"
"21","3","5","NOTHING MORE","IF IT DOESN'T HURT","Better Noise","778","846","-68","0","30 of 37"
"3","10","6","FALLING IN REVERSE & JELLY ROLL","ALL MY LIFE","Epitaph","718","568","150","2","30 of 37"
"12","6","7","FIVE FINGER DEATH PUNCH","THIS IS THE WAY (FT. DMX)","Better Noise","691","719","-28","0","25 of 37"
"14","7","8","DAUGHTRY","PIECES","Big Machine","632","650","-18","0","29 of 37"
"9","8","9","PEARL JAM","WRECKAGE","Republic","625","597","28","0","23 of 37"
"9","9","10","MOTLEY CRUE","DOGS OF WAR","Big Machine","556","584","-28","0","27 of 37"
"7","14","11","SHALLOW SIDE","FILTERS","Thermal","544","486","58","1","27 of 37"
"13","13","12","WAGE WAR","MAGNETIC","Fearless/Concord","542","513","29","0","25 of 37"
"9","12","13","STAIND","BETTER DAYS","Alchemy/CO5","526","513","13","0","24 of 37"
"3","20","14","THE OFFSPRING","MAKE IT ALL RIGHT","Concord","503","406","97","3","27 of 37"
"14","19","15","BAD OMENS","V.A.N (FT. POPPY)","Sumerian","485","418","67","0","22 of 37"
"7","16","16","IMAGES OF EDEN","HERE COMES THE SUN","Pavement","478","439","39","0","16 of 37"
"5","21","17","ROYALE LYNN","DEATH WISH (FT. DANNY WORSNOP)","Epitaph","475","386","89","0","22 of 37"
"8","17","18","BLACK VEIL BRIDES","BLEEDERS","Spinefarm/Land Shark","437","434","3","0","26 of 37"
"5","24","19","DOOR 13","NOW","Curtain Call","422","380","42","1","17 of 37"
"16","22","20","SET IT OFF","FAKE ASS FRIENDS","Why Worry/Stem","387","386","1","0","21 of 37"
"7","26","21","TIM MONTANA","SAVAGE","Music Knox/BBR/BMG","384","371","13","0","23 of 37"
"5","30","22","ATRIUM","SILENT LUCIDITY","Independent","361","328","33","1","16 of 37"
"4","32","23","FOZZY","ARMY OF ONE","Madison/The Orchard","358","299","59","1","20 of 37"
