"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"11","1","1","POP EVIL","WHAT REMAINS","MNRK Heavy/G&G","908","882","26","0","32 of 34"
"16","3","2","THE FUNERAL PORTRAIT","SUFFOCATE CITY","Better Noise","683","618","65","0","22 of 34"
"8","4","3","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","674","610","64","1","31 of 34"
"7","2","4","LINKIN PARK","THE EMPTINESS MACHINE","Warner","667","793","-126","0","29 of 34"
"9","6","5","NOTHING MORE","ANGEL SONG (FT. DAVID DRAIMAN)","Better Noise","602","559","43","0","24 of 34"
"5","7","6","FALLING IN REVERSE","BAD GUY","Epitaph","599","532","67","1","29 of 34"
"13","5","7","DOROTHY","MUD","Roc Nation","593","571","22","0","23 of 34"
"6","13","8","HINDER","LIVE WITHOUT IT","Evil Teen","554","472","82","1","25 of 34"
"12","10","9","BADFLOWER","DETROIT","Big Machine","542","498","44","1","20 of 34"
"8","9","10","SHIM","STING LIKE A BITCH","Curtain Call","524","505","19","0","20 of 34"
"5","14","11","A KILLER'S CONFESSION","VOICES (FT. AARON NORDSTROM)","MNRK Heavy","514","453","61","0","22 of 34"
"9","15","12","JELLY ROLL","LIAR","BMG","495","452","43","0","19 of 34"
"6","17","13","HILLBILLY VEGAS","LET IT RIDE","Independent","439","402","37","0","16 of 34"
"7","19","14","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","420","388","32","2","27 of 34"
"15","18","15","HARDY","PSYCHO","Big Loud Rock/Big Loud","406","395","11","0","18 of 34"
"16","11","16","SEETHER","JUDAS MIND","Concord","396","494","-98","0","19 of 34"
"5","20","17","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","385","386","-1","2","23 of 34"
"12","22","18","FLAT BLACK","A BIT OF LIGHTNING","Concord","377","379","-2","0","21 of 34"
"8","24","19","CALL ME KARIZMA","MADHOUSE","Gloomy Culture/BHMM","371","349","22","1","21 of 34"
"11","16","20","SMASHING PUMPKINS","SIGHOMMI","Thirty Tigers","369","403","-34","0","22 of 34"
"2","41","21","NEVERTEL","LOSING FAITH","Epitaph","365","234","131","3","22 of 34"
"13","26","22","JERRY CANTRELL","VILIFIED","Double J","365","335","30","0","18 of 34"
"1","57","23","BREAKING BENJAMIN","AWAKEN","BMG","364","162","202","7","23 of 34"
