"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"23","1","1","POP EVIL","WHAT REMAINS","MNRK Heavy/G&G","988","975","13","0","31 of 34"
"17","2","2","FALLING IN REVERSE","BAD GUY","Epitaph","953","929","24","0","31 of 34"
"20","3","3","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","914","923","-9","0","33 of 34"
"8","4","4","THREE DAYS GRACE","MAYDAY","RCA","755","731","24","0","26 of 34"
"19","5","5","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","681","656","25","0","28 of 34"
"11","7","6","LINKIN PARK","HEAVY IS THE CROWN","Warner","641","616","25","0","23 of 34"
"13","6","7","BREAKING BENJAMIN","AWAKEN","BMG","622","626","-4","0","24 of 34"
"13","8","8","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","589","533","56","0","27 of 34"
"11","11","9","SEETHER","WALLS COME DOWN","Concord","524","493","31","0","27 of 34"
"8","19","10","STRIPPING THE PISTOL","NOTHING TO BELIEVE IN","TLG/ZOID/Virgin","509","399","110","0","17 of 34"
"10","9","11","WORLDWIDE PANIC","BREAK ME DOWN","Independent","457","524","-67","0","20 of 34"
"17","12","12","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","441","438","3","0","25 of 34"
"7","25","13","BLACKLIST UNION","HEY MR. SUPERSTAR","BLU","439","345","94","0","19 of 34"
"8","16","14","SOCIETY OF VILLAINS","DAREDEVIL","Pasadena","435","418","17","0","20 of 34"
"20","17","15","STARSET","TOKSIK","Concord","425","416","9","0","23 of 34"
"25","15","16","SCOTT STAPP","BLACK BUTTERFLY","Napalm","417","430","-13","0","18 of 34"
"22","18","17","POPPY","NEW WAY OUT","Sumerian","404","409","-5","0","21 of 34"
"13","24","18","DAUGHTRY","THE DAM","Big Machine","380","350","30","1","20 of 34"
"15","13","19","GREEN DAY","BOBBY SOX","Warner","379","432","-53","0","20 of 34"
"12","10","20","BILLY MORRISON & COREY TAYLOR","INCITE THE WATCH (FT. STEVE VAI)","TLG/ZOID/Virgin","378","517","-139","0","22 of 34"
"7","28","21","PARALANDRA","CAN'T QUENCH THE FIRE","LEGEND","359","322","37","0","20 of 34"
"3","30","22","PAISTY JENNY","JESUS AND GUNS","Cranked Up","356","290","66","0","18 of 34"
"18","22","23","HINDER","LIVE WITHOUT IT","Evil Teen","356","365","-9","0","22 of 34"
"9","23","24","SET IT OFF","WOLF IN SHEEPS CLOTHING (REBORN)","Why Worry/Stem","351","354","-3","0","20 of 34"
"12","29","25","WAGE WAR","BLUR","Fearless/Concord","347","320","27","0","21 of 34"
"9","14","26","VIOLET BREED","AWAKE","J Street","345","430","-85","0","17 of 34"
"14","27","27","DEAD POET SOCIETY","HURT","Spinefarm","339","332","7","0","18 of 34"
"18","26","28","PEARL JAM","WAITING FOR STEVIE","Republic","331","345","-14","0","17 of 34"
"24","21","29","BADFLOWER","DETROIT","Big Machine","308","372","-64","0","16 of 34"
"7","33","30","ONE DAY ALIVE","NEVER AGAIN","Independent","301","277","24","0","18 of 34"
"3","38","31","SALIVA","TIME BOMB (FT. PEYTON PARRISH)","Judge & Jury/The Orchard","300","225","75","2","19 of 34"
"3","40","32","COLDWARDS","SUNFLOWER","Wake Up Music Rocks!","294","210","84","0","16 of 34"
"10","31","33","THE OFFSPRING","OK, BUT THIS IS THE LAST TIME","Concord","291","288","3","0","20 of 34"
"3","36","34","KAOS BENDER","CHEETOS & TEQUILA","Cranked Up","285","240","45","0","16 of 34"
"9","32","35","MEMPHIS MAY FIRE","HELL IS EMPTY","Rise/BMG","259","282","-23","0","17 of 34"
"3","39","36","BLIND MAN'S DAUGHTER","YOU","Curtain Call","240","223","17","0","16 of 34"
"21","34","37","JELLY ROLL","LIAR","BMG","240","261","-21","0","12 of 34"
"10","35","38","BLACK STONE CHERRY","OUT OF POCKET (FT. JESSE LEACH)","Mascot","238","247","-9","0","20 of 34"
"1","51","39","THE ODDEVEN","COME HOME","Eclipse","226","161","65","1","18 of 34"
"3","42","40","VELVET CHAINS","DEAD INSIDE","WWDD/CO5/Motor","220","192","28","1","14 of 34"
"2","46","41","POWER TAKE OFF","BETWEEN YOU AND ME","Stryker/Virgin","200","178","22","1","16 of 34"
"7","43","42","PISTOLS AT DAWN","NOT SORRY","Independent","198","191","7","0","12 of 34"
"1","55","43","SPLIT PERSONA","HYPO","Independent","196","154","42","1","16 of 34"
"2","49","44","MESSER","INVINCIBLE","FM/Maddpants","191","173","18","1","14 of 34"
"16","41","45","DROWNING POOL","REVOLUTION","SBG","187","206","-19","0","16 of 34"
"3","47","46","SEVEN HOURS AFTER VIOLET","RADIANCE","Sumerian","173","178","-5","0","16 of 34"
"1","62","47","DEFIANT","I WON'T BITE","Curtain Call","166","120","46","1","15 of 34"
"1","56","48","ARCADE ASSEMBLY","NOTHING'S REAL","361 Degrees","166","154","12","0","15 of 34"
"1","54","49","ZERO 9:36","CHASING SHADOWS","Zero 9:36/OneRPM","162","155","7","0","11 of 34"
"8","44","50","ANYTHING BUT HUMAN","ALL ALONE","Independent","162","189","-27","0","15 of 34"
"1","50","51","DEAD SUPERSTAR","THESE VOICES","Independent","161","163","-2","0","14 of 34"
"6","52","52","TREMONTI","JUST TOO MUCH","Napalm","160","157","3","0","14 of 34"
"15","37","53","POINT NORTH","WORLD {VS} PEACE","Hopeless","158","239","-81","0","21 of 34"
"-","53","54","THE PLOT IN YOU","PRETEND","Concord","149","156","-7","0","12 of 34"
"-","82","55","THE NOCTURNAL AFFAIR","CROSS ME OUT","Madison","147","70","77","10","21 of 34"
"-","110","56","NOTHING MORE","HOUSE ON SAND","Better Noise","145","35","110","10","15 of 34"
"-","59","57","RAIN CITY DRIVE","WISH YOU THE BEST","Thriller","143","140","3","1","10 of 34"
"-","58","58","NXCRE & THE VILLAINS","USURPER","Fean/Stem","143","143","0","0","13 of 34"
"-","72","59","SOPHIE LLOYD","DO OR DIE","Autumn","137","97","40","2","14 of 34"
"16","57","60","LINKIN PARK","THE EMPTINESS MACHINE","Warner","137","148","-11","0","11 of 34"
"-","64","61","SARA ROBINSON","QUEEN","NRG/Amplify","132","115","17","0","8 of 34"
"-","60","62","ROYAL BLISS","I TOUCH MYSELF","Independent","128","130","-2","0","12 of 34"
"-","69","63","HOLLYWOOD UNDEAD","HOLLYWOOD FOREVER","Sumerian","124","105","19","0","9 of 34"
"-","80","64","TOM MORELLO & GRANDSON","ONE LAST DANCE","Firebird","119","75","44","1","10 of 34"
"16","65","65","FLAT BLACK","A BIT OF LIGHTNING","Concord","119","115","4","0","6 of 34"
"-","61","66","VAJRA","TRUTH HAS MANY LIES","Independent","119","121","-2","0","13 of 34"
