"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"21","1","1","POP EVIL","PARANOID (CRASH & BURN)","Pop Evil/MNRK HEAVY/G&G","1016","1005","11","1","34 of 38"
"8","2","2","LINKIN PARK","LOST","Warner","966","944","22","0","30 of 38"
"11","3","3","SHINEDOWN","DEAD DON'T DIE","Atlantic","890","866","24","1","31 of 38"
"5","6","4","GODSMACK","SOUL ON FIRE","BMG","816","719","97","1","30 of 38"
"9","4","5","PAPA ROACH","CUT THE LINE","New Noize/ADA","755","740","15","2","30 of 38"
"11","5","6","DAUGHTRY","SEPARATE WAYS (WORLDS APART) FT. LZZY HALE","Dogtree/Big Machine","743","722","21","0","29 of 38"
"18","7","7","HARDY","JACK","Big Loud Rock","676","703","-27","1","26 of 38"
"3","16","8","AVENGED SEVENFOLD","NOBODY","Warner","668","501","167","4","30 of 38"
"11","15","9","I PREVAIL","DEEP END","Concord","608","512","96","0","25 of 38"
"15","9","10","MOTIONLESS IN WHITE","WEREWOLF","Roadrunner/EMG","566","579","-13","0","24 of 38"
"10","17","11","SALIVA","HIGH ON ME","Megaforce/FM","557","499","58","2","26 of 38"
"12","14","12","PISTOLS AT DAWN","UNDER THE SURFACE","CO5/Megaforce","543","514","29","0","24 of 38"
"10","13","13","UNCURED","LET'S BREAK OUT","Pavement","523","521","2","0","17 of 38"
"5","20","14","THE HU","THIS IS MONGOL","Better Noise","512","425","87","3","29 of 38"
"8","19","15","FALLING IN REVERSE","WATCH THE WORLD BURN","Epitaph","492","443","49","3","27 of 38"
"7","27","16","ANGELES","ON MY WAY","Dark Star/New Ocean","459","365","94","0","17 of 38"
"5","29","17","ALBORN","PUSH","Pavement","450","361","89","1","21 of 38"
"12","22","18","AVATAR","THE DIRT I'M BURIED IN","G&G","439","420","19","0","24 of 38"
"7","26","19","WORLD GONE COLD","OPPOSITES ATTRACT","RockFest","436","372","64","0","18 of 38"
"6","30","20","SEVENTH DAY SLUMBER","SURVIVING THE WASTELAND","Rockfest","419","350","69","0","18 of 38"
"7","31","21","MUSE","KILL OR BE KILLED","Warner","401","336","65","2","25 of 38"
"18","18","22","DISTURBED","BAD MAN","Warner","394","464","-70","0","23 of 38"
"6","25","23","OZZY OSBOURNE","A THOUSAND SHADES FT. JEFF BECK","Epic","392","377","15","1","23 of 38"
"1","56","24","MAMMOTH WVH","ANOTHER CELEBRATION AT THE END OF THE WORLD","BMG","390","149","241","7","26 of 38"
"16","12","25","WHISKEY MYERS","THE WOLF","Wiggy Thump/Thirty Tigers","364","529","-165","0","19 of 38"
"25","8","26","THREE DAYS GRACE","I AM THE WEAPON","RCA","344","583","-239","0","25 of 38"
"7","32","27","NONPOINT","HEARTLESS","361 Degrees","334","335","-1","1","21 of 38"
"3","38","28","JELLY ROLL","NEED A FAVOR (ROCK VERSION)","Stoney Creek/BMG","330","250","80","3","22 of 38"
"4","36","29","BLACK SATELLITE","BROKEN","Curtain Call","326","274","52","0","17 of 38"
"29","21","30","BAD OMENS","JUST PRETEND","Sumerian","324","423","-99","0","19 of 38"
"12","23","31","ALTER BRIDGE","HOLIDAY","Napalm/CO5","318","386","-68","0","22 of 38"
"3","47","32","THE LOYAL ORDER","LAST WORDS","Bühner Media","308","211","97","1","16 of 38"
"16","24","33","METALLICA","LUX ÆTERNA","Q Prime/Blackened","305","382","-77","0","16 of 38"
"9","34","34","SAINT ASONIA","DEVASTATE","Spinefarm","303","293","10","0","20 of 38"
"4","37","35","BLACKLIST UNION","THE QUEEN OF EVERYTHING","BLU Records","295","265","30","0","16 of 38"
"4","41","36","OTHERWISE","FULL DISCLOSURE","Mascot","277","240","37","0","14 of 38"
"11","35","37","PARKWAY DRIVE","IMPERIAL HERETIC","Epitaph","270","281","-11","0","18 of 38"
"24","28","38","BLACK VEIL BRIDES","SAVIOUR II","Sumerian","263","363","-100","0","21 of 38"
"2","49","39","WRITTEN BY WOLVES","GIVE 'EM HELL","Independent/Land Shark","250","204","46","0","18 of 38"
"1","63","40","SONS ON FIRE","COLLAPSE","Curtain Call","238","136","102","1","17 of 38"
"4","42","41","HIGHLY SUSPECT","ICE COLD","Elektra/300","232","229","3","0","18 of 38"
"9","43","42","SKILLET","PSYCHO IN MY HEAD","Atlantic","217","228","-11","0","15 of 38"
"2","50","43","KENNY DUBMAN","YOU BELONG","Emberstone & Raye","213","179","34","0","13 of 38"
"1","51","44","CITIZEN SOLDIER & ROYAL BLISS","THROUGH HELL","Citizen Soldier/Air Castle","211","168","43","1","16 of 38"
"3","48","45","RISE AMONG RIVALS","CONVICTIONS","Independent","208","206","2","0","13 of 38"
