"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"13","1","1","FIVE FINGER DEATH PUNCH","WELCOME TO THE CIRCUS","Better Noise","987","905","82","0","35 of 39"
"12","2","2","DISTURBED","BAD MAN","Warner","950","897","53","0","35 of 39"
"15","3","3","POP EVIL","PARANOID (CRASH & BURN)","Pop Evil/MNRK HEAVY/G&G","908","873","35","1","34 of 39"
"10","4","4","METALLICA","LUX ÆTERNA","Q Prime/Blackened","853","872","-19","0","31 of 39"
"26","5","5","FAME ON FIRE","WELCOME TO THE CHAOS","Hopeless","799","845","-46","0","28 of 39"
"24","6","6","STARSET & BREAKING BENJAMIN","WAITING ON THE SKY TO CHANGE","Judge & Jury/The Orchard","695","817","-122","0","29 of 39"
"23","10","7","BAD OMENS","JUST PRETEND","Sumerian","668","653","15","0","26 of 39"
"19","9","8","ARCHITECTS","TEAR GAS","Epitaph","660","677","-17","0","23 of 39"
"19","12","9","THREE DAYS GRACE","I AM THE WEAPON","RCA","644","631","13","0","28 of 39"
"5","17","10","SHINEDOWN","DEAD DON'T DIE","Atlantic","621","509","112","1","25 of 39"
"15","16","11","THEORY OF A DEADMAN","DINOSAUR","Roadrunner/3EE","574","516","58","0","27 of 39"
"15","8","12","BLINK-182","EDGING","Columbia","572","698","-126","0","26 of 39"
"12","14","13","HARDY","JACK","Big Loud Rock","563","560","3","0","23 of 39"
"5","18","14","DAUGHTRY","SEPARATE WAYS (WORLDS APART) FT. LZZY HALE","Dogtree/Big Machine","518","507","11","0","28 of 39"
"21","7","15","NICKELBACK","SAN QUENTIN","BMG","503","737","-234","0","26 of 39"
"2","47","16","LINKIN PARK","LOST","Warner","485","168","317","9","23 of 39"
"17","15","17","SMASHING PUMPKINS","BEGUILED","Martha's Music/Thirty Tigers","482","548","-66","0","24 of 39"
"6","23","18","ONE DAY ALIVE","BRINGING ON THE PAIN","Silent Majority Group","471","390","81","0","18 of 39"
"24","19","19","ROYAL BLISS","BLACK RHINO","Kartel/Air Castle","464","477","-13","0","22 of 39"
"10","21","20","WHISKEY MYERS","THE WOLF","Wiggy Thump/Thirty Tigers","455","438","17","0","22 of 39"
"3","22","21","PAPA ROACH","CUT THE LINE","New Noize/ADA","440","407","33","0","23 of 39"
"6","24","22","ALTER BRIDGE","HOLIDAY","Napalm/CO5","431","386","45","2","23 of 39"
"23","20","23","DOROTHY","BLACK SHEEP","Rock Nation/CO5","425","454","-29","0","25 of 39"
"8","27","24","UNCHAINED","PSYCHEDELIC PICNIC","PACgroove","398","362","36","0","15 of 39"
"9","26","25","MOTIONLESS IN WHITE","WEREWOLF","Roadrunner/EMG","388","365","23","0","21 of 39"
"27","13","26","GHOST","SPILLWAYS","Loma Vista/Concord","378","565","-187","0","25 of 39"
"13","31","27","CROBOT","GOLDEN","Mascot","376","338","38","1","23 of 39"
"5","30","28","I PREVAIL","DEEP END","Concord","364","341","23","0","21 of 39"
"18","28","29","BLACK VEIL BRIDES","SAVIOUR II","Sumerian","361","356","5","0","21 of 39"
"5","34","30","DARK REMEDY","BLOOD MONEY","PACgroove","360","310","50","0","18 of 39"
"6","29","31","PISTOLS AT DAWN","UNDER THE SURFACE","CO5/Megaforce","356","347","9","0","22 of 39"
"4","33","32","SALIVA","HIGH ON ME","Megaforce/FM","336","314","22","0","21 of 39"
