"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"21","2","1","FALLING IN REVERSE","VOICES IN MY HEAD","Epitaph","986","1066","-80","6","39 of 49"
"13","4","2","I PREVAIL","BAD THINGS","Fearless/Concord","777","731","46","8","36 of 49"
"13","3","3","BUSH","MORE THAN MACHINES","BMG","766","773","-7","5","38 of 49"
"7","6","4","NICKELBACK","SAN QUENTIN","BMG","764","683","81","6","36 of 49"
"16","5","5","DISTURBED","HEY YOU","Warner","749","721","28","4","34 of 49"
"4","19","6","GODSMACK","SURRENDER","BMG","742","544","198","8","36 of 49"
"10","13","7","RED HOT CHILI PEPPERS","TIPPA MY TONGUE","Warner","692","582","110","8","33 of 49"
"17","9","8","HIGHLY SUSPECT","NATURAL BORN KILLER","Elektra/300","679","638","41","7","36 of 49"
"6","21","9","OZZY OSBOURNE","ONE OF THOSE DAYS","Epic","663","540","123","7","35 of 49"
"10","11","10","STARSET & BREAKING BENJAMIN","WAITING ON THE SKY TO CHANGE","Judge & Jury/The Orchard","653","621","32","7","37 of 49"
"13","12","11","GHOST","SPILLWAYS","Loma Vista/Concord","624","614","10","7","39 of 49"
"7","23","12","SEVENTH DAY SLUMBER","HALOS","Rockfest","588","531","57","1","21 of 49"
"12","8","13","FAME ON FIRE","WELCOME TO THE CHAOS","Hopeless","588","648","-60","4","34 of 49"
"6","18","14","ANYTHING BUT HUMAN","ELEANOR RIGBY","Curtain Call","566","551","15","0","17 of 49"
"14","10","15","FIVE FINGER DEATH PUNCH","TIMES LIKE THESE","Better Noise","546","633","-87","4","28 of 49"
"6","24","16","THE DEVIL WEARS PRADA","BROKEN","Solid State","540","517","23","1","24 of 49"
"26","17","17","MOTIONLESS IN WHITE","MASTERPIECE","Roadrunner/EMG","526","555","-29","4","31 of 49"
"13","7","18","COLDWARDS","WHIRLWIND","Wake Up! Music Rocks/FM","510","652","-142","1","21 of 49"
"5","28","19","BLACKLITE DISTRICT","BACK INTO DARKNESS","AK19","494","456","38","0","20 of 49"
"5","20","20","ARCHITECTS","TEAR GAS","Epitaph","478","541","-63","2","33 of 49"
"4","35","21","SHALLOW SIDE","THE WORST KIND","Thermal","463","379","84","0","21 of 49"
"8","26","22","AYRON JONES","FILTHY","Big Machine/John Varvatos","457","473","-16","6","33 of 49"
"15","25","23","BEARTOOTH","RIPTIDE","Red Bull","456","503","-47","2","29 of 49"
"2","40","24","SKID ROW","TIME BOMB","earMUSIC/Land Shark","449","346","103","1","22 of 49"
"3","42","25","SMASHING PUMPKINS","BEGUILED","Martha's Music/Thirty Tigers","440","340","100","9","31 of 49"
"15","22","26","HALESTORM","WICKED WAYS","Atlantic","440","537","-97","4","32 of 49"
"6","27","27","PISTOLS AT DAWN","THE TRUTH","CO5/Megaforce","424","457","-33","1","24 of 49"
"1","55","28","BLINK-182","EDGING","Columbia","421","210","211","7","24 of 49"
"3","41","29","EMPIIRES","INVINCIBLE","TLG/INgrooves","418","345","73","0","20 of 49"
"5","29","30","THREE DAYS GRACE","I AM THE WEAPON","RCA","417","430","-13","4","29 of 49"
"2","47","31","EMBERS RISE","ISOLATED","New Ocean","409","286","123","0","17 of 49"
"10","30","32","ROYAL BLISS","BLACK RHINO","Kartel/Air Castle","404","429","-25","3","28 of 49"
"8","31","33","VOLBEAT","BECOMING","Republic","403","395","8","6","29 of 49"
"15","15","34","BRING ME THE HORIZON","STRANGERS","Columbia","402","568","-166","1","28 of 49"
"8","36","35","THE RETALIATORS","THE RETALIATORS THEME (21 BULLETS)","Better Noise","374","366","8","3","28 of 49"
"1","51","36","POP EVIL","PARANOID (CRASH & BURN)","Pop Evil/MNRK HEAVY/G&G","358","256","102","7","30 of 49"
"10","33","37","SLIPKNOT","YEN","Roadrunner/3EE","357","389","-32","2","25 of 49"
"9","34","38","BAD OMENS","JUST PRETEND","Sumerian","340","385","-45","6","26 of 49"
"21","16","39","PAPA ROACH","NO APOLOGIES","New Noize/ADA","317","565","-248","0","30 of 49"
"8","38","40","OF VIRTUE","COLD BLOODED","Arising Empire/FM","298","348","-50","1","20 of 49"
"4","43","41","BLACK VEIL BRIDES","SAVIOUR II","Sumerian","296","301","-5","4","22 of 49"
"1","54","42","ANOVA SKYWAY","SPARK","Independent","272","221","51","0","18 of 49"
"3","48","43","MUSE","WILL OF THE PEOPLE","Warner/Q Prime","270","267","3","5","24 of 49"
"9","46","44","DOROTHY","BLACK SHEEP","Rock Nation/CO5","266","287","-21","2","23 of 49"
"2","50","45","MESSER","UNBREAKABLE (UNFVKWITABLE)","Curtain Call","263","259","4","4","26 of 49"
"12","39","46","TRANSIENT","SOW","Wake Up! Music Rocks/FM","252","347","-95","0","19 of 49"
"11","32","47","ALTER BRIDGE","SILVER TONGUE","Napalm","248","389","-141","4","27 of 49"
"5","45","48","NONPOINT","PAPER TIGERS","361 Degrees/FM","243","293","-50","1","23 of 49"
"2","49","49","AWAKE AT LAST","THE OTHER SIDE","Wake Up! Music Rocks/FM Music","228","260","-32","1","19 of 49"
"1","74","50","THEORY OF A DEADMAN","DINOSAUR","Roadrunner/3EE","191","107","84","6","15 of 49"
"-","65","51","VERSUS ME","TERRIFIED","FM","188","144","44","3","18 of 49"
"-","59","52","CROBOT","GOLDEN","Mascot","183","180","3","4","19 of 49"
"19","52","53","SHINEDOWN","DAYLIGHT","Atlantic/Elektra","176","228","-52","0","12 of 49"
"14","44","54","FOR THE FALLEN DREAMS","WHAT IF","Arising Empire","163","297","-134","0","15 of 49"
"-","70","55","NOTHING MORE","YOU DON'T KNOW WHAT LOVE MEANS","Better Noise","154","121","33","5","15 of 49"
"-","58","56","BRKN LOVE","UNDER THE KNIFE","Spinefarm","142","181","-39","2","14 of 49"
"-","56","57","OVTLIER","LIVING DEAD","Land Shark","138","182","-44","0","9 of 49"
"3","64","58","MEGADETH","SOLDIER ON!","UMe","126","146","-20","0","10 of 49"
"-","61","59","DARK SUN","LOOK AROUND","Emberstone & Raye","124","174","-50","0","10 of 49"
"-","60","60","SILENT THEORY","SO FAR, SO GOOD","One RPM/Land Shark","120","177","-57","1","12 of 49"
"-","-","61","BLACK OXYGEN","LACEYVILLE","Curtain Call","114","0","114","17","16 of 49"
"6","73","62","BULLET FOR MY VALENTINE","NO MORE TEARS TO CRY","Spinefarm","110","109","1","0","11 of 49"
"-","76","63","GIOVANNIE AND THE HIRED GUNS","OVERRATED","Warner","109","99","10","5","17 of 49"
"-","86","64","THE STRUTS","FALLIN' WITH ME","Big Machine/John Varvatos","106","77","29","1","6 of 49"
"12","69","65","OZZY OSBOURNE","PATIENT NUMBER 9","Epic","106","132","-26","0","8 of 49"
"-","85","66","DEAD DAISIES","FACE YOUR FEARS","The Dead Daisies Pty","104","79","25","1","7 of 49"
"20","57","67","EVA UNDER FIRE","BLOW","Better Noise","103","182","-79","0","11 of 49"
"-","77","68","SLEEPING WITH SIRENS","COMPLETE COLLAPSE","Sumerian","102","98","4","1","12 of 49"
"-","80","69","THUNDERMOTHER","WATCH OUT","AFM","93","89","4","0","8 of 49"
"-","75","70","FIT FOR A KING","FALLING THROUGH THE SKY","Solid State/Land Shark","93","107","-14","2","11 of 49"
"-","82","71","NEW YEARS DAY","HURTS LIKE HELL","Sony/The Orchard","90","83","7","0","8 of 49"
