"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"24","1","1","SLEEP THEORY","FALLOUT","Epitaph","1067","1037","30","0","33 of 37"
"8","2","2","FALLING IN REVERSE & JELLY ROLL","ALL MY LIFE","Epitaph","955","959","-4","0","30 of 37"
"23","3","3","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","786","774","12","0","28 of 37"
"12","5","4","SHALLOW SIDE","FILTERS","Thermal","714","710","4","0","28 of 37"
"19","6","5","DAUGHTRY","PIECES","Big Machine","696","699","-3","0","29 of 37"
"8","7","6","THE OFFSPRING","MAKE IT ALL RIGHT","Concord","689","675","14","0","29 of 37"
"18","8","7","WAGE WAR","MAGNETIC","Fearless/Concord","630","609","21","0","25 of 37"
"10","10","8","ROYALE LYNN","DEATH WISH (FT. DANNY WORSNOP)","Epitaph","602","573","29","1","24 of 37"
"22","4","9","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","598","721","-123","0","27 of 37"
"7","13","10","HALESTORM & I PREVAIL","CAN YOU SEE ME IN THE DARK?","Atlantic","586","539","47","0","24 of 37"
"4","15","11","SEETHER","JUDAS MIND","Concord","576","516","60","0","28 of 37"
"9","14","12","FOZZY","ARMY OF ONE","Madison/The Orchard","559","521","38","0","22 of 37"
"14","11","13","STAIND","BETTER DAYS","Alchemy/CO5","553","553","0","0","24 of 37"
"14","9","14","MOTLEY CRUE","DOGS OF WAR","Big Machine","547","600","-53","0","25 of 37"
"8","16","15","BRING ME THE HORIZON","TOP 10 STATUES THAT CRIED BLOOD","Columbia","512","510","2","0","26 of 37"
"21","20","16","SET IT OFF","FAKE ASS FRIENDS","Why Worry/Stem","479","446","33","0","23 of 37"
"13","18","17","BLACK VEIL BRIDES","BLEEDERS","Spinefarm/Land Shark","463","467","-4","0","25 of 37"
"7","21","18","A DAY TO REMEMBER","FEEDBACK","Fueled By Ramen/3eE","420","419","1","0","24 of 37"
"19","19","19","BAD OMENS","V.A.N (FT. POPPY)","Sumerian","415","467","-52","0","21 of 37"
"14","12","20","PEARL JAM","WRECKAGE","Republic","411","553","-142","0","21 of 37"
"9","17","21","BLACKLITE DISTRICT","YOU CAN DO BETTER","AK19","408","484","-76","0","17 of 37"
"5","27","22","STRIPPING THE PISTOL","HOPE","TLG/ZOID/Virgin","381","340","41","0","17 of 37"
"12","23","23","TIM MONTANA","SAVAGE","Music Knox/BBR/BMG","381","400","-19","0","23 of 37"
"4","26","24","THE FUNERAL PORTRAIT","SUFFOCATE CITY","Better Noise","372","342","30","1","16 of 37"
"5","32","25","MESSER","FIND OUT","Maddpants/ONErpm/FM","365","313","52","0","22 of 37"
"5","28","26","THE ALMAS","LIFELINE","Wake Up! Music Rocks","362","330","32","0","12 of 37"
"6","29","27","BLACKLIST UNION","HORNS AND HALOS","BLU","351","330","21","0","19 of 37"
"5","25","28","MYLES KENNEDY","SAY WHAT YOU WILL","Napalm","343","344","-1","0","20 of 37"
"4","35","29","VENREZ","CROSSED THE LINE","Wake Up! Music Rocks","297","278","19","0","16 of 37"
"17","24","30","FIVE FINGER DEATH PUNCH","THIS IS THE WAY (FT. DMX)","Better Noise","296","374","-78","0","17 of 37"
"2","44","31","EMPIIRES","NEVER ENOUGH","TLG/ZOID/Virgin","279","219","60","1","16 of 37"
"3","41","32","NEW DILEMMA","RUN AND HIDE","Pavement","279","235","44","1","14 of 37"
