"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"7","2","1","METALLICA","TOO FAR GONE?","Blackened/Q Prime","810","780","30","1","33 of 37"
"20","3","2","POP EVIL","SKELETONS","MNRK/G&G","787","770","17","0","31 of 37"
"19","1","3","SEVENDUST","EVERYTHING","Napalm","785","790","-5","0","33 of 37"
"16","6","4","SLEEP THEORY","NUMB","Epitaph","753","730","23","1","28 of 37"
"14","7","5","ASKING ALEXANDRIA","PSYCHO","Better Noise","750","730","20","0","30 of 37"
"8","4","6","FOO FIGHTERS","UNDER YOU","RCA","744","740","4","0","26 of 37"
"12","8","7","FALLING IN REVERSE","LAST RESORT (REIMAGINED)","Epitaph","712","721","-9","0","28 of 37"
"8","10","8","BEARTOOTH","MIGHT LOVE MYSELF","Redbull/The Orchard","622","566","56","0","25 of 37"
"6","13","9","MAMMOTH WVH","I'M ALRIGHT","BMG","579","516","63","1","30 of 37"
"19","5","10","COREY TAYLOR","BEYOND","BMG","569","735","-166","0","30 of 37"
"7","17","11","DAUGHTRY","ARTIFICIAL","Big Machine","551","483","68","0","26 of 37"
"9","14","12","FROM ASHES TO NEW","NIGHTMARE","Better Noise","547","509","38","0","27 of 37"
"18","9","13","BAD OMENS","THE DEATH OF PEACE OF MIND","Sumerian","547","572","-25","0","22 of 37"
"6","12","14","GUNS N ROSES","PERHAPS","Geffen/Interscope","544","560","-16","0","25 of 37"
"16","11","15","NITA STRAUSS","VICTORIOUS (FT. DOROTHY)","Sumerian","530","566","-36","0","28 of 37"
"10","19","16","GRETA VAN FLEET","THE FALLING SKY","Republic","513","452","61","1","26 of 37"
"10","16","17","NOVA SONS","PSYCHOPATH","Emberstone & Raye","506","486","20","0","16 of 37"
"8","18","18","DEFYING DECAY","CLOUDS","CB Ent.","488","466","22","0","15 of 37"
"23","15","19","SHALLOW SIDE","YOU'RE THE REASON","Thermal","472","491","-19","0","21 of 37"
"6","22","20","WITHIN TEMPTATION","BLEED OUT","Force Music","470","417","53","0","19 of 37"
"10","20","21","DIRTY HONEY","WON'T TAKE ME ALIVE","Dirt","460","450","10","0","26 of 37"
"14","21","22","HARDY","SOLD OUT","Big Loud Rock/Big Loud","450","432","18","0","21 of 37"
"6","25","23","DEFIANT","BOYS DON'T CRY","Curtain Call","401","342","59","0","14 of 37"
"7","24","24","PISTOLS AT DAWN","FLY","Megaforce/Amplify","384","364","20","1","23 of 37"
"9","31","25","THE ALMAS","CROWNS","Wake Up Music Rocks","355","298","57","0","17 of 37"
"2","35","26","STAIND","HERE AND NOW","Alchemy/CO5","340","276","64","3","21 of 37"
"5","27","27","ATRIUM","WARRIOR IN THE GARDEN","Curtain Call","338","313","25","0","15 of 37"
"3","43","28","CHAINS OVER RAZORS","MEGALOMANIAC","Deko","305","210","95","2","15 of 37"
"3","29","29","PARKWAY DRIVE","DARKER STILL","Epitaph","305","301","4","0","21 of 37"
"3","37","30","TIM MONTANA","DEVIL YOU KNOW","BBR/BMG","297","249","48","1","18 of 37"
"20","34","31","SET IT OFF","PUNCHING BAG","Why Worry/Stem","297","279","18","0","18 of 37"
"3","36","32","ROYAL BLOOD","PULL ME THROUGH","Warner","287","251","36","2","19 of 37"
"29","28","33","JELLY ROLL","NEED A FAVOR (ROCK VERSION)","Stoney Creek/BMG","287","302","-15","0","14 of 37"
"6","33","34","COLDWARDS","BAD NEWS","Wake Up! Music Rocks","280","286","-6","0","19 of 37"
"4","30","35","EDGE OF PARADISE","HOLOGRAM","Frontiers","275","298","-23","0","16 of 37"
"1","51","36","PUDDLE OF MUDD","CASH & COBAIN","Pavement","274","169","105","1","19 of 37"
"26","23","37","AYRON JONES","BLOOD IN THE WATER","Big Machine/John Varvatos","273","376","-103","0","20 of 37"
"1","70","38","BLINK-182","ONE MORE TIME","Columbia","272","103","169","7","18 of 37"
"2","46","39","BAD WOLVES","LEGENDS NEVER DIE","Better Noise","264","195","69","1","16 of 37"
"15","39","40","BLACK STONE CHERRY","NERVOUS","Mascot","255","243","12","0","15 of 37"
"2","49","41","MOTIONLESS IN WHITE","SIGN OF LIFE","Roadrunner/3ee","245","179","66","2","16 of 37"
"4","32","42","EVA UNDER FIRE","UNSTOPPABLE FT. CORY MARKS","Better Noise","235","294","-59","0","13 of 37"
"2","47","43","MAGDALENE ROSE","A BAD RESIDENTIAL FT. UNDEROATH","Rockfest","231","192","39","1","14 of 37"
"9","48","44","THE STRUTS","TOO GOOD AT RAISING HELL","Big Machine","208","186","22","1","16 of 37"
"9","45","45","IN THIS MOMENT","THE PURGE","BMG","203","198","5","0","17 of 37"
"2","50","46","BLACKLIST UNION","KEYS TO THE KINGDOM","BLU","199","172","27","0","14 of 37"
"1","62","47","LINES OF LOYALTY","MY ADDICTION","C3&B/CO5","191","129","62","1","10 of 37"
