"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"23","2","1","FALLING IN REVERSE","BAD GUY","Epitaph","928","910","18","0","30 of 35"
"26","1","2","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","837","1004","-167","0","31 of 35"
"6","3","3","PAPA ROACH","EVEN IF IT KILLS ME","New Noize","762","738","24","0","29 of 35"
"17","5","4","SEETHER","WALLS COME DOWN","Concord","755","723","32","0","30 of 35"
"5","6","5","SHINEDOWN","DANCE, KID, DANCE","Atlantic","751","705","46","1","29 of 35"
"25","4","6","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","745","728","17","0","28 of 35"
"19","7","7","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","711","684","27","0","25 of 35"
"6","8","8","BILLY MORRISON & OZZY OSBOURNE","GODS OF ROCK N ROLL (FT. STEVE STEVENS)","TLG/ZOID/Virgin","645","600","45","0","33 of 35"
"6","10","9","NOTHING MORE","HOUSE ON SAND","Better Noise","612","590","22","0","26 of 35"
"14","11","10","THREE DAYS GRACE","MAYDAY","RCA","582","589","-7","0","21 of 35"
"23","12","11","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","536","538","-2","0","28 of 35"
"9","16","12","KAOS BENDER","CHEETOS & TEQUILA","Cranked Up","519","474","45","0","18 of 35"
"19","13","13","DAUGHTRY","THE DAM","Big Machine","517","517","0","0","21 of 35"
"13","9","14","PARALANDRA","CAN'T QUENCH THE FIRE","LEGEND","505","595","-90","0","20 of 35"
"18","18","15","WAGE WAR","BLUR","Fearless/Concord","480","452","28","0","23 of 35"
"2","50","16","DISTURBED","I WILL NOT BREAK","Mother Culture/Q Prime","472","180","292","8","23 of 35"
"5","22","17","DAVY WILLIAMSON","DEMONS","Independent","449","383","66","0","21 of 35"
"15","17","18","SET IT OFF","WOLF IN SHEEPS CLOTHING (REBORN)","Why Worry/Stem","447","459","-12","0","24 of 35"
"6","20","19","THE NOCTURNAL AFFAIR","CROSS ME OUT","Madison","440","421","19","1","25 of 35"
"9","14","20","COLDWARDS","SUNFLOWER","Wake Up Music Rocks!","418","501","-83","0","19 of 35"
"4","26","21","DOROTHY","TOMBSTONE TOWN (FT. SLASH)","Roc Nation","415","365","50","1","24 of 35"
"7","15","22","THE ODDEVEN","COME HOME","Eclipse","399","498","-99","1","22 of 35"
"6","24","23","SPIRITBOX","PERFECT SOUL","Rise/BMG","398","368","30","0","24 of 35"
"17","19","24","LINKIN PARK","HEAVY IS THE CROWN","Warner","397","441","-44","0","16 of 35"
"5","28","25","STRANGE DAZE","MERCY","Independent","381","341","40","0","21 of 35"
"5","29","26","CLOSE ENEMIES","SOUND OF A TRAIN","TLG/ROCK","376","328","48","1","19 of 35"
"3","31","27","POP EVIL","WISHFUL THINKING","MNRK Heavy","343","298","45","2","27 of 35"
"3","34","28","THE FUNERAL PORTRAIT","HOLY WATER","Better Noise","342","269","73","4","21 of 35"
"4","33","29","GREY DAZE","FAKE LITTLE LIES","Independent","335","279","56","1","22 of 35"
"3","35","30","HARDY","JIM BOB","Big Loud Rock","334","265","69","1","18 of 35"
"19","25","31","BREAKING BENJAMIN","AWAKEN","BMG","329","366","-37","0","20 of 35"
"4","32","32","KILLSWITCH ENGAGE","I BELIEVE","Metal Blade","319","295","24","0","19 of 35"
"3","39","33","ZAMTRIP","SAVE ME","Independent","302","250","52","1","16 of 35"
"13","21","34","ONE DAY ALIVE","NEVER AGAIN","Independent","299","388","-89","0","19 of 35"
"24","30","35","HINDER","LIVE WITHOUT IT","Evil Teen","284","315","-31","0","17 of 35"
"2","41","36","DARK REMEDY","LET ME GO","Wake Up! Music Rocks","270","231","39","1","17 of 35"
"15","40","37","MEMPHIS MAY FIRE","HELL IS EMPTY","Rise/BMG","264","246","18","0","18 of 35"
"9","37","38","VELVET CHAINS","DEAD INSIDE","WWDD/CO5/Motor","251","251","0","0","14 of 35"
"20","23","39","DEAD POET SOCIETY","HURT","Spinefarm","243","382","-139","0","18 of 35"
"6","42","40","SOPHIE LLOYD","DO OR DIE","Autumn","242","230","12","1","17 of 35"
"5","43","41","SOFTSPOKEN","INVINCIBLE","Theoria","241","228","13","0","17 of 35"
"4","45","42","JERRY CANTRELL","AFTERGLOW","Double J","238","213","25","0","17 of 35"
"7","38","43","ARCADE ASSEMBLY","NOTHING'S REAL","361 Degrees","237","251","-14","0","15 of 35"
"2","47","44","VIOLET BREED","10 YEARS SOBER","J Street","233","206","27","0","16 of 35"
"26","44","45","STARSET","TOKSIK","Concord","202","222","-20","0","12 of 35"
"1","51","46","DOOBIE","WORTH A SHOT","Doobie/OneRPM","199","166","33","1","14 of 35"
"6","48","47","SEVEN HOURS AFTER VIOLET","RADIANCE","Sumerian","196","205","-9","0","16 of 35"
"1","57","48","MOLLY D'AGO","CHAINED","Wake Up Music Rocks!","194","139","55","3","18 of 35"
"9","46","49","SALIVA","TIME BOMB (FT. PEYTON PARRISH)","Judge & Jury/The Orchard","191","208","-17","0","16 of 35"
"1","52","50","HOLLYWOOD UNDEAD","HOLLYWOOD FOREVER","Sumerian","176","162","14","0","11 of 35"
"-","54","51","SKILLET","ASH IN THE WIND","Hear It Loud","169","149","20","1","11 of 35"
"-","53","52","RAIN CITY DRIVE","WISH YOU THE BEST","Thriller","167","153","14","1","12 of 35"
"6","36","53","SPLIT PERSONA","HYPO","Independent","164","260","-96","0","18 of 35"
"-","65","54","UNDEROATH","ALL THE LOVE IS GONE","MNRK Heavy","162","104","58","2","14 of 35"
"-","62","55","DREW CAGLE & THE REPUTATION","BAD ATTITUDE","Pavement","162","118","44","1","13 of 35"
"-","58","56","POWER TAKE OFF","DO YOU WANNA","Stryker/Virgin","161","138","23","1","16 of 35"
"-","64","57","P.O.D.","I WON'T BOW DOWN","Mascot","148","105","43","2","13 of 35"
"-","-","58","ARCHITECTS","EVERYTHING ENDS","Epitaph","140","1","139","15","17 of 35"
"-","69","59","ARCHERS","NEVER ENOUGH","SBG","136","97","39","0","12 of 35"
"-","63","60","MARK DALY","A BAR SONG (TIPSY)","One Opportunity","133","106","27","1","13 of 35"
"20","59","61","PEARL JAM","WAITING FOR STEVIE","Republic","126","134","-8","0","11 of 35"
"-","85","62","FEAR OF WATER & DMX","X GON' GIVE IT TO YA","Cleopatra/Pasadena","116","64","52","4","13 of 35"
"-","70","63","RETURN TO DUST","BELLY UP","Lava","111","94","17","1","9 of 35"
"-","-","64","COLDWARDS","LAST OF ME (FT. AARON NORDSTROM)","Wake Up Music Rocks!","105","0","105","12","12 of 35"
"12","67","65","BLACK STONE CHERRY","OUT OF POCKET (FT. JESSE LEACH)","Mascot","103","100","3","0","8 of 35"
"18","60","66","DROWNING POOL","REVOLUTION","SBG","100","122","-22","0","10 of 35"
"-","68","67","KALAMITY KILLS","STARRY SKIES 998","Independent","98","98","0","0","6 of 35"
"-","88","68","ABOVE SNAKES","FIGHT FIRE WITH FIRE","FM","97","56","41","2","11 of 35"
"-","78","69","PISTOLS AT DAWN","BONES","Independent","93","76","17","0","8 of 35"
"-","75","70","PALAYE ROYALE","ADDICTED TO THE WICKED & TWISTED","Sumerian","92","81","11","1","10 of 35"
"-","66","71","THE PLOT IN YOU","PRETEND","Concord","91","102","-11","0","8 of 35"
"29","56","72","SCOTT STAPP","BLACK BUTTERFLY","Napalm","88","140","-52","0","6 of 35"
"16","71","73","GREEN DAY","BOBBY SOX","Warner","87","93","-6","0","7 of 35"
"-","89","74","BRKN LOVE","PULLING LEECHES","Spinefarm","85","55","30","1","9 of 35"
"-","74","75","AWAKE AT LAST","BLACK MASQUERADE","FM","85","82","3","0","7 of 35"
"26","55","76","POPPY","NEW WAY OUT","Sumerian","76","147","-71","0","10 of 35"
"-","86","77","GIOVANNIE AND THE HIRED GUNS","QUITTER","Fat Possum","75","64","11","1","8 of 35"
"-","-","78","ELECTRIC CALLBOY","ELEVATOR OPERATOR","Century Media","74","6","68","1","2 of 35"
"25","73","79","BADFLOWER","DETROIT","Big Machine","72","82","-10","0","4 of 35"
"-","163","80","GREEN DAY","ONE EYED BASTARD","Warner","71","17","54","6","8 of 35"
"-","84","81","IF NOT FOR ME","SAY IT TO MY FACE","Thriller","68","68","0","0","4 of 35"
"1","72","82","ZERO 9:36","CHASING SHADOWS","Zero 9:36/OneRPM","68","84","-16","0","8 of 35"
"-","87","83","RISE AGAINST","NOD","Concord","67","63","4","0","6 of 35"
"21","77","84","JELLY ROLL","LIAR","BMG","65","77","-12","0","5 of 35"
"13","49","85","SOCIETY OF VILLAINS","DAREDEVIL","Pasadena","65","204","-139","0","12 of 35"
