"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"22","1","1","SLEEP THEORY","FALLOUT","Epitaph","1014","995","19","1","33 of 37"
"6","4","2","FALLING IN REVERSE & JELLY ROLL","ALL MY LIFE","Epitaph","942","787","155","0","30 of 37"
"21","3","3","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","804","797","7","0","28 of 37"
"20","5","4","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","715","755","-40","0","27 of 37"
"10","9","5","SHALLOW SIDE","FILTERS","Thermal","685","634","51","0","27 of 37"
"6","8","6","THE OFFSPRING","MAKE IT ALL RIGHT","Concord","673","644","29","0","29 of 37"
"17","6","7","DAUGHTRY","PIECES","Big Machine","668","657","11","0","28 of 37"
"12","7","8","MOTLEY CRUE","DOGS OF WAR","Big Machine","660","653","7","0","27 of 37"
"16","11","9","WAGE WAR","MAGNETIC","Fearless/Concord","612","571","41","0","25 of 37"
"12","10","10","PEARL JAM","WRECKAGE","Republic","577","627","-50","0","24 of 37"
"7","18","11","BLACKLITE DISTRICT","YOU CAN DO BETTER","AK19","544","463","81","0","18 of 37"
"12","12","12","STAIND","BETTER DAYS","Alchemy/CO5","529","543","-14","0","25 of 37"
"5","20","13","HALESTORM & I PREVAIL","CAN YOU SEE ME IN THE DARK?","Atlantic","526","449","77","0","24 of 37"
"8","14","14","ROYALE LYNN","DEATH WISH (FT. DANNY WORSNOP)","Epitaph","525","471","54","0","23 of 37"
"5","24","15","INIMICAL DRIVE","VICTIM","In Detail/Land Shark","515","417","98","0","19 of 37"
"7","19","16","FOZZY","ARMY OF ONE","Madison/The Orchard","478","453","25","0","23 of 37"
"17","15","17","BAD OMENS","V.A.N (FT. POPPY)","Sumerian","475","467","8","0","22 of 37"
"8","23","18","ATRIUM","SILENT LUCIDITY","Independent","473","420","53","0","16 of 37"
"6","29","19","BRING ME THE HORIZON","TOP 10 STATUES THAT CRIED BLOOD","Columbia","465","371","94","1","24 of 37"
"11","16","20","BLACK VEIL BRIDES","BLEEDERS","Spinefarm/Land Shark","461","465","-4","0","25 of 37"
"2","40","21","SEETHER","JUDAS MIND","Concord","438","226","212","9","27 of 37"
"19","26","22","SET IT OFF","FAKE ASS FRIENDS","Why Worry/Stem","431","402","29","0","23 of 37"
"15","17","23","FIVE FINGER DEATH PUNCH","THIS IS THE WAY (FT. DMX)","Better Noise","412","464","-52","0","21 of 37"
"5","27","24","A DAY TO REMEMBER","FEEDBACK","Fueled By Ramen/3eE","402","377","25","1","23 of 37"
"10","28","25","TIM MONTANA","SAVAGE","Music Knox/BBR/BMG","401","376","25","0","23 of 37"
"10","21","26","IMAGES OF EDEN","HERE COMES THE SUN","Pavement","396","434","-38","0","16 of 37"
"7","13","27","GRIN CYNIC","LET ME GO","Pavement","385","504","-119","0","20 of 37"
"17","2","28","BILLY MORRISON, OZZY OSBOURNE & STEVE STEVENS","CRACK COCAINE","TLG/ZOID/Virgin","367","885","-518","0","31 of 37"
"3","32","29","MYLES KENNEDY","SAY WHAT YOU WILL","Napalm","329","290","39","1","20 of 37"
"17","34","30","P.O.D.","AFRAID TO DIE","Mascot/MLG","323","285","38","0","23 of 37"
"4","33","31","BLACKLIST UNION","HORNS AND HALOS","BLU","322","286","36","0","19 of 37"
"3","35","32","THE ALMAS","LIFELINE","Wake Up! Music Rocks","316","272","44","1","12 of 37"
