"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"11","2","1","LINKIN PARK","LOST","Warner","819","899","-80","0","30 of 38"
"12","5","2","PAPA ROACH","CUT THE LINE","New Noize/ADA","806","787","19","0","30 of 38"
"14","3","3","SHINEDOWN","DEAD DON'T DIE","Atlantic","792","855","-63","0","31 of 38"
"8","4","4","GODSMACK","SOUL ON FIRE","BMG","789","791","-2","0","29 of 38"
"6","6","5","AVENGED SEVENFOLD","NOBODY","Warner","765","758","7","1","32 of 38"
"4","8","6","METALLICA","72 SEASONS","Blackened/Q Prime","701","632","69","1","31 of 38"
"24","1","7","POP EVIL","PARANOID (CRASH & BURN)","Pop Evil/MNRK HEAVY/G&G","663","938","-275","0","31 of 38"
"8","14","8","THE HU","THIS IS MONGOL","Better Noise","624","554","70","1","29 of 38"
"14","9","9","I PREVAIL","DEEP END","Concord","616","603","13","0","26 of 38"
"9","17","10","SEVENTH DAY SLUMBER","SURVIVING THE WASTELAND","Rockfest","611","500","111","1","19 of 38"
"14","7","11","DAUGHTRY","SEPARATE WAYS (WORLDS APART) FT. LZZY HALE","Dogtree/Big Machine","594","691","-97","0","27 of 38"
"13","11","12","SALIVA","HIGH ON ME","Megaforce/FM","585","583","2","1","27 of 38"
"15","15","13","PISTOLS AT DAWN","UNDER THE SURFACE","CO5/Megaforce","562","543","19","0","23 of 38"
"4","16","14","MAMMOTH WVH","ANOTHER CELEBRATION AT THE END OF THE WORLD","BMG","532","524","8","0","28 of 38"
"21","12","15","HARDY","JACK","Big Loud Rock","494","579","-85","0","24 of 38"
"7","23","16","BLACK SATELLITE","BROKEN","Curtain Call","481","417","64","0","17 of 38"
"11","20","17","FALLING IN REVERSE","WATCH THE WORLD BURN","Epitaph","475","449","26","0","27 of 38"
"15","21","18","AVATAR","THE DIRT I'M BURIED IN","G&G","471","438","33","0","24 of 38"
"7","24","19","BLACKLIST UNION","THE QUEEN OF EVERYTHING","BLU Records","470","404","66","0","16 of 38"
"13","18","20","UNCURED","LET'S BREAK OUT","Pavement","429","489","-60","0","15 of 38"
"6","27","21","THE LOYAL ORDER","LAST WORDS","Bühner Media","422","369","53","0","16 of 38"
"6","22","22","JELLY ROLL","NEED A FAVOR (ROCK VERSION)","Stoney Creek/BMG","413","419","-6","0","22 of 38"
"10","26","23","MUSE","KILL OR BE KILLED","Warner","392","381","11","0","24 of 38"
"4","28","24","FROM ASHES TO NEW","HATE ME TOO","Better Noise","381","349","32","1","25 of 38"
"5","32","25","WRITTEN BY WOLVES","GIVE 'EM HELL","Independent/Land Shark","357","317","40","0","18 of 38"
"18","19","26","MOTIONLESS IN WHITE","WEREWOLF","Roadrunner/EMG","347","479","-132","0","21 of 38"
"4","31","27","SONS ON FIRE","COLLAPSE","Curtain Call","343","317","26","0","18 of 38"
"12","29","28","SAINT ASONIA","DEVASTATE","Spinefarm","331","325","6","1","21 of 38"
"10","30","29","NONPOINT","HEARTLESS","361 Degrees","315","318","-3","0","21 of 38"
"1","-","30","FOO FIGHTERS","RESCUED","RCA","303","0","303","20","20 of 38"
"3","33","31","ATREYU","WATCH ME BURN","Spinefarm/Land Shark","299","282","17","1","19 of 38"
"3","34","32","AYRON JONES","BLOOD IN THE WATER","Big Machine/John Varvatos","298","274","24","3","23 of 38"
"9","25","33","OZZY OSBOURNE","A THOUSAND SHADES FT. JEFF BECK","Epic","290","402","-112","0","22 of 38"
"5","38","34","KENNY DUBMAN","YOU BELONG","Emberstone & Raye","285","247","38","0","12 of 38"
"3","36","35","SMASH INTO PIECES","SIX FEET UNDER","Endless/Land Shark","282","253","29","0","17 of 38"
"3","37","36","DEFIANT","IGNITE THE SKY","Curtain Call","281","248","33","0","16 of 38"
"1","55","37","GRETA VAN FLEET","MEETING THE MASTER","Republic","272","157","115","6","20 of 38"
"7","35","38","OTHERWISE","FULL DISCLOSURE","Mascot","269","262","7","1","16 of 38"
"4","39","39","CITIZEN SOLDIER & ROYAL BLISS","THROUGH HELL","Citizen Soldier/Air Castle","261","234","27","0","16 of 38"
"2","44","40","FRAMING HANLEY","START A FIRE","Thermal","242","187","55","2","18 of 38"
"1","63","41","GHOST","JESUS HE KNOWS ME","Loma Vista/Concord","229","134","95","7","20 of 38"
"1","-","42","STAIND","LOWEST IN ME","Alchemy","227","10","217","20","19 of 38"
"2","46","43","FIT FOR A KING","REACHING OUT","Solid State","220","183","37","1","17 of 38"
"6","40","44","RISE AMONG RIVALS","CONVICTIONS","Independent","220","226","-6","0","14 of 38"
"12","41","45","SKILLET","PSYCHO IN MY HEAD","Atlantic","203","217","-14","0","14 of 38"
"3","43","46","SMASHING PUMPKINS","EMPIRES","Martha's Music/Thirty Tigers","200","202","-2","0","16 of 38"
"1","69","47","THE DEVIL WEARS PRADA","SALT","Solid State","196","114","82","2","17 of 38"
"1","107","48","DISTURBED","UNSTOPPABLE","Warner","195","34","161","10","16 of 38"
"1","52","49","THROUGH FIRE","LOSE IT","Sumerian","187","166","21","0","11 of 38"
"7","42","50","HIGHLY SUSPECT","ICE COLD","Elektra/300","176","206","-30","0","16 of 38"
"-","77","51","STRETCH","FIRESTARTER","Curtain Call","173","83","90","3","14 of 38"
"-","71","52","TEXAS HIPPIE COALITION","HELL HOUNDS","MNRK","165","106","59","3","17 of 38"
"-","59","53","OF VIRTUE","CANNIBALS","Arising Empire/FM","155","144","11","0","11 of 38"
"-","89","54","SHALLOW SIDE","YOU'RE THE REASON","Thermal","151","61","90","4","13 of 38"
"-","54","55","DISCREPANCIES","RECOVERY","InVogue/FM","151","158","-7","0","14 of 38"
"-","61","56","FOR THE FALLEN DREAMS","WITHOUT YOU","Arising Empire","150","140","10","0","12 of 38"
"1","45","57","FALL OUT BOY","LOVE FROM THE OTHER SIDE","Fueled By Ramen/Elektra","148","187","-39","0","11 of 38"
"-","58","58","UNDEROATH","LET GO","MNRK","146","145","1","0","16 of 38"
"16","51","59","GIOVANNIE AND THE HIRED GUNS","OVERRATED","Warner","146","171","-25","0","12 of 38"
"-","96","60","ANY GIVEN SIN","CALM BEFORE THE STORM","Mascot","140","45","95","5","9 of 38"
"-","62","61","ABOVE SNAKES","81 (THALLIUM)","Independent","139","136","3","0","4 of 38"
"-","68","62","SET IT OFF","PUNCHING BAG","Why Worry/Stem","133","117","16","0","13 of 38"
"-","64","63","STORY OF THE YEAR","WAR","Sharptone/Land Shark","133","134","-1","0","10 of 38"
"31","47","64","BAD OMENS","JUST PRETEND","Sumerian","125","183","-58","0","8 of 38"
"25","57","65","BLACK VEIL BRIDES","SAVIOUR II","Sumerian","122","149","-27","0","12 of 38"
"-","66","66","WHITE REAPER","FOG MACHINE","Elektra","121","121","0","0","13 of 38"
"-","65","67","CAIRO KNIFE FIGHT","CHURN","CKF Records","120","130","-10","0","10 of 38"
"-","70","68","SLEEP TOKEN","THE SUMMONING","Spinefarm","114","112","2","0","8 of 38"
"-","86","69","THEORY OF A DEADMAN","TWO OF US (STUCK)","Roadrunner/3ee","107","65","42","2","10 of 38"
"-","-","70","HILLBILLY VEGAS","TWO GUN TOWN","TLG/INgrooves","103","0","103","16","14 of 38"
"7","10","71","ALBORN","PUSH","Pavement","103","595","-492","0","21 of 38"
"-","53","72","NICKELBACK","THOSE DAYS","BMG","102","160","-58","1","15 of 38"
"18","49","73","METALLICA","LUX ÆTERNA","Q Prime/Blackened","99","181","-82","0","10 of 38"
"28","74","74","DOROTHY","BLACK SHEEP","Rock Nation/CO5","94","94","0","0","5 of 38"
"-","73","75","SILVERSTEIN","POISON PILL","UNFD/Land Shark","94","94","0","0","10 of 38"
"27","48","76","THREE DAYS GRACE","I AM THE WEAPON","RCA","93","182","-89","0","9 of 38"
"-","75","77","NO RESOLVE & SAVING ABEL","COUNTING STARS","Noise Machine/Mindful","92","93","-1","0","5 of 38"
"-","76","78","SLEEP SIGNALS","ONE LIFE","Land Shark","91","91","0","0","5 of 38"
"-","80","79","THE EXIES","SPIRITS HIGH","Independent","86","77","9","0","6 of 38"
"-","181","80","SAVING ABEL","BAPTIZE ME","Skiddco/Random EQ","83","3","80","5","8 of 38"
"12","60","81","PARKWAY DRIVE","IMPERIAL HERETIC","Epitaph","82","141","-59","0","10 of 38"
"-","83","82","DROPOUT KINGS","LIGHTS OUT FT. DED","Regime/Suburban Noize","73","73","0","0","5 of 38"
"-","67","83","ANDERS ERIKSSON","TOUGHEST ACT OF ALL TO FOLLOW","Echosmith","71","120","-49","0","11 of 38"
"14","50","84","ALTER BRIDGE","HOLIDAY","Napalm/CO5","67","180","-113","0","13 of 38"
"-","85","85","STONE HORSES","FAFO (F**K AROUND FIND OUT)","Broken World","66","66","0","0","3 of 38"
"18","79","86","CROBOT","GOLDEN","Mascot","65","78","-13","0","5 of 38"
