"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"15","2","1","NICKELBACK","SAN QUENTIN","BMG","879","866","13","0","33 of 42"
"4","10","2","METALLICA","LUX ÆTERNA","Q Prime/Blackened","811","710","101","0","30 of 42"
"12","4","3","GODSMACK","SURRENDER","BMG","795","794","1","0","32 of 42"
"20","7","4","FAME ON FIRE","WELCOME TO THE CHAOS","Hopeless","782","743","39","0","29 of 42"
"18","5","5","STARSET & BREAKING BENJAMIN","WAITING ON THE SKY TO CHANGE","Judge & Jury/The Orchard","763","772","-9","0","33 of 42"
"9","8","6","BLINK-182","EDGING","Columbia","735","724","11","0","30 of 42"
"7","15","7","FIVE FINGER DEATH PUNCH","WELCOME TO THE CIRCUS","Better Noise","717","611","106","1","33 of 42"
"9","13","8","POP EVIL","PARANOID (CRASH & BURN)","Pop Evil/MNRK HEAVY/G&G","714","658","56","0","31 of 42"
"21","12","9","GHOST","SPILLWAYS","Loma Vista/Concord","713","691","22","0","30 of 42"
"14","3","10","OZZY OSBOURNE","ONE OF THOSE DAYS","Epic","686","789","-103","0","33 of 42"
"6","16","11","DISTURBED","BAD MAN","Warner","680","558","122","4","32 of 42"
"13","14","12","ARCHITECTS","TEAR GAS","Epitaph","662","631","31","0","28 of 42"
"11","11","13","SMASHING PUMPKINS","BEGUILED","Martha's Music/Thirty Tigers","647","678","-31","0","32 of 42"
"17","19","14","BAD OMENS","JUST PRETEND","Sumerian","612","472","140","2","29 of 42"
"13","17","15","THREE DAYS GRACE","I AM THE WEAPON","RCA","581","524","57","0","31 of 42"
"7","29","16","BLACK OXYGEN","LACEYVILLE","Curtain Call","522","395","127","0","17 of 42"
"9","22","17","THEORY OF A DEADMAN","DINOSAUR","Roadrunner/3EE","519","445","74","2","27 of 42"
"9","21","18","ANOVA SKYWAY","SPARK","Independent","492","461","31","0","16 of 42"
"21","9","19","BUSH","MORE THAN MACHINES","BMG","481","690","-209","0","27 of 42"
"23","18","20","BEARTOOTH","RIPTIDE","Red Bull","463","526","-63","0","22 of 42"
"10","27","21","MESSER","UNBREAKABLE (UNFVKWITABLE)","Curtain Call","451","421","30","0","23 of 42"
"18","23","22","ROYAL BLISS","BLACK RHINO","Kartel/Air Castle","446","431","15","0","23 of 42"
"6","28","23","SEVVVEN","COLD","Wake Up! Music Rocks","442","419","23","0","18 of 42"
"16","25","24","VOLBEAT","BECOMING","Republic","429","407","22","0","27 of 42"
"8","24","25","NOTHING MORE","YOU DON'T KNOW WHAT LOVE MEANS","Better Noise","401","448","-47","0","25 of 42"
"29","1","26","FALLING IN REVERSE","VOICES IN MY HEAD","Epitaph","387","924","-537","0","30 of 42"
"17","32","27","DOROTHY","BLACK SHEEP","Rock Nation/CO5","349","313","36","2","25 of 42"
"7","36","28","CROBOT","GOLDEN","Mascot","323","293","30","1","21 of 42"
"6","35","29","HARDY","JACK","Big Loud Rock","320","298","22","0","19 of 42"
"5","37","30","ANGELES","BAND PLAYS ON","Dark Star/New Ocean","318","283","35","0","16 of 42"
"5","-","31","DARK BELOW","HATE BEING HUMAN","JPS Prod.","312","266","46","0","17 of 42"
"4","-","32","WHISKEY MYERS","THE WOLF","Wiggy Thump/Thirty Tigers","308","259","49","1","19 of 42"
"21","-","33","I PREVAIL","BAD THINGS","Fearless/Concord","306","405","-99","0","20 of 42"
"12","-","34","BLACK VEIL BRIDES","SAVIOUR II","Sumerian","304","304","0","1","21 of 42"
"7","-","35","FOR THE FALLEN DREAMS","NO HEAVEN","Arising Empire","299","279","20","1","18 of 42"
"5","-","36","SONS ON FIRE","RISE","Curtain Call","278","236","42","0","17 of 42"
"8","-","37","VERSUS ME","TERRIFIED","FM","257","263","-6","0","18 of 42"
"16","-","38","AYRON JONES","FILTHY","Big Machine/John Varvatos","251","342","-91","0","26 of 42"
"18","-","39","RED HOT CHILI PEPPERS","TIPPA MY TONGUE","Warner","249","367","-118","0","20 of 42"
"4","-","40","GIOVANNIE AND THE HIRED GUNS","OVERRATED","Warner","236","182","54","3","20 of 42"
"5","-","41","TURNSTILE","HOLIDAY","Roadrunner/3EE","232","219","13","0","16 of 42"
"2","-","42","RIVAL SONS","NOBODY WANTS TO DIE","Atlantic","215","173","42","1","16 of 42"
"2","-","43","UNCHAINED","PSYCHEDELIC PICNIC","PACgroove","199","177","22","0","15 of 42"
"3","-","44","FIT FOR A KING","FALLING THROUGH THE SKY","Solid State/Land Shark","193","182","11","0","15 of 42"
"5","-","45","AVATAR","DANCE DEVIL DANCE","Thirty Tigers/Black Waltz/G&G","184","182","2","0","15 of 42"
"3","-","46","MOTIONLESS IN WHITE","WEREWOLF","Roadrunner/EMG","184","182","2","1","13 of 42"
"14","-","47","PISTOLS AT DAWN","THE TRUTH","CO5/Megaforce","178","775","-597","0","26 of 42"
