"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"10","1","1","POP EVIL","WHAT REMAINS","MNRK Heavy/G&G","882","873","9","0","32 of 34"
"6","2","2","LINKIN PARK","THE EMPTINESS MACHINE","Warner","793","864","-71","0","31 of 34"
"15","3","3","THE FUNERAL PORTRAIT","SUFFOCATE CITY","Better Noise","618","631","-13","0","22 of 34"
"7","7","4","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","610","526","84","2","30 of 34"
"12","4","5","DOROTHY","MUD","Roc Nation","571","590","-19","0","23 of 34"
"8","6","6","NOTHING MORE","ANGEL SONG (FT. DAVID DRAIMAN)","Better Noise","559","540","19","1","24 of 34"
"4","15","7","FALLING IN REVERSE","BAD GUY","Epitaph","532","425","107","2","28 of 34"
"19","5","8","BRING ME THE HORIZON","TOP 10 STATUES THAT CRIED BLOOD","Columbia","512","586","-74","0","22 of 34"
"7","10","9","SHIM","STING LIKE A BITCH","Curtain Call","505","453","52","0","21 of 34"
"11","13","10","BADFLOWER","DETROIT","Big Machine","498","439","59","0","19 of 34"
"15","8","11","SEETHER","JUDAS MIND","Concord","494","501","-7","0","19 of 34"
"7","11","12","SALEM'S CHILDE","THROUGH FIRE","Pavement","482","451","31","0","18 of 34"
"5","20","13","HINDER","LIVE WITHOUT IT","Evil Teen","472","382","90","0","24 of 34"
"4","22","14","A KILLER'S CONFESSION","VOICES (FT. AARON NORDSTROM)","MNRK Heavy","453","368","85","0","22 of 34"
"8","16","15","JELLY ROLL","LIAR","BMG","452","425","27","0","19 of 34"
"10","14","16","SMASHING PUMPKINS","SIGHOMMI","Thirty Tigers","403","435","-32","0","23 of 34"
"5","25","17","HILLBILLY VEGAS","LET IT RIDE","Independent","402","335","67","0","16 of 34"
"14","18","18","HARDY","PSYCHO","Big Loud Rock/Big Loud","395","392","3","1","18 of 34"
"6","21","19","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","388","379","9","1","25 of 34"
"4","30","20","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","386","332","54","1","21 of 34"
"9","9","21","WOLVES OF TOMORROW","RAVENS TEARS","Independent","381","462","-81","0","17 of 34"
"11","19","22","FLAT BLACK","A BIT OF LIGHTNING","Concord","379","391","-12","0","21 of 34"
"11","12","23","FINGER ELEVEN","ADRENALINE","Better Noise","371","443","-72","0","22 of 34"
"7","26","24","CALL ME KARIZMA","MADHOUSE","Gloomy Culture/BHMM","349","335","14","0","20 of 34"
"7","28","25","STARSET","TOKSIK","Concord","337","334","3","0","21 of 34"
"12","27","26","JERRY CANTRELL","VILIFIED","Double J","335","335","0","0","18 of 34"
"18","17","27","HALESTORM & I PREVAIL","CAN YOU SEE ME IN THE DARK?","Atlantic","334","400","-66","0","14 of 34"
"12","35","28","SCOTT STAPP","BLACK BUTTERFLY","Napalm","328","279","49","1","18 of 34"
"6","31","29","ENEMY REMAINS","WILL I WAKE","Independent","305","309","-4","0","13 of 34"
"2","42","30","POINT NORTH","WORLD {VS} PEACE","Hopeless","296","239","57","1","22 of 34"
"14","36","31","DIRTY HONEY","DON'T PUT OUT THE FIRE","Dirt","285","276","9","1","15 of 34"
"5","39","32","PEARL JAM","WAITING FOR STEVIE","Republic","280","265","15","0","16 of 34"
"3","41","33","COLDWARDS","ANTIDOTE","Wake Up Music Rocks!","278","245","33","2","18 of 34"
"9","37","34","POPPY","NEW WAY OUT","Sumerian","278","272","6","0","16 of 34"
"3","38","35","DARK REMEDY","RIGHT BACK TO YOU","Wake Up Music Rocks!","274","267","7","0","19 of 34"
"23","33","36","TIM MONTANA","SAVAGE","Music Knox/BBR/BMG","266","298","-32","0","14 of 34"
"2","47","37","POWER TAKE OFF","ALL THE NO'S","Stryker/Virgin","265","215","50","0","17 of 34"
"2","45","38","GREEN DAY","BOBBY SOX","Warner","264","221","43","0","16 of 34"
"2","50","39","SCOTTY AUSTIN","LEFT FOR DEAD","Curtain Call","262","205","57","0","16 of 34"
"16","40","40","MESSER","FIND OUT","Maddpants/ONErpm/FM","243","255","-12","0","11 of 34"
"1","62","41","NEVERTEL","LOSING FAITH","Epitaph","234","137","97","1","19 of 34"
"1","54","42","DEAD POET SOCIETY","HURT","Spinefarm","231","183","48","0","15 of 34"
"3","43","43","DROWNING POOL","REVOLUTION","SBG","231","232","-1","0","18 of 34"
"9","44","44","ALBORN","A LITTLE LESS THAN EXPECTED","ONErpm","223","224","-1","0","15 of 34"
"1","57","45","JACK WHITE","THAT'S HOW I'M FEELING","Third Man","209","161","48","0","11 of 34"
"19","34","46","THE OFFSPRING","MAKE IT ALL RIGHT","Concord","207","296","-89","0","14 of 34"
"18","29","47","A DAY TO REMEMBER","FEEDBACK","Fueled By Ramen/3eE","201","333","-132","0","15 of 34"
"7","49","48","SKILLET","UNPOPULAR","Hear It Loud/Vydia","199","209","-10","0","10 of 34"
"1","63","49","SMASH ATOMS","BRING THE RIVER","M-Theory/New Ocean","192","130","62","1","17 of 34"
"5","53","50","TREMONTI","JUST TOO MUCH","Napalm","192","184","8","0","14 of 34"
"-","69","51","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","182","92","90","6","20 of 34"
"-","55","52","VEIO","SHOULDER TO BLEED ON","Independent","181","180","1","1","16 of 34"
"-","56","53","SEVVVEN","DON'T PANIC","Wake Up Music Rocks!","174","162","12","0","15 of 34"
"-","64","54","DAUGHTRY","THE DAM","Big Machine","170","129","41","4","13 of 34"
"14","52","55","MYLES KENNEDY","SAY WHAT YOU WILL","Napalm","170","192","-22","0","13 of 34"
"5","48","56","THE WARNING","HELL YOU CALL A DREAM","Republic","170","214","-44","0","14 of 34"
"-","-","57","BREAKING BENJAMIN","AWAKEN","BMG","162","0","162","16","16 of 34"
"-","85","58","NEW DILEMMA","SPIRAL","Independent","160","66","94","6","16 of 34"
"-","59","59","SICK PUPPIES","GOING PLACES","OneRPM/Land Shark","156","152","4","1","14 of 34"
"23","46","60","BLACK VEIL BRIDES","BLEEDERS","Spinefarm/Land Shark","150","221","-71","0","14 of 34"
"-","61","61","SEVEN HOURS AFTER VIOLET","RADIANCE","Sumerian","147","147","0","0","13 of 34"
"-","91","62","AMERICAN PROGRESS","DEADBEAT","Independent","133","57","76","5","15 of 34"
"-","76","63","WAGE WAR","BLUR","Fearless/Concord","124","83","41","2","13 of 34"
"7","60","64","HIGHLY SUSPECT","PLASTIC BOXES","3eE/Roadrunner/InDeGoot","124","147","-23","0","9 of 34"
"28","51","65","DAUGHTRY","PIECES","Big Machine","124","197","-73","0","7 of 34"
"-","66","66","RETURN TO DUST","BELLY UP","Lava","113","101","12","1","5 of 34"
"2","58","67","CONQUER DIVIDE","PARALYZED (FT. ATTACK ATTACK)","Mascot","110","156","-46","0","11 of 34"
"-","70","68","PISTOLS AT DAWN","NOT SORRY","Independent","108","88","20","1","8 of 34"
"-","65","69","ANBERLIN","SEVEN","Equal Vision","107","111","-4","0","3 of 34"
"-","71","70","ZERO 9:36","CHASING SHADOWS","Zero 9:36/OneRPM","101","88","13","0","9 of 34"
"-","141","71","MEMPHIS MAY FIRE","HELL IS EMPTY","Rise/BMG","95","27","68","4","10 of 34"
"-","84","72","ANYTHING BUT HUMAN","ALL ALONE","Independent","92","68","24","1","10 of 34"
"-","68","73","OVTLIER","WARRIORS (FT. CHRIS MOTIONLESS)","TBD/Land Shark","92","93","-1","0","3 of 34"
"-","197","74","BLACK STONE CHERRY","OUT OF POCKET (FT. JESSE LEACH)","Mascot","91","14","77","5","9 of 34"
"-","102","75","DEAD SUPERSTAR","THESE VOICES","Independent","91","46","45","4","12 of 34"
"-","81","76","THE PLOT IN YOU","PRETEND","Concord","91","70","21","0","8 of 34"
