"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"7","3","1","PAPA ROACH","EVEN IF IT KILLS ME","New Noize","824","762","62","1","30 of 35"
"24","1","2","FALLING IN REVERSE","BAD GUY","Epitaph","778","928","-150","0","29 of 35"
"6","5","3","SHINEDOWN","DANCE, KID, DANCE","Atlantic","768","751","17","1","30 of 35"
"18","4","4","SEETHER","WALLS COME DOWN","Concord","738","755","-17","0","30 of 35"
"20","7","5","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","719","711","8","0","25 of 35"
"7","8","6","BILLY MORRISON & OZZY OSBOURNE","GODS OF ROCK N ROLL (FT. STEVE STEVENS)","TLG/ZOID/Virgin","699","645","54","1","34 of 35"
"3","16","7","DISTURBED","I WILL NOT BREAK","Mother Culture/Q Prime","635","472","163","5","28 of 35"
"26","6","8","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","625","745","-120","0","27 of 35"
"7","9","9","NOTHING MORE","HOUSE ON SAND","Better Noise","618","612","6","0","26 of 35"
"15","10","10","THREE DAYS GRACE","MAYDAY","RCA","552","582","-30","1","22 of 35"
"24","11","11","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","549","536","13","0","28 of 35"
"20","13","12","DAUGHTRY","THE DAM","Big Machine","517","517","0","0","21 of 35"
"6","17","13","DAVY WILLIAMSON","DEMONS","Independent","501","449","52","0","21 of 35"
"7","19","14","THE NOCTURNAL AFFAIR","CROSS ME OUT","Madison","496","440","56","1","26 of 35"
"19","15","15","WAGE WAR","BLUR","Fearless/Concord","491","480","11","0","23 of 35"
"14","14","16","PARALANDRA","CAN'T QUENCH THE FIRE","LEGEND","466","505","-39","0","19 of 35"
"5","21","17","DOROTHY","TOMBSTONE TOWN (FT. SLASH)","Roc Nation","449","415","34","1","25 of 35"
"6","26","18","CLOSE ENEMIES","SOUND OF A TRAIN","TLG/ROCK","446","376","70","0","19 of 35"
"10","12","19","KAOS BENDER","CHEETOS & TEQUILA","Cranked Up","433","519","-86","0","18 of 35"
"6","25","20","STRANGE DAZE","MERCY","Independent","414","381","33","0","21 of 35"
"7","23","21","SPIRITBOX","PERFECT SOUL","Rise/BMG","411","398","13","0","24 of 35"
"27","2","22","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","404","837","-433","0","28 of 35"
"4","27","23","POP EVIL","WISHFUL THINKING","MNRK Heavy","399","343","56","0","27 of 35"
"16","18","24","SET IT OFF","WOLF IN SHEEPS CLOTHING (REBORN)","Why Worry/Stem","394","447","-53","0","23 of 35"
"5","29","25","GREY DAZE","FAKE LITTLE LIES","Independent","369","335","34","2","24 of 35"
"18","24","26","LINKIN PARK","HEAVY IS THE CROWN","Warner","367","397","-30","0","16 of 35"
"4","33","27","ZAMTRIP","SAVE ME","Independent","361","302","59","1","17 of 35"
"4","28","28","THE FUNERAL PORTRAIT","HOLY WATER","Better Noise","348","342","6","1","22 of 35"
"5","32","29","KILLSWITCH ENGAGE","I BELIEVE","Metal Blade","341","319","22","2","21 of 35"
"4","30","30","HARDY","JIM BOB","Big Loud Rock","327","334","-7","0","18 of 35"
"8","22","31","THE ODDEVEN","COME HOME","Eclipse","327","399","-72","0","18 of 35"
"20","31","32","BREAKING BENJAMIN","AWAKEN","BMG","324","329","-5","0","19 of 35"
"3","36","33","DARK REMEDY","LET ME GO","Wake Up! Music Rocks","315","270","45","2","19 of 35"
"16","37","34","MEMPHIS MAY FIRE","HELL IS EMPTY","Rise/BMG","281","264","17","0","18 of 35"
"3","44","35","VIOLET BREED","10 YEARS SOBER","J Street","267","233","34","2","18 of 35"
"10","38","36","VELVET CHAINS","DEAD INSIDE","WWDD/CO5/Motor","265","251","14","0","14 of 35"
"5","42","37","JERRY CANTRELL","AFTERGLOW","Double J","263","238","25","1","18 of 35"
"25","35","38","HINDER","LIVE WITHOUT IT","Evil Teen","263","284","-21","0","16 of 35"
"7","40","39","SOPHIE LLOYD","DO OR DIE","Autumn","241","242","-1","0","17 of 35"
"1","58","40","ARCHITECTS","EVERYTHING ENDS","Epitaph","238","140","98","4","21 of 35"
"1","55","41","DREW CAGLE & THE REPUTATION","BAD ATTITUDE","Pavement","228","162","66","3","16 of 35"
"6","41","42","SOFTSPOKEN","INVINCIBLE","Theoria","225","241","-16","0","17 of 35"
"2","48","43","MOLLY D'AGO","CHAINED","Wake Up Music Rocks!","222","194","28","0","18 of 35"
"2","50","44","HOLLYWOOD UNDEAD","HOLLYWOOD FOREVER","Sumerian","217","176","41","4","15 of 35"
"2","46","45","DOOBIE","WORTH A SHOT","Doobie/OneRPM","211","199","12","3","17 of 35"
"1","54","46","UNDEROATH","ALL THE LOVE IS GONE","MNRK Heavy","205","162","43","3","17 of 35"
"1","62","47","FEAR OF WATER & DMX","X GON' GIVE IT TO YA","Cleopatra/Pasadena","191","116","75","4","17 of 35"
"1","57","48","P.O.D.","I WON'T BOW DOWN","Mascot","187","148","39","3","16 of 35"
"1","56","49","POWER TAKE OFF","DO YOU WANNA","Stryker/Virgin","173","161","12","1","17 of 35"
"-","51","50","SKILLET","ASH IN THE WIND","Hear It Loud","173","169","4","1","12 of 35"
"10","49","51","SALIVA","TIME BOMB (FT. PEYTON PARRISH)","Judge & Jury/The Orchard","173","191","-18","0","14 of 35"
"-","52","52","RAIN CITY DRIVE","WISH YOU THE BEST","Thriller","169","167","2","0","11 of 35"
"-","64","53","COLDWARDS","LAST OF ME (FT. AARON NORDSTROM)","Wake Up Music Rocks!","162","105","57","5","17 of 35"
"7","43","54","ARCADE ASSEMBLY","NOTHING'S REAL","361 Degrees","162","237","-75","0","15 of 35"
"-","60","55","MARK DALY","A BAR SONG (TIPSY)","One Opportunity","161","133","28","3","16 of 35"
"-","59","56","ARCHERS","NEVER ENOUGH","SBG","152","136","16","2","14 of 35"
"-","-","57","GHOST","SATANIZED","Concord","143","0","143","19","19 of 35"
"20","39","58","DEAD POET SOCIETY","HURT","Spinefarm","133","243","-110","0","11 of 35"
"26","45","59","STARSET","TOKSIK","Concord","129","202","-73","0","11 of 35"
"13","34","60","ONE DAY ALIVE","NEVER AGAIN","Independent","128","299","-171","0","16 of 35"
"6","53","61","SPLIT PERSONA","HYPO","Independent","114","164","-50","0","14 of 35"
"-","70","62","PALAYE ROYALE","ADDICTED TO THE WICKED & TWISTED","Sumerian","111","92","19","1","11 of 35"
"-","69","63","PISTOLS AT DAWN","BONES","Independent","111","93","18","1","9 of 35"
"20","61","64","PEARL JAM","WAITING FOR STEVIE","Republic","111","126","-15","0","9 of 35"
"-","68","65","ABOVE SNAKES","FIGHT FIRE WITH FIRE","FM","110","97","13","1","12 of 35"
"-","63","66","RETURN TO DUST","BELLY UP","Lava","109","111","-2","0","9 of 35"
"6","47","67","SEVEN HOURS AFTER VIOLET","RADIANCE","Sumerian","109","196","-87","0","14 of 35"
