"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"13","1","1","POP EVIL","WHAT REMAINS","MNRK Heavy/G&G","946","923","23","0","32 of 34"
"10","2","2","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","739","713","26","1","32 of 34"
"7","4","3","FALLING IN REVERSE","BAD GUY","Epitaph","701","654","47","0","30 of 34"
"18","3","4","THE FUNERAL PORTRAIT","SUFFOCATE CITY","Better Noise","694","687","7","0","22 of 34"
"8","6","5","HINDER","LIVE WITHOUT IT","Evil Teen","687","626","61","0","25 of 34"
"11","7","6","NOTHING MORE","ANGEL SONG (FT. DAVID DRAIMAN)","Better Noise","624","609","15","0","24 of 34"
"14","10","7","BADFLOWER","DETROIT","Big Machine","570","556","14","0","21 of 34"
"10","11","8","SHIM","STING LIKE A BITCH","Curtain Call","569","531","38","0","20 of 34"
"15","9","9","DOROTHY","MUD","Roc Nation","565","577","-12","0","22 of 34"
"7","8","10","A KILLER'S CONFESSION","VOICES (FT. AARON NORDSTROM)","MNRK Heavy","552","592","-40","0","21 of 34"
"11","12","11","JELLY ROLL","LIAR","BMG","522","503","19","0","19 of 34"
"3","15","12","BREAKING BENJAMIN","AWAKEN","BMG","510","428","82","1","24 of 34"
"9","13","13","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","489","462","27","0","27 of 34"
"8","14","14","HILLBILLY VEGAS","LET IT RIDE","Independent","471","454","17","0","17 of 34"
"9","5","15","LINKIN PARK","THE EMPTINESS MACHINE","Warner","466","639","-173","0","25 of 34"
"4","18","16","NEVERTEL","LOSING FAITH","Epitaph","451","398","53","0","22 of 34"
"5","21","17","SCOTTY AUSTIN","LEFT FOR DEAD","Curtain Call","449","373","76","0","17 of 34"
"7","17","18","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","430","406","24","2","25 of 34"
"5","24","19","POINT NORTH","WORLD {VS} PEACE","Hopeless","401","365","36","3","26 of 34"
"15","20","20","JERRY CANTRELL","VILIFIED","Double J","391","382","9","0","18 of 34"
"17","16","21","HARDY","PSYCHO","Big Loud Rock/Big Loud","385","412","-27","0","17 of 34"
"10","22","22","CALL ME KARIZMA","MADHOUSE","Gloomy Culture/BHMM","377","371","6","0","21 of 34"
"5","26","23","GREEN DAY","BOBBY SOX","Warner","368","334","34","0","18 of 34"
"10","25","24","STARSET","TOKSIK","Concord","367","345","22","0","23 of 34"
"15","23","25","SCOTT STAPP","BLACK BUTTERFLY","Napalm","334","367","-33","0","19 of 34"
"14","28","26","FLAT BLACK","A BIT OF LIGHTNING","Concord","333","326","7","0","19 of 34"
"17","27","27","DIRTY HONEY","DON'T PUT OUT THE FIRE","Dirt","330","329","1","0","15 of 34"
"5","30","28","POWER TAKE OFF","ALL THE NO'S","Stryker/Virgin","324","312","12","0","17 of 34"
"12","29","29","POPPY","NEW WAY OUT","Sumerian","323","318","5","1","18 of 34"
"6","32","30","COLDWARDS","ANTIDOTE","Wake Up Music Rocks!","309","304","5","0","18 of 34"
"3","35","31","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","306","262","44","0","24 of 34"
"8","34","32","PEARL JAM","WAITING FOR STEVIE","Republic","302","291","11","0","16 of 34"
"6","33","33","DARK REMEDY","RIGHT BACK TO YOU","Wake Up Music Rocks!","298","292","6","0","19 of 34"
"2","42","34","BILLY MORRISON & COREY TAYLOR","INCITE THE WATCH (FT. STEVE VAI)","TLG/ZOID/Virgin","280","223","57","3","21 of 34"
"3","40","35","NEW DILEMMA","SPIRAL","Independent","280","227","53","0","17 of 34"
"4","36","36","SMASH ATOMS","BRING THE RIVER","M-Theory/New Ocean","277","260","17","0","18 of 34"
"18","19","37","SEETHER","JUDAS MIND","Concord","276","385","-109","0","17 of 34"
