"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"20","1","1","POP EVIL","PARANOID (CRASH & BURN)","Pop Evil/MNRK HEAVY/G&G","1005","1033","-28","0","33 of 39"
"7","2","2","LINKIN PARK","LOST","Warner","944","921","23","1","31 of 39"
"10","3","3","SHINEDOWN","DEAD DON'T DIE","Atlantic","866","849","17","1","30 of 39"
"8","5","4","PAPA ROACH","CUT THE LINE","New Noize/ADA","740","746","-6","0","28 of 39"
"10","4","5","DAUGHTRY","SEPARATE WAYS (WORLDS APART) FT. LZZY HALE","Dogtree/Big Machine","722","750","-28","0","29 of 39"
"4","8","6","GODSMACK","SOUL ON FIRE","BMG","719","652","67","1","29 of 39"
"17","7","7","HARDY","JACK","Big Loud Rock","703","675","28","0","25 of 39"
"24","9","8","THREE DAYS GRACE","I AM THE WEAPON","RCA","583","639","-56","0","26 of 39"
"14","11","9","MOTIONLESS IN WHITE","WEREWOLF","Roadrunner/EMG","579","542","37","0","24 of 39"
"7","17","10","THE ALMAS","CAGE","MK Music","534","470","64","0","17 of 39"
"7","19","11","PSYCHO HILL","MEMORIES","Little Bo Ba/Land Shark","533","430","103","0","18 of 39"
"15","12","12","WHISKEY MYERS","THE WOLF","Wiggy Thump/Thirty Tigers","529","536","-7","0","21 of 39"
"9","13","13","UNCURED","LET'S BREAK OUT","Pavement","521","535","-14","0","17 of 39"
"11","16","14","PISTOLS AT DAWN","UNDER THE SURFACE","CO5/Megaforce","514","472","42","1","24 of 39"
"10","15","15","I PREVAIL","DEEP END","Concord","512","485","27","0","25 of 39"
"2","38","16","AVENGED SEVENFOLD","NOBODY","Warner","501","274","227","4","26 of 39"
"9","14","17","SALIVA","HIGH ON ME","Megaforce/FM","499","495","4","1","24 of 39"
"17","6","18","DISTURBED","BAD MAN","Warner","464","707","-243","0","26 of 39"
"7","23","19","FALLING IN REVERSE","WATCH THE WORLD BURN","Epitaph","443","401","42","0","24 of 39"
"4","26","20","THE HU","THIS IS MONGOL","Better Noise","425","365","60","2","26 of 39"
"28","10","21","BAD OMENS","JUST PRETEND","Sumerian","423","633","-210","0","22 of 39"
"11","20","22","AVATAR","THE DIRT I'M BURIED IN","G&G","420","423","-3","0","24 of 39"
"11","22","23","ALTER BRIDGE","HOLIDAY","Napalm/CO5","386","413","-27","0","23 of 39"
"15","21","24","METALLICA","LUX ÆTERNA","Q Prime/Blackened","382","417","-35","0","17 of 39"
"5","25","25","OZZY OSBOURNE","A THOUSAND SHADES FT. JEFF BECK","Epic","377","376","1","0","22 of 39"
"6","32","26","WORLD GONE COLD","OPPOSITES ATTRACT","RockFest","372","324","48","0","18 of 39"
"6","31","27","ANGELES","ON MY WAY","Dark Star/New Ocean","365","327","38","0","17 of 39"
"23","24","28","BLACK VEIL BRIDES","SAVIOUR II","Sumerian","363","383","-20","1","21 of 39"
"4","28","29","ALBORN","PUSH","Pavement","361","338","23","0","20 of 39"
"5","35","30","SEVENTH DAY SLUMBER","SURVIVING THE WASTELAND","Rockfest","350","307","43","0","18 of 39"
"6","30","31","MUSE","KILL OR BE KILLED","Warner","336","337","-1","3","23 of 39"
"6","27","32","NONPOINT","HEARTLESS","361 Degrees","335","342","-7","0","20 of 39"
"18","18","33","FIVE FINGER DEATH PUNCH","WELCOME TO THE CIRCUS","Better Noise","333","450","-117","0","18 of 39"
"8","37","34","SAINT ASONIA","DEVASTATE","Spinefarm","293","285","8","0","20 of 39"
"10","29","35","PARKWAY DRIVE","IMPERIAL HERETIC","Epitaph","281","338","-57","0","20 of 39"
"3","40","36","BLACK SATELLITE","BROKEN","Curtain Call","274","251","23","0","17 of 39"
"3","43","37","BLACKLIST UNION","THE QUEEN OF EVERYTHING","BLU Records","265","230","35","0","16 of 39"
"2","49","38","JELLY ROLL","NEED A FAVOR (ROCK VERSION)","Stoney Creek/BMG","250","188","62","1","19 of 39"
"20","34","39","THEORY OF A DEADMAN","DINOSAUR","Roadrunner/3EE","248","309","-61","0","16 of 39"
"28","36","40","DOROTHY","BLACK SHEEP","Rock Nation/CO5","245","305","-60","0","17 of 39"
"3","42","41","OTHERWISE","FULL DISCLOSURE","Mascot","240","238","2","0","14 of 39"
"3","44","42","HIGHLY SUSPECT","ICE COLD","Elektra/300","229","228","1","0","18 of 39"
"8","45","43","SKILLET","PSYCHO IN MY HEAD","Atlantic","228","225","3","0","15 of 39"
"18","33","44","CROBOT","GOLDEN","Mascot","225","320","-95","0","21 of 39"
"8","39","45","DAYSEEKER","WITHOUT ME","Land Shark","220","272","-52","0","17 of 39"
"15","41","46","GIOVANNIE AND THE HIRED GUNS","OVERRATED","Warner","219","249","-30","0","16 of 39"
"2","50","47","THE LOYAL ORDER","LAST WORDS","Bühner Media","211","186","25","0","15 of 39"
"2","46","48","RISE AMONG RIVALS","CONVICTIONS","Independent","206","193","13","0","13 of 39"
"1","66","49","WRITTEN BY WOLVES","GIVE 'EM HELL","Independent/Land Shark","204","120","84","4","18 of 39"
