"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"10","1","1","GREEN DAY","DILEMMA","Warner","863","873","-10","0","29 of 38"
"7","3","2","LINKIN PARK","FRIENDLY FIRE","Warner","858","837","21","0","29 of 38"
"8","5","3","PEARL JAM","DARK MATTER","Repbulic","805","820","-15","0","27 of 38"
"12","4","4","ASKING ALEXANDRIA","DARK VOID","Better Noise","800","820","-20","0","29 of 38"
"9","6","5","NOTHING MORE","IF IT DOESN'T HURT","Better Noise","785","771","14","0","32 of 38"
"12","8","6","BEARTOOTH","I WAS ALIVE","Red Bull","774","756","18","0","28 of 38"
"13","7","7","FOO FIGHTERS","THE GLASS","RCA","758","758","0","0","29 of 38"
"8","12","8","GODSMACK","TRUTH","BMG","616","567","49","0","31 of 38"
"6","9","9","METALLICA","SCREAMING SUICIDE","Blackened/Q Prime","616","638","-22","0","27 of 38"
"21","11","10","SCOTT STAPP","HIGHER POWER","Shelter","596","614","-18","0","26 of 38"
"7","13","11","SLEEP THEORY","FALLOUT","Epitaph","562","535","27","3","29 of 38"
"6","20","12","ETCHED IN EMBERS","HAPPY SONG","Independent","539","457","82","2","20 of 38"
"7","10","13","MADAME MAYHEM","HEADCASE","Headball","536","628","-92","0","21 of 38"
"18","19","14","DEAD POET SOCIETY","RUNNING IN CIRCLES","Spinefarm","507","459","48","0","24 of 38"
"6","17","15","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","500","473","27","0","24 of 38"
"5","22","16","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","475","422","53","1","24 of 38"
"12","16","17","SAINT ASONIA","WOLF FT. JOHN COOPER","Spinefarm","474","481","-7","0","25 of 38"
"24","2","18","FOZZY","SPOTLIGHT","The Orchard","467","841","-374","0","29 of 38"
"14","15","19","COREY TAYLOR","WE ARE THE REST","BMG","453","508","-55","0","25 of 38"
"10","18","20","BLACK STONE CHERRY","WHEN THE PAIN COMES","Mascot/MLG","452","472","-20","0","23 of 38"
"2","43","21","BILLY MORRISON & OZZY OSBOURNE","CRACK COCAINE FT. STEVE STEVENS","TLG/ZOID/Virgin","439","215","224","7","23 of 38"
"18","21","22","DES ROCS","I AM THE LIGHTNING","Sumerian","431","431","0","0","22 of 38"
"9","23","23","ROYALE LYNN","SIX FEET DEEP","Epitaph","417","407","10","0","20 of 38"
"27","14","24","ATREYU","GONE","Spinefarm/Land Shark","377","524","-147","0","22 of 38"
"6","27","25","THE WARNING","S!CK","Lava/Republic","367","333","34","2","20 of 38"
"5","28","26","ROGUE ROYAL","NOVOCAINE","SunRaye","363","332","31","0","17 of 38"
"27","24","27","ANY GIVEN SIN","DYNAMITE","Mascot/MLG","362","393","-31","0","20 of 38"
"6","29","28","VENREZ","SIP THE CUP","Wake Up! Music Rocks","359","331","28","0","15 of 38"
"4","35","29","THE GHOST INSIDE","WASH IT AWAY","Epitaph","353","279","74","2","23 of 38"
"3","34","30","FEAR OF WATER","SYSTEMIC FT. AARON NORDSTROM","FoW/Pasadena","345","288","57","0","19 of 38"
"23","26","31","PAPA ROACH","LEAVE A LIGHT ON","New Noize","318","350","-32","0","14 of 38"
"11","32","32","DAYSEEKER","DREAMSTATE","Spinefarm/Land Shark","315","314","1","0","15 of 38"
"6","31","33","HARDY","ROCKSTAR","Big Loud Rock","303","318","-15","0","14 of 38"
"11","33","34","THE BLACK CROWES","WANTING AND WAITING","Silver Lining/Red Light","290","304","-14","0","15 of 38"
"2","47","35","DAUGHTRY","PIECES","Big Machine","289","188","101","5","23 of 38"
"22","30","36","DISTURBED","DON'T TELL ME","Warner","277","320","-43","0","14 of 38"
"4","37","37","SET IT OFF","FAKE ASS FRIENDS","Why Worry/Stem","275","258","17","0","16 of 38"
"8","36","38","JUDAS PRIEST","CROWN OF HORNS","Epic","269","278","-9","0","17 of 38"
"2","49","39","P.O.D.","AFRAID TO DIE","Mascot/MLG","263","182","81","2","18 of 38"
"3","40","40","BLACKLITE DISTRICT","I TRY TODAY","AK19","262","235","27","0","16 of 38"
"3","39","41","ATRIUM","CHOKED BY SMOKE","MMP","260","238","22","0","16 of 38"
"10","38","42","THE BLACK KEYS","BEAUTIFUL PEOPLE (STAY HIGH)","Nonesuch/Warner","241","252","-11","0","14 of 38"
"2","46","43","KUARANTINE","GOOD GIRL GONE BAD","Madison/The Orchard","230","189","41","1","16 of 38"
"4","41","44","THE PLOT IN YOU","CLOSURE","Concord","228","235","-7","0","17 of 38"
"4","44","45","LINES OF LOYALTY","HURTS TO BE HUMAN","C3&B/CO5","218","198","20","0","10 of 38"
"1","55","46","LIGHTWORKER","EVERGREEN","Solid State","204","161","43","1","15 of 38"
"1","67","47","WAGE WAR","MAGNETIC","Fearless/Concord","199","115","84","5","17 of 38"
"2","45","48","BAD OMENS","V.A.N (FT. POPPY)","Sumerian","195","194","1","0","8 of 38"
"1","52","49","MESSER","THROW IT AWAY","Independent","194","166","28","0","14 of 38"
"4","48","50","MOLLY D'AGO","SOMEONE JUST LIKE YOU","Wake Up! Music Rocks","187","187","0","0","12 of 38"
"-","51","51","PALAYE ROYALE","DEAD TO ME","Sumerian","186","171","15","1","13 of 38"
"10","42","52","BLIND CHANNEL","DEADZONE","Motor/CO5","186","224","-38","0","13 of 38"
"-","62","53","MOON FEVER","FOREVER SLEEP","Astro/Amplify","178","128","50","0","16 of 38"
"-","56","54","CAGE THE ELEPHANT","NEON PILL","QPrime/RCA","175","159","16","1","8 of 38"
"-","57","55","DIRTY HONEY","COMING HOME (BALLAD OF THE SHIRE)","Dirt","165","158","7","1","9 of 38"
"-","88","56","CHAINS OVER RAZORS","GOODBYE TO SOVEREIGNTY","Deko","157","66","91","6","15 of 38"
"21","54","57","SHINEDOWN","A SYMPTOM OF BEING HUMAN","Atlantic/3EE","156","162","-6","0","9 of 38"
"-","58","58","KEITH WALLEN","HEADSPACE HOLIDAY","BMG","150","152","-2","1","13 of 38"
"-","75","59","COLDWARDS","THE FIRE INSIDE","Wake Up Music Rocks!","143","85","58","1","10 of 38"
"-","73","60","SUM 41","LANDMINES","BMG","135","91","44","3","8 of 38"
"-","64","61","SOCIETY OF VILLAINS","SMOKE AND TROUBLE","Cloud Kids/Pasadena","133","119","14","1","15 of 38"
"2","50","62","AMBER WILD","SILVER","New Ocean","128","178","-50","0","6 of 38"
"26","60","63","TIM MONTANA","DEVIL YOU KNOW","BBR/BMG","125","136","-11","0","9 of 38"
"27","59","64","BAD WOLVES","LEGENDS NEVER DIE","Better Noise","125","151","-26","0","10 of 38"
"-","-","65","FIVE FINGER DEATH PUNCH","THIS IS THE WAY (FT. DMX)","Better Noise","119","0","119","11","10 of 38"
"-","69","66","THE DEVIL WEARS PRADA","RITUAL","Solid State","113","102","11","0","10 of 38"
"-","71","67","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Land Shark","102","97","5","0","8 of 38"
"29","65","68","MAMMOTH WVH","I'M ALRIGHT","BMG","102","119","-17","0","8 of 38"
"5","53","69","VELVET CHAINS","STUCK AGAINST A WALL","WWWD/Motor/CO5","102","164","-62","0","9 of 38"
"3","84","70","SEBASTIAN BACH","WHAT DO I GOT TO LOSE?","Reigning Phoenix/CO5","99","72","27","2","10 of 38"
"22","72","71","POINT NORTH","BELOW THE BELT (FT. SET IT OFF)","Hopeless","94","93","1","0","7 of 38"
"25","66","72","MOTIONLESS IN WHITE","SIGN OF LIFE","Roadrunner/3EE","87","118","-31","0","7 of 38"
"-","76","73","IN THEORY","WORLD'S ON FIRE","The Orchard/New Ocean","84","84","0","0","8 of 38"
"-","70","74","KALAMITY KILLS","THE CHEMISTRY OF MEANT TO BE","Pero","83","99","-16","0","6 of 38"
"17","74","75","AUSTIN MEADE","BLACKOUT","Shelter","82","90","-8","0","5 of 38"
"-","86","76","HED PE","WAITING","Regime","81","69","12","0","4 of 38"
"4","77","77","JERIS JOHNSON","WHEN THE DARKNESS COMES","Scrappy","79","83","-4","0","5 of 38"
"9","80","78","BLACKLIST UNION","DANCING WITH THE ANGELS","BLU","75","78","-3","0","4 of 38"
