"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"13","1","1","COREY TAYLOR","BEYOND","BMG","799","798","1","0","33 of 38"
"16","6","2","POINT NORTH","SAFE AND SOUND","Hopeless","759","715","44","1","29 of 38"
"20","4","3","AYRON JONES","BLOOD IN THE WATER","Big Machine/John Varvatos","717","727","-10","0","31 of 38"
"32","3","4","AVATAR","THE DIRT I'M BURIED IN","G&G","687","728","-41","0","27 of 38"
"8","9","5","ASKING ALEXANDRIA","PSYCHO","Better Noise","686","651","35","0","30 of 38"
"14","10","6","POP EVIL","SKELETONS","MNRK/G&G","684","649","35","0","31 of 38"
"6","15","7","FALLING IN REVERSE","LAST RESORT (REIMAGINED)","Epitaph","667","544","123","2","28 of 38"
"18","5","8","DISTURBED","UNSTOPPABLE","Warner","659","717","-58","0","26 of 38"
"13","7","9","SEVENDUST","EVERYTHING","Napalm","658","659","-1","0","33 of 38"
"12","11","10","BAD OMENS","THE DEATH OF PEACE OF MIND","Sumerian","648","623","25","1","28 of 38"
"18","2","11","STAIND","LOWEST IN ME","Alchemy","630","752","-122","0","26 of 38"
"10","14","12","NITA STRAUSS","VICTORIOUS (FT. DOROTHY)","Sumerian","592","560","32","0","29 of 38"
"15","8","13","BUSH","ALL THINGS MUST CHANGE","BMG","570","658","-88","0","32 of 38"
"10","18","14","SLEEP THEORY","NUMB","Epitaph","562","512","50","0","23 of 38"
"9","20","15","UNCURED","FIGHT THIS WAR","Pavement","520","453","67","0","17 of 38"
"17","17","16","SHALLOW SIDE","YOU'RE THE REASON","Thermal","504","515","-11","0","22 of 38"
"23","12","17","AVENGED SEVENFOLD","NOBODY","Warner","491","604","-113","0","25 of 38"
"9","22","18","DOPESICK","TAKE ME","Wake Up! Music Rocks","467","427","40","0","15 of 38"
"10","16","19","THE HU","BLACK THUNDER","Better Noise","454","525","-71","0","26 of 38"
"2","45","20","FOO FIGHTERS","UNDER YOU","RCA","429","239","190","5","22 of 38"
"5","30","21","SILENT THEORY","JUST MY LUCK FT. JOSEY SCOTT","Silent Theory/OneRPM","396","328","68","0","19 of 38"
"14","21","22","PLUSH","LEFT BEHIND","Pavement","395","433","-38","0","23 of 38"
"23","23","23","JELLY ROLL","NEED A FAVOR (ROCK VERSION)","Stoney Creek/BMG","378","384","-6","0","18 of 38"
"4","25","24","DIRTY HONEY","WON'T TAKE ME ALIVE","Dirt","377","348","29","1","23 of 38"
"7","24","25","DARK BELOW","MAKE BELIEVE","JPS","373","353","20","0","19 of 38"
"1","59","26","METALLICA","TOO FAR GONE?","Blackened/Q Prime","369","146","223","11","26 of 38"
"5","33","27","TIGER KID","DRIVE","Tiger Kid/Unleashed","344","295","49","0","16 of 38"
"8","29","28","HARDY","SOLD OUT","Big Loud Rock/Big Loud","339","329","10","0","20 of 38"
"14","27","29","SET IT OFF","PUNCHING BAG","Why Worry/Stem","330","346","-16","0","19 of 38"
"4","32","30","NOVA SONS","PSYCHOPATH","Emberstone & Raye","311","296","15","0","16 of 38"
"4","36","31","HANNAH CUTT","HAPPY IN HELL","Dark Eyes","304","272","32","0","15 of 38"
