"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"9","2","1","POP EVIL","WHAT REMAINS","MNRK Heavy/G&G","873","771","102","0","32 of 34"
"5","1","2","LINKIN PARK","THE EMPTINESS MACHINE","Warner","864","833","31","0","31 of 34"
"14","5","3","THE FUNERAL PORTRAIT","SUFFOCATE CITY","Better Noise","631","593","38","0","22 of 34"
"11","3","4","DOROTHY","MUD","Roc Nation","590","624","-34","0","24 of 34"
"18","4","5","BRING ME THE HORIZON","TOP 10 STATUES THAT CRIED BLOOD","Columbia","586","601","-15","0","23 of 34"
"7","8","6","NOTHING MORE","ANGEL SONG (FT. DAVID DRAIMAN)","Better Noise","540","523","17","0","23 of 34"
"6","10","7","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","526","493","33","1","28 of 34"
"14","6","8","SEETHER","JUDAS MIND","Concord","501","568","-67","0","21 of 34"
"8","19","9","WOLVES OF TOMORROW","RAVENS TEARS","Independent","462","426","36","0","17 of 34"
"6","20","10","SHIM","STING LIKE A BITCH","Curtain Call","453","426","27","0","21 of 34"
"6","22","11","SALEM'S CHILDE","THROUGH FIRE","Pavement","451","376","75","0","18 of 34"
"10","12","12","FINGER ELEVEN","ADRENALINE","Better Noise","443","480","-37","0","24 of 34"
"10","18","13","BADFLOWER","DETROIT","Big Machine","439","429","10","0","19 of 34"
"9","21","14","SMASHING PUMPKINS","SIGHOMMI","Thirty Tigers","435","424","11","0","23 of 34"
"3","33","15","FALLING IN REVERSE","BAD GUY","Epitaph","425","294","131","3","26 of 34"
"7","17","16","JELLY ROLL","LIAR","BMG","425","430","-5","0","20 of 34"
"17","11","17","HALESTORM & I PREVAIL","CAN YOU SEE ME IN THE DARK?","Atlantic","400","492","-92","0","17 of 34"
"13","27","18","HARDY","PSYCHO","Big Loud Rock/Big Loud","392","328","64","0","17 of 34"
"10","24","19","FLAT BLACK","A BIT OF LIGHTNING","Concord","391","353","38","0","21 of 34"
"4","30","20","HINDER","LIVE WITHOUT IT","Evil Teen","382","308","74","0","24 of 34"
"5","23","21","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","379","363","16","0","24 of 34"
"3","32","22","A KILLER'S CONFESSION","VOICES (FT. AARON NORDSTROM)","MNRK Heavy","368","294","74","2","22 of 34"
"11","7","23","AMERICAN PROGRESS","OUTLAW","Independent","355","540","-185","0","16 of 34"
"7","9","24","HEARTS & HAND GRENADES","BREATHE INTO ME","Independent","346","518","-172","1","18 of 34"
"4","35","25","HILLBILLY VEGAS","LET IT RIDE","Independent","335","280","55","0","16 of 34"
"6","31","26","CALL ME KARIZMA","MADHOUSE","Gloomy Culture/BHMM","335","303","32","2","20 of 34"
"11","28","27","JERRY CANTRELL","VILIFIED","Double J","335","320","15","0","19 of 34"
"6","29","28","STARSET","TOKSIK","Concord","334","315","19","0","21 of 34"
"17","14","29","A DAY TO REMEMBER","FEEDBACK","Fueled By Ramen/3eE","333","467","-134","0","19 of 34"
