"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"10","1","1","BILLY MORRISON, OZZY OSBOURNE & STEVE STEVENS","CRACK COCAINE","TLG/ZOID/Virgin","962","877","85","0","33 of 37"
"17","2","2","NOTHING MORE","IF IT DOESN'T HURT","Better Noise","927","876","51","0","32 of 37"
"8","3","3","FIVE FINGER DEATH PUNCH","THIS IS THE WAY (FT. DMX)","Better Noise","899","846","53","0","30 of 37"
"15","4","4","SLEEP THEORY","FALLOUT","Epitaph","847","792","55","0","32 of 37"
"13","6","5","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","735","702","33","0","28 of 37"
"14","7","6","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","699","635","64","2","28 of 37"
"16","5","7","GODSMACK","TRUTH","BMG","635","722","-87","0","29 of 37"
"12","9","8","THE GHOST INSIDE","WASH IT AWAY","Epitaph","605","566","39","0","27 of 37"
"5","13","9","MOTLEY CRUE","DOGS OF WAR","Big Machine","563","522","41","3","27 of 37"
"6","18","10","ONCE AROUND","LOVE AND WAR","Independent","551","461","90","0","17 of 37"
"6","21","11","HANNAH CUTT","DIRTY ENOUGH FOR HARDCORE","Dark Eyes","541","421","120","0","19 of 37"
"14","15","12","THE WARNING","S!CK","Lava/Republic","539","486","53","3","26 of 37"
"5","20","13","PEARL JAM","WRECKAGE","Republic","524","434","90","2","22 of 37"
"10","16","14","DAUGHTRY","PIECES","Big Machine","521","479","42","0","27 of 37"
"6","19","15","SWIM THE CURRENT","SO LOW","TLG/ZOID/Virgin","469","443","26","0","17 of 37"
"14","8","16","METALLICA","SCREAMING SUICIDE","Blackened/Q Prime","465","615","-150","0","26 of 37"
"9","23","17","WAGE WAR","MAGNETIC","Fearless/Concord","463","408","55","1","25 of 37"
"5","28","18","STAIND","BETTER DAYS","Alchemy/CO5","446","347","99","3","22 of 37"
"18","22","19","BLACK STONE CHERRY","WHEN THE PAIN COMES","Mascot/MLG","418","418","0","0","21 of 37"
"4","29","20","STRIPPING THE PISTOL","BLACK REFLECTIONS","TLG/ZOID/Virgin","404","343","61","1","18 of 37"
"7","25","21","SOCIETY OF VILLAINS","SMOKE AND TROUBLE","CloudKid/Pasadena","384","387","-3","0","18 of 37"
"3","32","22","SHALLOW SIDE","FILTERS","Thermal","381","316","65","3","23 of 37"
"14","27","23","HARDY","ROCKSTAR","Big Loud Rock","370","352","18","0","14 of 37"
"4","30","24","BLACK VEIL BRIDES","BLEEDERS","Spinefarm/Land Shark","369","338","31","1","24 of 37"
"12","35","25","SET IT OFF","FAKE ASS FRIENDS","Why Worry/Stem","353","306","47","0","19 of 37"
"10","33","26","P.O.D.","AFRAID TO DIE","Mascot/MLG","335","313","22","1","22 of 37"
"10","31","27","BAD OMENS","V.A.N (FT. POPPY)","Sumerian","335","325","10","0","16 of 37"
"18","17","28","GREEN DAY","DILEMMA","Warner","334","477","-143","0","18 of 37"
"3","37","29","HEARTS & HAND GRENADES","OUR DARKEST NIGHT","Eclipse","332","286","46","0","16 of 37"
"5","34","30","PAUL BENJAMAN BAND","MY BAD SIDE WANTS A GOOD TIME","Pasadena","328","311","17","0","16 of 37"
"3","44","31","TIM MONTANA","SAVAGE","Music Knox/BBR/BMG","316","242","74","1","21 of 37"
"19","24","32","DAYSEEKER","DREAMSTATE","Spinefarm/Land Shark","316","396","-80","0","19 of 37"
"20","14","33","BEARTOOTH","I WAS ALIVE","Red Bull","301","491","-190","0","20 of 37"
"3","41","34","IMAGES OF EDEN","HERE COMES THE SUN","Pavement","298","252","46","0","15 of 37"
"15","26","35","LINKIN PARK","FRIENDLY FIRE","Warner","291","369","-78","0","15 of 37"
"12","38","36","LINES OF LOYALTY","HURTS TO BE HUMAN","C3&B/CO5","282","270","12","0","13 of 37"
"3","42","37","ABOVE SNAKES","RIDE AND DIE","Independent","280","252","28","1","18 of 37"
"1","52","38","ROYALE LYNN","DEATH WISH (FT. DANNY WORSNOP)","Epitaph","269","187","82","3","20 of 37"
