"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"25","1","1","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","1004","1011","-7","0","31 of 35"
"22","2","2","FALLING IN REVERSE","BAD GUY","Epitaph","910","954","-44","0","30 of 35"
"5","6","3","PAPA ROACH","EVEN IF IT KILLS ME","New Noize","738","663","75","2","29 of 35"
"24","3","4","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","728","760","-32","0","28 of 35"
"16","4","5","SEETHER","WALLS COME DOWN","Concord","723","702","21","1","30 of 35"
"4","7","6","SHINEDOWN","DANCE, KID, DANCE","Atlantic","705","650","55","2","28 of 35"
"18","5","7","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","684","680","4","0","25 of 35"
"5","11","8","BILLY MORRISON & OZZY OSBOURNE","GODS OF ROCK N ROLL (FT. STEVE STEVENS)","TLG/ZOID/Virgin","600","535","65","1","33 of 35"
"12","12","9","PARALANDRA","CAN'T QUENCH THE FIRE","LEGEND","595","524","71","0","20 of 35"
"5","10","10","NOTHING MORE","HOUSE ON SAND","Better Noise","590","538","52","1","26 of 35"
"13","8","11","THREE DAYS GRACE","MAYDAY","RCA","589","590","-1","0","22 of 35"
"22","13","12","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","538","521","17","0","28 of 35"
"18","15","13","DAUGHTRY","THE DAM","Big Machine","517","493","24","0","21 of 35"
"8","9","14","COLDWARDS","SUNFLOWER","Wake Up Music Rocks!","501","588","-87","0","20 of 35"
"6","21","15","THE ODDEVEN","COME HOME","Eclipse","498","423","75","0","21 of 35"
"8","19","16","KAOS BENDER","CHEETOS & TEQUILA","Cranked Up","474","428","46","0","18 of 35"
"14","18","17","SET IT OFF","WOLF IN SHEEPS CLOTHING (REBORN)","Why Worry/Stem","459","434","25","0","24 of 35"
"17","23","18","WAGE WAR","BLUR","Fearless/Concord","452","404","48","0","23 of 35"
"16","16","19","LINKIN PARK","HEAVY IS THE CROWN","Warner","441","479","-38","0","18 of 35"
"5","22","20","THE NOCTURNAL AFFAIR","CROSS ME OUT","Madison","421","406","15","0","24 of 35"
"12","14","21","ONE DAY ALIVE","NEVER AGAIN","Independent","388","494","-106","0","20 of 35"
