"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"15","1","1","NOTHING MORE","IF IT DOESN'T HURT","Better Noise","907","879","28","0","32 of 37"
"8","3","2","BILLY MORRISON & OZZY OSBOURNE","CRACK COCAINE FT. STEVE STEVENS","TLG/ZOID/Virgin","852","755","97","0","31 of 37"
"6","2","3","FIVE FINGER DEATH PUNCH","THIS IS THE WAY (FT. DMX)","Better Noise","833","773","60","0","30 of 37"
"13","4","4","SLEEP THEORY","FALLOUT","Epitaph","783","745","38","0","32 of 37"
"14","5","5","GODSMACK","TRUTH","BMG","768","745","23","0","30 of 37"
"11","8","6","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","673","644","29","0","28 of 37"
"9","11","7","FEAR OF WATER","SYSTEMIC FT. AARON NORDSTROM","FoW/Pasadena","671","607","64","0","21 of 37"
"12","6","8","METALLICA","SCREAMING SUICIDE","Blackened/Q Prime","664","726","-62","0","29 of 37"
"12","10","9","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","631","609","22","0","25 of 37"
"16","9","10","GREEN DAY","DILEMMA","Warner","606","615","-9","0","21 of 37"
"18","7","11","BEARTOOTH","I WAS ALIVE","Red Bull","605","722","-117","0","26 of 37"
"10","15","12","THE GHOST INSIDE","WASH IT AWAY","Epitaph","539","520","19","0","25 of 37"
"3","22","13","MOTLEY CRUE","DOGS OF WAR","Big Machine","524","436","88","2","24 of 37"
"7","18","14","LIGHTWORKER","EVERGREEN","Solid State","512","449","63","0","20 of 37"
"8","19","15","KUARANTINE","GOOD GIRL GONE BAD","Madison/The Orchard","498","449","49","0","18 of 37"
"24","13","16","DES ROCS","I AM THE LIGHTNING","Sumerian","492","554","-62","0","22 of 37"
"12","16","17","THE WARNING","S!CK","Lava/Republic","489","479","10","0","23 of 37"
"6","23","18","CHAINS OVER RAZORS","GOODBYE TO SOVEREIGNTY","Deko","488","408","80","0","17 of 37"
"8","17","19","DAUGHTRY","PIECES","Big Machine","470","461","9","0","27 of 37"
"5","25","20","A KILLER'S CONFESSION","GREED","MNRK Heavy","457","377","80","0","19 of 37"
