"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"15","2","1","FOZZY","SPOTLIGHT","The Orchard","966","906","60","0","33 of 37"
"25","1","2","DAUGHTRY","ARTIFICIAL","Big Machine","947","923","24","0","30 of 37"
"14","3","3","PAPA ROACH","LEAVE A LIGHT ON","New Noize","858","827","31","0","31 of 37"
"20","4","4","BAD WOLVES","LEGENDS NEVER DIE","Better Noise","799","811","-12","0","32 of 37"
"13","7","5","DISTURBED","DON'T TELL ME","Warner","721","674","47","0","29 of 37"
"24","6","6","MAMMOTH WVH","I'M ALRIGHT","BMG","718","697","21","0","29 of 37"
"15","5","7","SHINEDOWN","A SYMPTOM OF BEING HUMAN","Atlantic/3EE","715","732","-17","1","28 of 37"
"21","8","8","TIM MONTANA","DEVIL YOU KNOW","BBR/BMG","625","642","-17","0","27 of 37"
"16","10","9","POINT NORTH","BELOW THE BELT (FT. SET IT OFF)","Hopeless","624","602","22","0","28 of 37"
"20","14","10","MOTIONLESS IN WHITE","SIGN OF LIFE","Roadrunner/3EE","588","552","36","0","27 of 37"
"12","15","11","HEARTS & HAND GRENADES","BURN (BY MY FIRE)","Eclipse","572","507","65","0","18 of 37"
"12","16","12","FEAR OF WATER","CODEPENDENT PARASITES (FT. ELIAS SORIANO)","FoW/Pasadena","543","491","52","1","22 of 37"
"20","9","13","STAIND","HERE AND NOW","Alchemy/CO5","522","605","-83","0","23 of 37"
"4","25","14","FOO FIGHTERS","THE GLASS","RCA","519","380","139","4","27 of 37"
"18","17","15","ATREYU","GONE","Spinefarm/Land Shark","502","483","19","0","26 of 37"
"16","13","16","MIKE SHINODA","ALREADY OVER","Warner","500","562","-62","0","26 of 37"
"11","24","17","NOVA SONS","SUPERMAN","SunRaye","478","381","97","1","19 of 37"
"3","27","18","ASKING ALEXANDRIA","DARK VOID","Better Noise","473","360","113","4","25 of 37"
"10","22","19","SCOTTY AUSTIN","PSYCHO SEX","Stryker/INgrooves","473","399","74","0","16 of 37"
"5","19","20","COREY TAYLOR","WE ARE THE REST","BMG","448","426","22","0","29 of 37"
"12","21","21","SCOTT STAPP","HIGHER POWER","Shelter","438","414","24","0","26 of 37"
"9","23","22","COLDWARDS","FLATLINE","Wake Up! Music Rocks","423","385","38","0","20 of 37"
"10","26","23","ROGUE ROYAL","NOW OR NEVER","SunRaye","417","361","56","0","18 of 37"
"15","12","24","GREEN DAY","THE AMERICAN DREAM IS KILLING ME","Warner","408","584","-176","0","24 of 37"
"9","30","25","DEAD POET SOCIETY","RUNNING IN CIRCLES","Spinefarm","366","328","38","2","23 of 37"
"15","28","26","WESTCREEK","LET ME BLEED","Wake Up! Music Rocks","362","360","2","0","13 of 37"
"3","35","27","BEARTOOTH","I WAS ALIVE","Red Bull","358","264","94","2","21 of 37"
"18","29","28","ANY GIVEN SIN","DYNAMITE","Mascot/MLG","350","355","-5","0","19 of 37"
"19","18","29","BLINK-182","ONE MORE TIME","Columbia","339","436","-97","0","18 of 37"
"13","31","30","BUSH","NOWHERE TO GO BUT EVERYWHERE","Round Hill/The Orchard","324","311","13","0","18 of 37"
"9","36","31","DES ROCS","I AM THE LIGHTNING","Sumerian","310","258","52","3","19 of 37"
"14","32","32","KOBRA PAIGE","LOVE WHAT I HATE","Pasadena Records","309","310","-1","0","18 of 37"
"3","37","33","BLACKLIST UNION","DANCING WITH THE ANGELS","BLU","293","247","46","1","18 of 37"
"12","34","34","AUSTIN MEADE","BLACKOUT","Shelter","293","297","-4","2","20 of 37"
"17","33","35","NICKELBACK","SKINNY LITTLE MISSY","BMG","268","299","-31","0","23 of 37"
"1","58","36","GREEN DAY","DILEMMA","Warner","265","119","146","7","19 of 37"
"1","56","37","THE BLACK KEYS","BEAUTIFUL PEOPLE (STAY HIGH)","Nonesuch/Warner","234","134","100","5","15 of 37"
"16","38","38","AVENGED SEVENFOLD","MATTEL","Warner","228","209","19","0","16 of 37"
"3","39","39","SAINT ASONIA","WOLF FT. JOHN COOPER","Spinefarm","227","206","21","1","20 of 37"
"2","50","40","BLACKLITE DISTRICT","GIVE ME LIFE FT. JUDD HOOS","AK19","199","153","46","1","19 of 37"
"5","42","41","RAIN CITY DRIVE","FROZEN","Thriller","193","175","18","1","8 of 37"
"2","46","42","THE BLACK CROWES","WANTING AND WAITING","Silver Lining/Red Light","184","152","32","1","10 of 37"
"13","40","43","LINES OF LOYALTY","MY ADDICTION","C3&B/CO5","184","186","-2","0","13 of 37"
"34","20","44","SLEEP THEORY","NUMB","Epitaph","181","418","-237","0","21 of 37"
"2","44","45","BLIND CHANNEL","DEADZONE","Motor/CO5","180","157","23","1","12 of 37"
"1","62","46","BLACK STONE CHERRY","WHEN THE PAIN COMES","Mascot/MLG","179","107","72","1","14 of 37"
"4","41","47","I PREVAIL","CLOSURE","Fearless/Concord","175","178","-3","1","12 of 37"
"2","47","48","DAYSEEKER","DREAMSTATE","Spinefarm/Land Shark","166","150","16","1","13 of 37"
"4","48","49","VELVET CHAINS","STUCK AGAINST A WALL","WWWD/Motor/CO5","163","147","16","0","13 of 37"
"12","11","50","WOLVES AT THE GATE","SWEETNESS","Solid State","160","595","-435","0","19 of 37"
"-","52","51","JERIS JOHNSON","WHEN THE DARKNESS COMES","Scrappy","155","139","16","0","10 of 37"
"8","45","52","SET IT OFF","EVIL PEOPLE","Why Worry/Stem","154","154","0","0","13 of 37"
"-","57","53","MESSER","ONE MORE TIME","Independent","149","120","29","0","13 of 37"
"2","54","54","SEBASTIAN BACH","WHAT DO I GOT TO LOSE?","Reigning Phoenix/CO5","144","137","7","0","13 of 37"
"26","51","55","DIRTY HONEY","WON'T TAKE ME ALIVE","Dirt","143","143","0","0","6 of 37"
"-","63","56","JUDAS PRIEST","CROWN OF HORNS","Epic","137","100","37","0","10 of 37"
"-","77","57","ROYALE LYNN","SIX FEET DEEP","Epitaph","136","66","70","7","16 of 37"
"25","43","58","FOO FIGHTERS","UNDER YOU","RCA","133","166","-33","0","8 of 37"
"24","55","59","FROM ASHES TO NEW","NIGHTMARE","Better Noise","126","136","-10","0","7 of 37"
"1","60","60","STARBENDERS","THE GAME","Sumerian","115","112","3","0","8 of 37"
"-","59","61","OXYMORRONS","LOOK ALIVE","Mascot","110","115","-5","0","8 of 37"
"25","49","62","BEARTOOTH","MIGHT LOVE MYSELF","Redbull/The Orchard","104","146","-42","0","9 of 37"
"-","64","63","ONI","SILHOUETTE","CO5","100","88","12","1","8 of 37"
"-","53","64","RUBIKON","LOSE IT ALL","Round Hill/CO5","89","139","-50","0","10 of 37"
"-","67","65","NEW YEARS DAY","VAMPYRE","The Orchard","88","81","7","0","8 of 37"
"-","66","66","THROUGH FIRE","DEAD WINTER","Sumerian","82","83","-1","0","9 of 37"
"-","85","67","MICK MARS","RIGHT SIDE OF WRONG","1313 LLC","80","54","26","1","5 of 37"
"-","70","68","AMBER WILD","SILVER","New Ocean","79","74","5","0","7 of 37"
"-","96","69","MOLLY D'AGO","SOMEONE JUST LIKE YOU","Wake Up! Music Rocks","78","48","30","2","10 of 37"
