"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"18","1","1","FOZZY","SPOTLIGHT","The Orchard","1012","1024","-12","0","33 of 37"
"17","2","2","PAPA ROACH","LEAVE A LIGHT ON","New Noize","947","915","32","0","31 of 37"
"16","4","3","DISTURBED","DON'T TELL ME","Warner","749","724","25","0","29 of 37"
"7","8","4","FOO FIGHTERS","THE GLASS","RCA","678","647","31","0","28 of 37"
"23","3","5","BAD WOLVES","LEGENDS NEVER DIE","Better Noise","660","778","-118","0","29 of 37"
"19","7","6","POINT NORTH","BELOW THE BELT (FT. SET IT OFF)","Hopeless","657","652","5","1","30 of 37"
"12","15","7","COLDWARDS","FLATLINE","Wake Up! Music Rocks","648","530","118","0","20 of 37"
"27","6","8","MAMMOTH WVH","I'M ALRIGHT","BMG","635","683","-48","0","27 of 37"
"6","10","9","ASKING ALEXANDRIA","DARK VOID","Better Noise","625","608","17","0","28 of 37"
"21","12","10","ATREYU","GONE","Spinefarm/Land Shark","612","584","28","1","27 of 37"
"23","11","11","MOTIONLESS IN WHITE","SIGN OF LIFE","Roadrunner/3EE","564","586","-22","0","26 of 37"
"8","14","12","COREY TAYLOR","WE ARE THE REST","BMG","559","540","19","0","31 of 37"
"4","17","13","GREEN DAY","DILEMMA","Warner","556","521","35","0","25 of 37"
"18","9","14","SHINEDOWN","A SYMPTOM OF BEING HUMAN","Atlantic/3EE","548","616","-68","0","26 of 37"
"15","19","15","SCOTT STAPP","HIGHER POWER","Shelter","522","462","60","0","26 of 37"
"6","18","16","BEARTOOTH","I WAS ALIVE","Red Bull","487","463","24","0","25 of 37"
"2","49","17","PEARL JAM","DARK MATTER","Repbulic","445","150","295","12","24 of 37"
"24","13","18","TIM MONTANA","DEVIL YOU KNOW","BBR/BMG","437","545","-108","0","25 of 37"
"6","21","19","BLACKLIST UNION","DANCING WITH THE ANGELS","BLU","430","375","55","0","18 of 37"
"28","5","20","DAUGHTRY","ARTIFICIAL","Big Machine","421","719","-298","0","24 of 37"
"3","32","21","NOTHING MORE","IF IT DOESN'T HURT","Better Noise","409","269","140","3","22 of 37"
"12","20","22","DEAD POET SOCIETY","RUNNING IN CIRCLES","Spinefarm","406","419","-13","0","24 of 37"
"12","22","23","DES ROCS","I AM THE LIGHTNING","Sumerian","360","360","0","0","20 of 37"
"6","26","24","SAINT ASONIA","WOLF FT. JOHN COOPER","Spinefarm","359","316","43","1","22 of 37"
"2","37","25","GODSMACK","TRUTH","BMG","349","224","125","6","27 of 37"
"21","23","26","ANY GIVEN SIN","DYNAMITE","Mascot/MLG","337","354","-17","0","18 of 37"
"17","27","27","KOBRA PAIGE","LOVE WHAT I HATE","Pasadena Records","332","316","16","0","18 of 37"
"4","28","28","BLACK STONE CHERRY","WHEN THE PAIN COMES","Mascot/MLG","322","308","14","3","22 of 37"
"5","29","29","THE BLACK CROWES","WANTING AND WAITING","Silver Lining/Red Light","314","303","11","0","17 of 37"
"5","33","30","BLACKLITE DISTRICT","GIVE ME LIFE FT. JUDD HOOS","AK19","304","269","35","0","20 of 37"
"3","36","31","ROYALE LYNN","SIX FEET DEEP","Epitaph","264","239","25","3","21 of 37"
"15","30","32","AUSTIN MEADE","BLACKOUT","Shelter","262","291","-29","0","19 of 37"
"4","34","33","THE BLACK KEYS","BEAUTIFUL PEOPLE (STAY HIGH)","Nonesuch/Warner","261","265","-4","0","15 of 37"
"23","25","34","STAIND","HERE AND NOW","Alchemy/CO5","238","325","-87","0","15 of 37"
"2","42","35","ENEMY REMAINS","EMPTY INSIDE","Fortess","227","178","49","2","17 of 37"
"5","39","36","DAYSEEKER","DREAMSTATE","Spinefarm/Land Shark","224","203","21","0","14 of 37"
"3","38","37","MESSER","ONE MORE TIME","Independent","218","206","12","0","14 of 37"
"1","52","38","MADAME MAYHEM","HEADCASE","Headball","212","155","57","2","17 of 37"
"5","45","39","BLIND CHANNEL","DEADZONE","Motor/CO5","193","171","22","0","12 of 37"
"19","24","40","MIKE SHINODA","ALREADY OVER","Warner","193","325","-132","0","17 of 37"
"11","41","41","SET IT OFF","EVIL PEOPLE","Why Worry/Stem","188","183","5","0","13 of 37"
"1","-","42","LINKIN PARK","FRIENDLY FIRE","Warner","185","0","185","18","16 of 37"
"1","66","43","SLEEP THEORY","FALLOUT","Epitaph","181","92","89","5","18 of 37"
"18","35","44","GREEN DAY","THE AMERICAN DREAM IS KILLING ME","Warner","180","240","-60","0","15 of 37"
"2","50","45","JUDAS PRIEST","CROWN OF HORNS","Epic","176","146","30","2","13 of 37"
"16","31","46","BUSH","NOWHERE TO GO BUT EVERYWHERE","Round Hill/The Orchard","171","282","-111","0","16 of 37"
"20","44","47","NICKELBACK","SKINNY LITTLE MISSY","BMG","155","172","-17","0","12 of 37"
"13","16","48","ROGUE ROYAL","NOW OR NEVER","SunRaye","155","526","-371","0","17 of 37"
"7","47","49","I PREVAIL","CLOSURE","Fearless/Concord","154","164","-10","1","12 of 37"
"3","48","50","JERIS JOHNSON","WHEN THE DARKNESS COMES","Scrappy","151","152","-1","0","10 of 37"
"-","62","51","HARDY","ROCKSTAR","Big Loud Rock","146","103","43","2","11 of 37"
"-","64","52","ETCHED IN EMBERS","HAPPY SONG","Independent","142","95","47","3","12 of 37"
"-","72","53","RICK MONROE AND THE HITMEN","WORTH THE HURT","TLG/Virgin","136","84","52","4","16 of 37"
"-","182","54","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","134","10","124","12","12 of 37"
"3","54","55","SEBASTIAN BACH","WHAT DO I GOT TO LOSE?","Reigning Phoenix/CO5","133","136","-3","0","10 of 37"
"-","59","56","MOLLY D'AGO","SOMEONE JUST LIKE YOU","Wake Up! Music Rocks","125","112","13","1","12 of 37"
"13","46","57","NOVA SONS","SUPERMAN","SunRaye","121","165","-44","0","8 of 37"
"5","55","58","VELVET CHAINS","STUCK AGAINST A WALL","WWWD/Motor/CO5","120","133","-13","0","9 of 37"
