"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"15","1","1","AVENGED SEVENFOLD","NOBODY","Warner","988","986","2","1","35 of 38"
"13","3","2","MAMMOTH WVH","ANOTHER CELEBRATION AT THE END OF THE WORLD","BMG","863","857","6","0","34 of 38"
"10","2","3","FOO FIGHTERS","RESCUED","RCA","860","870","-10","0","30 of 38"
"10","4","4","STAIND","LOWEST IN ME","Alchemy","825","783","42","1","29 of 38"
"13","5","5","METALLICA","72 SEASONS","Blackened/Q Prime","766","779","-13","0","29 of 38"
"13","6","6","FROM ASHES TO NEW","HATE ME TOO","Better Noise","711","706","5","0","30 of 38"
"15","7","7","JELLY ROLL","NEED A FAVOR (ROCK VERSION)","Stoney Creek/BMG","700","700","0","0","26 of 38"
"23","8","8","I PREVAIL","DEEP END","Concord","686","691","-5","0","28 of 38"
"10","9","9","DISTURBED","UNSTOPPABLE","Warner","671","677","-6","0","30 of 38"
"24","10","10","AVATAR","THE DIRT I'M BURIED IN","G&G","661","627","34","0","27 of 38"
"12","14","11","AYRON JONES","BLOOD IN THE WATER","Big Machine/John Varvatos","554","521","33","0","28 of 38"
"10","11","12","GHOST","JESUS HE KNOWS ME","Loma Vista/Concord","554","559","-5","0","29 of 38"
"5","13","13","COREY TAYLOR","BEYOND","BMG","529","536","-7","0","29 of 38"
"10","15","14","GRETA VAN FLEET","MEETING THE MASTER","Republic","511","515","-4","1","27 of 38"
"12","16","15","ATREYU","WATCH ME BURN","Spinefarm/Land Shark","493","500","-7","0","26 of 38"
"7","17","16","BUSH","ALL THINGS MUST CHANGE","BMG","490","493","-3","0","31 of 38"
"8","21","17","POINT NORTH","SAFE AND SOUND","Hopeless","469","431","38","0","27 of 38"
"5","20","18","SEVENDUST","EVERYTHING","Napalm","441","445","-4","0","28 of 38"
"6","23","19","THE NOCTURNAL AFFAIR","IT'S NO GOOD","Madison","411","389","22","0","19 of 38"
"20","19","20","LINKIN PARK","LOST","Warner","411","449","-38","0","16 of 38"
"5","27","21","BLACKLIST UNION","LETTERS FROM THE PSYCH WARD","BLU","405","359","46","0","16 of 38"
"6","26","22","CHAINS OVER RAZORS","BROKEN HOME","Deko","391","368","23","1","18 of 38"
"6","24","23","POP EVIL","SKELETONS","MNRK/G&G","390","381","9","1","26 of 38"
"4","25","24","BAD OMENS","THE DEATH OF PEACE OF MIND","Sumerian","373","375","-2","0","21 of 38"
"9","28","25","SHALLOW SIDE","YOU'RE THE REASON","Thermal","365","359","6","0","19 of 38"
"6","32","26","PLUSH","LEFT BEHIND","Pavement","364","332","32","1","23 of 38"
"3","38","27","SCOTT PLANTE","BURNER","Independent","354","277","77","1","16 of 38"
"7","34","28","TOMMY VEXT","THE WAR YOU WANTED","One A/FM","326","318","8","1","22 of 38"
"10","31","29","SMASHING PUMPKINS","EMPIRES","Martha's Music/Thirty Tigers","318","333","-15","0","24 of 38"
"21","33","30","SAINT ASONIA","DEVASTATE","Spinefarm","314","320","-6","0","18 of 38"
"16","30","31","OTHERWISE","FULL DISCLOSURE","Mascot","308","335","-27","0","19 of 38"
"6","36","32","SET IT OFF","PUNCHING BAG","Why Worry/Stem","298","291","7","0","19 of 38"
"17","29","33","GODSMACK","SOUL ON FIRE","BMG","296","343","-47","0","16 of 38"
"21","37","34","SKILLET","PSYCHO IN MY HEAD","Atlantic","294","288","6","0","18 of 38"
"2","41","35","WRITTEN BY WOLVES","MISERY","Independent/Land Shark","285","241","44","1","20 of 38"
"2","47","36","NITA STRAUSS","VICTORIOUS (FT. DOROTHY)","Sumerian","284","207","77","5","22 of 38"
"4","39","37","SAUL","A MILLION MILES","Spinefarm/Land Shark","256","257","-1","1","20 of 38"
"2","46","38","ATRIUM","ABOVE WATER","Curtain Call","254","218","36","0","16 of 38"
"2","45","39","EMPIIRES","WRAPPED AROUND YOUR FINGER","TLG/INgrooves","252","218","34","0","16 of 38"
"2","42","40","SLEEP THEORY","NUMB","Epitaph","234","227","7","0","18 of 38"
"1","52","41","FOUR THIRTY FOUR","HIGH ROLLER","EMG/INgrooves","221","191","30","0","13 of 38"
"2","49","42","THE HU","BLACK THUNDER","Better Noise","216","203","13","0","16 of 38"
"3","43","43","FINGER ELEVEN","TOGETHER RIGHT","Craft/Concord","215","223","-8","0","13 of 38"
"1","61","44","DOPESICK","TAKE ME","Wake Up! Music Rocks","205","160","45","2","15 of 38"
"1","59","45","UNCURED","FIGHT THIS WAR","Pavement","202","162","40","1","15 of 38"
"1","53","46","BLACK STONE CHERRY","NERVOUS","Mascot","196","189","7","0","15 of 38"
"15","40","47","RISE AMONG RIVALS","CONVICTIONS","Independent","194","246","-52","0","13 of 38"
"7","18","48","DARK REMEDY","HAUNTED","Von Artists LTD","192","464","-272","0","16 of 38"
"4","56","49","THROUGH FIRE","LOSE IT","Sumerian","181","174","7","0","11 of 38"
"19","55","50","FALLING IN REVERSE","WATCH THE WORLD BURN","Epitaph","175","177","-2","0","15 of 38"
"-","60","51","SKINDRED","GIMME THAT BOOM","Earache","168","162","6","1","15 of 38"
"-","87","52","ASKING ALEXANDRIA","PSYCHO","Better Noise","162","71","91","5","14 of 38"
"-","57","53","BLACK HEART SAINTS","HUMAN XSTACY","Cleoptra/CO5","162","170","-8","0","11 of 38"
"-","66","54","HARDY","SOLD OUT","Big Loud Rock/Big Loud","153","131","22","1","14 of 38"
"9","12","55","THE DEVIL WEARS PRADA","SALT","Solid State","150","556","-406","0","18 of 38"
"-","64","56","THE WARNING","MORE","Republic","149","132","17","0","8 of 38"
"7","44","57","OF VIRTUE","CANNIBALS","Arising Empire/FM","149","221","-72","0","11 of 38"
"2","63","58","ANY GIVEN SIN","CALM BEFORE THE STORM","Mascot","148","151","-3","0","10 of 38"
"-","62","59","DES ROCS","NEVER ENDING MOMENT","Sumerian","146","152","-6","0","10 of 38"
"21","54","60","SHINEDOWN","DEAD DON'T DIE","Atlantic","146","189","-43","0","13 of 38"
"12","35","61","CITIZEN SOLDIER & ROYAL BLISS","THROUGH HELL","Citizen Soldier/Air Castle","141","293","-152","0","14 of 38"
"20","68","62","SALIVA","HIGH ON ME","Megaforce/FM","137","125","12","0","7 of 38"
"6","22","63","GRAVEL","ALL I WANT","Stryker/INgrooves","131","412","-281","0","14 of 38"
"-","65","64","WHITE REAPER","FOG MACHINE","Elektra","122","132","-10","0","13 of 38"
"19","58","65","PAPA ROACH","CUT THE LINE","New Noize/ADA","121","170","-49","0","11 of 38"
"8","50","66","FOR THE FALLEN DREAMS","WITHOUT YOU","Arising Empire","119","200","-81","0","12 of 38"
"-","90","67","VOXX","UNDERDOG","Independent","117","60","57","3","13 of 38"
"10","48","68","FIT FOR A KING","REACHING OUT","Solid State","116","206","-90","0","8 of 38"
"-","76","69","THE WORD ALIVE","NEW REALITY","Thriller","108","96","12","0","4 of 38"
"-","70","70","NICKELBACK","THOSE DAYS","BMG","107","115","-8","0","9 of 38"
"6","71","71","DEFIANT","IGNITE THE SKY","Curtain Call","102","113","-11","0","5 of 38"
"7","72","72","FRAMING HANLEY","START A FIRE","Thermal","92","111","-19","0","7 of 38"
"5","51","73","SAVING ABEL","BAPTIZE ME","Skiddco/Random EQ","90","193","-103","0","9 of 38"
"-","80","74","CASKETS","MORE THAN MISERY","SharpTone/Land Shark","89","84","5","0","5 of 38"
"-","69","75","SILENT THEORY","WHAT ARE THE ODDS","OneRPM/Land Shark","89","120","-31","0","5 of 38"
"-","73","76","CAIRO KNIFE FIGHT","CHURN","CKF Records","88","110","-22","0","8 of 38"
"-","79","77","KINGDOM COLLAPSE","ANYTHING","Oxide","86","86","0","0","3 of 38"
"-","-","78","DARK BELOW","MAKE BELIEVE","JPS","84","0","84","13","13 of 38"
"-","85","79","THEORY OF A DEADMAN","TWO OF US (STUCK)","Roadrunner/3ee","81","73","8","0","7 of 38"
"-","81","80","UGLY KID JOE","THAT AIN'T LIVIN'","Metalville","79","79","0","0","3 of 38"
"-","82","81","THE PLOT IN YOU","LEFT BEHIND","Concord","78","77","1","0","7 of 38"
"-","78","82","OVTLIER","HEARTLESS","Ovtlier/Land Shark","76","88","-12","0","5 of 38"
"-","83","83","BRING ME THE HORIZON","LOST","Columbia","74","76","-2","0","6 of 38"
"-","101","84","CALEB HYLES","DARKNESS BEFORE THE DAWN (FT. LACEY STURM)","Judge & Jury/Land Shark","72","51","21","0","6 of 38"
"-","84","85","FILTER","FACE DOWN","Golden Robot","71","76","-5","0","8 of 38"
"19","67","86","PISTOLS AT DAWN","UNDER THE SURFACE","CO5/Megaforce","67","129","-62","0","7 of 38"
"-","107","87","GLORIOUS SONS","MERCY MERCY","TGS Music Inc","63","43","20","0","5 of 38"
"15","86","88","NONPOINT","HEARTLESS","361 Degrees","61","72","-11","0","4 of 38"
