"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"12","2","1","NOTHING MORE","IF IT DOESN'T HURT","Better Noise","871","826","45","0","32 of 38"
"15","4","2","BEARTOOTH","I WAS ALIVE","Red Bull","806","785","21","0","29 of 38"
"13","1","3","GREEN DAY","DILEMMA","Warner","790","845","-55","0","28 of 38"
"10","3","4","LINKIN PARK","FRIENDLY FIRE","Warner","740","801","-61","0","30 of 38"
"11","6","5","GODSMACK","TRUTH","BMG","708","659","49","0","31 of 38"
"5","9","6","BILLY MORRISON & OZZY OSBOURNE","CRACK COCAINE FT. STEVE STEVENS","TLG/ZOID/Virgin","690","613","77","1","31 of 38"
"9","7","7","METALLICA","SCREAMING SUICIDE","Blackened/Q Prime","664","659","5","0","27 of 38"
"10","10","8","SLEEP THEORY","FALLOUT","Epitaph","653","606","47","1","29 of 38"
"3","15","9","FIVE FINGER DEATH PUNCH","THIS IS THE WAY (FT. DMX)","Better Noise","638","527","111","1","29 of 38"
"8","13","10","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","596","544","52","0","27 of 38"
"9","8","11","ETCHED IN EMBERS","HAPPY SONG","Independent","592","630","-38","0","21 of 38"
"9","12","12","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","583","570","13","0","25 of 38"
"8","19","13","ROGUE ROYAL","NOVOCAINE","SunRaye","544","471","73","0","18 of 38"
"15","5","14","ASKING ALEXANDRIA","DARK VOID","Better Noise","544","734","-190","0","28 of 38"
"21","16","15","DEAD POET SOCIETY","RUNNING IN CIRCLES","Spinefarm","521","513","8","0","24 of 38"
"6","18","16","FEAR OF WATER","SYSTEMIC FT. AARON NORDSTROM","FoW/Pasadena","507","483","24","0","21 of 38"
"16","14","17","FOO FIGHTERS","THE GLASS","RCA","487","528","-41","0","24 of 38"
"13","20","18","BLACK STONE CHERRY","WHEN THE PAIN COMES","Mascot/MLG","469","465","4","0","23 of 38"
"21","21","19","DES ROCS","I AM THE LIGHTNING","Sumerian","466","435","31","0","22 of 38"
"11","11","20","PEARL JAM","DARK MATTER","Repbulic","455","580","-125","0","21 of 38"
"9","25","21","THE WARNING","S!CK","Lava/Republic","449","400","49","1","23 of 38"
"5","22","22","DAUGHTRY","PIECES","Big Machine","447","423","24","0","27 of 38"
"7","24","23","THE GHOST INSIDE","WASH IT AWAY","Epitaph","434","405","29","0","25 of 38"
"6","27","24","BLACKLITE DISTRICT","I TRY TODAY","AK19","385","360","25","0","17 of 38"
"5","29","25","KUARANTINE","GOOD GIRL GONE BAD","Madison/The Orchard","369","331","38","0","17 of 38"
"9","28","26","HARDY","ROCKSTAR","Big Loud Rock","357","337","20","0","13 of 38"
"14","30","27","DAYSEEKER","DREAMSTATE","Spinefarm/Land Shark","349","320","29","2","19 of 38"
"4","32","28","LIGHTWORKER","EVERGREEN","Solid State","328","303","25","0","19 of 38"
"4","34","29","WAGE WAR","MAGNETIC","Fearless/Concord","320","280","40","2","22 of 38"
"2","36","30","SOCIETY OF VILLAINS","SMOKE AND TROUBLE","CloudKid/Pasadena","314","254","60","2","19 of 38"
"7","31","31","SET IT OFF","FAKE ASS FRIENDS","Why Worry/Stem","303","314","-11","0","19 of 38"
"5","33","32","P.O.D.","AFRAID TO DIE","Mascot/MLG","291","290","1","2","21 of 38"
"15","23","33","SAINT ASONIA","WOLF FT. JOHN COOPER","Spinefarm","291","420","-129","0","20 of 38"
"3","38","34","CHAINS OVER RAZORS","GOODBYE TO SOVEREIGNTY","Deko","276","239","37","0","16 of 38"
"2","43","35","A KILLER'S CONFESSION","GREED","MNRK Heavy","268","223","45","0","18 of 38"
"5","44","36","BAD OMENS","V.A.N (FT. POPPY)","Sumerian","263","222","41","3","12 of 38"
"4","47","37","MESSER","THROW IT AWAY","Independent","247","208","39","2","17 of 38"
"7","37","38","LINES OF LOYALTY","HURTS TO BE HUMAN","C3&B/CO5","246","245","1","1","14 of 38"
"2","41","39","IN THEORY","WORLD'S ON FIRE","The Orchard/New Ocean","244","225","19","0","10 of 38"
"7","39","40","THE PLOT IN YOU","CLOSURE","Concord","238","239","-1","0","18 of 38"
"2","45","41","KEITH WALLEN","HEADSPACE HOLIDAY","BMG","230","221","9","0","17 of 38"
"11","42","42","JUDAS PRIEST","CROWN OF HORNS","Epic","223","225","-2","0","15 of 38"
"1","55","43","SWIM THE CURRENT","SO LOW","TLG/ZOID/Virgin","219","184","35","1","15 of 38"
"1","57","44","COLDWARDS","THE FIRE INSIDE","Wake Up Music Rocks!","209","168","41","0","11 of 38"
"2","50","45","MOON FEVER","FOREVER SLEEP","Astro/Amplify","208","197","11","0","17 of 38"
"1","58","46","ONCE AROUND","LOVE AND WAR","Independent","205","162","43","0","14 of 38"
"9","17","47","VENREZ","SIP THE CUP","Wake Up! Music Rocks","196","487","-291","0","16 of 38"
"1","62","48","HANNAH CUTT","DIRTY ENOUGH FOR HARDCORE","Dark Eyes","191","149","42","0","15 of 38"
"1","52","49","SUM 41","LANDMINES","BMG","190","191","-1","2","10 of 38"
"1","70","50","STAIND","BETTER DAYS","Alchemy/CO5","177","96","81","3","14 of 38"
"16","40","51","COREY TAYLOR","WE ARE THE REST","BMG","177","229","-52","0","16 of 38"
"-","-","52","MOTLEY CRUE","DOGS OF WAR","Big Machine","172","0","172","16","16 of 38"
"13","46","53","THE BLACK CROWES","WANTING AND WAITING","Silver Lining/Red Light","171","217","-46","0","13 of 38"
"4","53","54","MOLLY D'AGO","SOMEONE JUST LIKE YOU","Wake Up! Music Rocks","170","187","-17","0","12 of 38"
"-","63","55","DIRTY HONEY","COMING HOME (BALLAD OF THE SHIRE)","Dirt","162","149","13","2","11 of 38"
"-","59","56","PALAYE ROYALE","DEAD TO ME","Sumerian","159","160","-1","0","12 of 38"
"-","56","57","CAGE THE ELEPHANT","NEON PILL","QPrime/RCA","156","174","-18","0","7 of 38"
"-","67","58","PAUL BENJAMAN BAND","MY BAD SIDE WANTS A GOOD TIME","Pasadena","150","114","36","0","13 of 38"
"-","100","59","PEARL JAM","WRECKAGE","Republic","144","39","105","6","10 of 38"
"29","48","60","ANY GIVEN SIN","DYNAMITE","Mascot/MLG","142","207","-65","0","10 of 38"
"12","49","61","THE BLACK KEYS","BEAUTIFUL PEOPLE (STAY HIGH)","Nonesuch/Warner","138","204","-66","0","11 of 38"
"23","51","62","DISTURBED","DON'T TELL ME","Warner","135","193","-58","0","9 of 38"
"-","87","63","STRIPPING THE PISTOL","BLACK REFLECTIONS","TLG/ZOID/Virgin","133","57","76","7","15 of 38"
"5","64","64","VELVET CHAINS","STUCK AGAINST A WALL","WWWD/Motor/CO5","124","130","-6","1","10 of 38"
"-","74","65","TIM MONTANA","SAVAGE","Music Knox/BBR/BMG","116","85","31","6","14 of 38"
"23","35","66","SCOTT STAPP","HIGHER POWER","Shelter","112","269","-157","0","14 of 38"
"28","54","67","ATREYU","GONE","Spinefarm/Land Shark","109","185","-76","0","10 of 38"
"-","72","68","KALAMITY KILLS","THE CHEMISTRY OF MEANT TO BE","Pero","102","92","10","1","7 of 38"
"21","68","69","SHINEDOWN","A SYMPTOM OF BEING HUMAN","Atlantic/3EE","90","109","-19","0","7 of 38"
"5","26","70","ATRIUM","CHOKED BY SMOKE","MMP","89","369","-280","0","16 of 38"
"27","69","71","BAD WOLVES","LEGENDS NEVER DIE","Better Noise","84","97","-13","0","6 of 38"
"-","73","72","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Land Shark","82","89","-7","0","7 of 38"
"2","71","73","AMBER WILD","SILVER","New Ocean","82","93","-11","0","4 of 38"
"-","77","74","HED PE","WAITING","Regime","81","81","0","0","4 of 38"
"3","75","75","SEBASTIAN BACH","WHAT DO I GOT TO LOSE?","Reigning Phoenix/CO5","81","82","-1","0","8 of 38"
"22","79","76","POINT NORTH","BELOW THE BELT (FT. SET IT OFF)","Hopeless","77","78","-1","0","7 of 38"
"10","66","77","BLIND CHANNEL","DEADZONE","Motor/CO5","77","115","-38","0","6 of 38"
"25","65","78","FOZZY","SPOTLIGHT","The Orchard","77","127","-50","0","10 of 38"
"24","61","79","PAPA ROACH","LEAVE A LIGHT ON","New Noize","73","154","-81","0","6 of 38"
"8","60","80","MADAME MAYHEM","HEADCASE","Headball","72","157","-85","0","10 of 38"
"-","-","81","ABOVE SNAKES","RIDE AND DIE","Independent","69","0","69","12","12 of 38"
"25","81","82","MOTIONLESS IN WHITE","SIGN OF LIFE","Roadrunner/3EE","67","73","-6","0","3 of 38"
"-","78","83","HOT FOR CRIME","SO GOOD","Dangerous8/Amplify","67","80","-13","0","7 of 38"
"-","76","84","THE DEVIL WEARS PRADA","RITUAL","Solid State","66","82","-16","0","9 of 38"
"-","-","85","BLACK VEIL BRIDES","BLEEDERS","Spinefarm/Land Shark","65","0","65","14","14 of 38"
"4","85","86","JERIS JOHNSON","WHEN THE DARKNESS COMES","Scrappy","65","65","0","0","3 of 38"
"-","83","87","SILENT SEASON","HOPELESS","Independent","63","66","-3","0","4 of 38"
"29","82","88","MAMMOTH WVH","I'M ALRIGHT","BMG","63","69","-6","0","4 of 38"
"-","-","89","IMAGES OF EDEN","HERE COMES THE SUN","Pavement","62","0","62","9","9 of 38"
"-","84","90","MICK MARS","RIGHT SIDE OF WRONG","1313 LLC","62","65","-3","0","4 of 38"
"-","-","91","HEARTS & HAND GRENADES","OUR DARKEST NIGHT","Eclipse","51","0","51","9","9 of 38"
"-","88","92","OXYMORRONS","LOOK ALIVE","Mascot","51","56","-5","0","6 of 38"
"-","91","93","BRING ME THE HORIZON","KOOL-AID","Columbia","50","50","0","0","4 of 38"
"1","90","94","STARBENDERS","THE GAME","Sumerian","50","52","-2","0","3 of 38"
"-","-","95","PLUSH","RUN","Pavement","49","4","45","5","6 of 38"
"-","96","96","THE WORD ALIVE","RISE (REDUX)","Thriller","48","43","5","1","4 of 38"
"17","80","97","AUSTIN MEADE","BLACKOUT","Shelter","48","73","-25","0","4 of 38"
"19","89","98","KOBRA PAIGE","LOVE WHAT I HATE","Pasadena Records","45","52","-7","0","2 of 38"
"13","95","99","NOVA SONS","SUPERMAN","SunRaye","44","45","-1","0","3 of 38"
"-","97","100","AVENGED SEVENFOLD","COSMIC","Warner","43","42","1","0","2 of 38"
"-","98","101","BEASTO BLANCO","RUN FOR YOUR LIFE","COP International","43","42","1","0","5 of 38"
"-","94","102","RIDING WITH KILLERS","HOSTILITY","Independent/New Ocean","43","47","-4","0","4 of 38"
"-","133","103","MAGG DYLAN","REPEAT","Rare Breed/Land Shark","40","23","17","1","6 of 38"
"-","-","104","PIERCE THE VEIL","KARMA POLICE","Concord","36","0","36","6","6 of 38"
"-","104","105","JOE SATRIANI & STEVE VAI","SEA OF EMOTION PT. 1","Independent","36","36","0","0","4 of 38"
"-","102","106","SMASH ATOMS","DOWN","M-Theory/New Ocean","36","36","0","0","2 of 38"
