"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"15","1","1","BILLY MORRISON, OZZY OSBOURNE & STEVE STEVENS","CRACK COCAINE","TLG/ZOID/Virgin","1004","1062","-58","1","34 of 37"
"20","2","2","SLEEP THEORY","FALLOUT","Epitaph","968","940","28","0","32 of 37"
"18","3","3","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","794","796","-2","0","28 of 37"
"19","4","4","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","791","778","13","0","28 of 37"
"4","6","5","FALLING IN REVERSE & JELLY ROLL","ALL MY LIFE","Epitaph","757","718","39","0","30 of 37"
"10","9","6","PEARL JAM","WRECKAGE","Republic","658","625","33","2","25 of 37"
"13","7","7","FIVE FINGER DEATH PUNCH","THIS IS THE WAY (FT. DMX)","Better Noise","657","691","-34","0","24 of 37"
"15","8","8","DAUGHTRY","PIECES","Big Machine","641","632","9","1","30 of 37"
"22","5","9","NOTHING MORE","IF IT DOESN'T HURT","Better Noise","633","778","-145","0","27 of 37"
"10","10","10","MOTLEY CRUE","DOGS OF WAR","Big Machine","625","556","69","0","27 of 37"
"8","11","11","SHALLOW SIDE","FILTERS","Thermal","584","544","40","0","27 of 37"
"14","12","12","WAGE WAR","MAGNETIC","Fearless/Concord","574","542","32","0","25 of 37"
"4","14","13","THE OFFSPRING","MAKE IT ALL RIGHT","Concord","558","503","55","2","29 of 37"
"10","13","14","STAIND","BETTER DAYS","Alchemy/CO5","540","526","14","2","26 of 37"
"8","16","15","IMAGES OF EDEN","HERE COMES THE SUN","Pavement","510","478","32","0","16 of 37"
"6","17","16","ROYALE LYNN","DEATH WISH (FT. DANNY WORSNOP)","Epitaph","484","475","9","0","22 of 37"
"15","15","17","BAD OMENS","V.A.N (FT. POPPY)","Sumerian","455","485","-30","0","22 of 37"
"9","18","18","BLACK VEIL BRIDES","BLEEDERS","Spinefarm/Land Shark","430","437","-7","0","26 of 37"
