"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"15","1","1","POP EVIL","WHAT REMAINS","MNRK Heavy/G&G","970","931","39","0","32 of 34"
"12","2","2","SLEEP THEORY","STUCK IN MY HEAD","Epitaph","776","787","-11","0","32 of 34"
"9","3","3","FALLING IN REVERSE","BAD GUY","Epitaph","755","750","5","0","30 of 34"
"5","6","4","BREAKING BENJAMIN","AWAKEN","BMG","620","570","50","0","25 of 34"
"16","7","5","BADFLOWER","DETROIT","Big Machine","562","567","-5","0","21 of 34"
"11","9","6","FAME ON FIRE","CHAINS (THE TOWER)","Hopeless","547","518","29","0","27 of 34"
"13","5","7","NOTHING MORE","ANGEL SONG (FT. DAVID DRAIMAN)","Better Noise","535","617","-82","0","23 of 34"
"13","8","8","JELLY ROLL","LIAR","BMG","533","547","-14","0","19 of 34"
"7","11","9","SCOTTY AUSTIN","LEFT FOR DEAD","Curtain Call","513","486","27","1","19 of 34"
"10","13","10","HILLBILLY VEGAS","LET IT RIDE","Independent","499","474","25","0","17 of 34"
"6","12","11","NEVERTEL","LOSING FAITH","Epitaph","494","485","9","0","23 of 34"
"7","16","12","POINT NORTH","WORLD {VS} PEACE","Hopeless","449","440","9","0","26 of 34"
"7","15","13","GREEN DAY","BOBBY SOX","Warner","445","440","5","0","20 of 34"
"6","21","14","SMASH ATOMS","BRING THE RIVER","M-Theory/New Ocean","430","365","65","0","18 of 34"
"10","4","15","HINDER","LIVE WITHOUT IT","Evil Teen","419","644","-225","0","26 of 34"
"4","20","16","BILLY MORRISON & COREY TAYLOR","INCITE THE WATCH (FT. STEVE VAI)","TLG/ZOID/Virgin","418","367","51","0","24 of 34"
"3","35","17","LINKIN PARK","HEAVY IS THE CROWN","Warner","417","294","123","0","20 of 34"
"19","17","18","HARDY","PSYCHO","Big Loud Rock/Big Loud","399","404","-5","0","16 of 34"
"5","23","19","AUTUMN KINGS","SLEEP WHEN I'M DEAD","Hopeless","383","349","34","0","24 of 34"
"9","14","20","10 YEARS","THE OPTIMIST (FT. CONQUER DIVIDE)","Mascot","377","446","-69","1","26 of 34"
"5","26","21","NEW DILEMMA","SPIRAL","Independent","374","335","39","0","17 of 34"
"4","33","22","AMERICAN PROGRESS","DEADBEAT","Independent","372","306","66","0","18 of 34"
"12","24","23","CALL ME KARIZMA","MADHOUSE","Gloomy Culture/BHMM","371","347","24","0","21 of 34"
"20","10","24","THE FUNERAL PORTRAIT","SUFFOCATE CITY","Better Noise","369","488","-119","0","18 of 34"
"11","18","25","LINKIN PARK","THE EMPTINESS MACHINE","Warner","367","399","-32","0","18 of 34"
"8","25","26","COLDWARDS","ANTIDOTE","Wake Up Music Rocks!","364","337","27","0","18 of 34"
"17","29","27","SCOTT STAPP","BLACK BUTTERFLY","Napalm","361","329","32","0","16 of 34"
"12","19","28","STARSET","TOKSIK","Concord","360","373","-13","0","20 of 34"
"8","34","29","DARK REMEDY","RIGHT BACK TO YOU","Wake Up Music Rocks!","340","295","45","0","18 of 34"
"7","27","30","POWER TAKE OFF","ALL THE NO'S","Stryker/Virgin","340","335","5","0","17 of 34"
"10","28","31","PEARL JAM","WAITING FOR STEVIE","Republic","328","332","-4","0","17 of 34"
"14","31","32","POPPY","NEW WAY OUT","Sumerian","313","321","-8","0","18 of 34"
"17","30","33","DOROTHY","MUD","Roc Nation","292","329","-37","0","16 of 34"
"17","32","34","JERRY CANTRELL","VILIFIED","Double J","288","309","-21","0","16 of 34"
"3","39","35","SWIM THE CURRENT","STAY","TLG/ZOID/Virgin","286","260","26","0","16 of 34"
"6","36","36","DEAD POET SOCIETY","HURT","Spinefarm","284","283","1","0","17 of 34"
"5","40","37","DAUGHTRY","THE DAM","Big Machine","273","255","18","1","17 of 34"
"3","41","38","SEETHER","WALLS COME DOWN","Concord","266","245","21","0","22 of 34"
"4","42","39","WAGE WAR","BLUR","Fearless/Concord","263","242","21","0","20 of 34"
"2","45","40","HEARTS & HAND GRENADES","CAN'T TAKE THIS","Independent","262","214","48","0","17 of 34"
"2","47","41","WORLDWIDE PANIC","BREAK ME DOWN","Independent","226","199","27","0","17 of 34"
"2","44","42","THE OFFSPRING","OK, BUT THIS IS THE LAST TIME","Concord","226","215","11","0","18 of 34"
"8","43","43","DROWNING POOL","REVOLUTION","SBG","221","233","-12","0","19 of 34"
"4","48","44","SEVVVEN","DON'T PANIC","Wake Up Music Rocks!","216","196","20","0","15 of 34"
"5","46","45","SICK PUPPIES","GOING PLACES","OneRPM/Land Shark","202","203","-1","0","17 of 34"
"1","53","46","SET IT OFF","WOLF IN SHEEPS CLOTHING (REBORN)","Why Worry/Stem","198","160","38","0","17 of 34"
"1","51","47","VIOLET BREED","AWAKE","J Street","194","164","30","1","16 of 34"
"2","49","48","BLACK STONE CHERRY","OUT OF POCKET (FT. JESSE LEACH)","Mascot","192","170","22","2","16 of 34"
"1","57","49","ANYTHING BUT HUMAN","ALL ALONE","Independent","189","149","40","0","15 of 34"
"16","38","50","FLAT BLACK","A BIT OF LIGHTNING","Concord","188","268","-80","0","16 of 34"
"18","37","51","DIRTY HONEY","DON'T PUT OUT THE FIRE","Dirt","182","273","-91","0","13 of 34"
"-","64","52","SOCIETY OF VILLAINS","DAREDEVIL","Pasadena","181","133","48","1","16 of 34"
"1","50","53","MEMPHIS MAY FIRE","HELL IS EMPTY","Rise/BMG","178","165","13","0","13 of 34"
"-","66","54","STRIPPING THE PISTOL","NOTHING TO BELIEVE IN","TLG/ZOID/Virgin","166","118","48","1","15 of 34"
"6","54","55","TREMONTI","JUST TOO MUCH","Napalm","160","154","6","0","12 of 34"
"-","65","56","PISTOLS AT DAWN","NOT SORRY","Independent","157","121","36","0","9 of 34"
"-","58","57","CORY MARKS","(MAKE MY) COUNTRY ROCK","Better Noise","155","148","7","1","9 of 34"
"14","52","58","FINGER ELEVEN","ADRENALINE","Better Noise","155","161","-6","0","8 of 34"
"-","55","59","DEAD SUPERSTAR","THESE VOICES","Independent","153","153","0","0","16 of 34"
"-","59","60","VAJRA","TRUTH HAS MANY LIES","Independent","151","146","5","0","15 of 34"
"-","62","61","SEVEN HOURS AFTER VIOLET","RADIANCE","Sumerian","146","142","4","1","13 of 34"
"3","56","62","JACK WHITE","THAT'S HOW I'M FEELING","Third Man","140","151","-11","0","11 of 34"
"-","85","63","PARALANDRA","CAN'T QUENCH THE FIRE","LEGEND","139","76","63","4","15 of 34"
"-","60","64","THE PLOT IN YOU","PRETEND","Concord","135","143","-8","0","12 of 34"
"-","69","65","VELVET CHAINS","DEAD INSIDE","WWDD/CO5/Motor","124","115","9","0","13 of 34"
"-","93","66","BLACKLIST UNION","HEY MR. SUPERSTAR","BLU","120","55","65","5","14 of 34"
"8","22","67","A KILLER'S CONFESSION","VOICES (FT. AARON NORDSTROM)","MNRK Heavy","118","363","-245","0","15 of 34"
"-","-","68","THREE DAYS GRACE","MAYDAY","RCA","116","0","116","14","14 of 34"
"18","61","69","SEETHER","JUDAS MIND","Concord","108","143","-35","0","10 of 34"
"16","67","70","MESSER","FIND OUT","Maddpants/ONErpm/FM","106","117","-11","0","5 of 34"
"-","72","71","NXCRE & THE VILLAINS","USURPER","Fean/Stem","105","100","5","0","13 of 34"
"-","76","72","ARCADE ASSEMBLY","NOTHING'S REAL","361 Degrees","103","88","15","1","13 of 34"
"-","73","73","ZERO 9:36","CHASING SHADOWS","Zero 9:36/OneRPM","102","100","2","0","9 of 34"
"14","71","74","MYLES KENNEDY","SAY WHAT YOU WILL","Napalm","101","101","0","0","7 of 34"
"20","68","75","HALESTORM & I PREVAIL","CAN YOU SEE ME IN THE DARK?","Atlantic","101","116","-15","0","5 of 34"
"-","79","76","RAIN CITY DRIVE","WISH YOU THE BEST","Thriller","97","84","13","1","7 of 34"
"24","75","77","TIM MONTANA","SAVAGE","Music Knox/BBR/BMG","96","96","0","0","4 of 34"
"21","70","78","BRING ME THE HORIZON","TOP 10 STATUES THAT CRIED BLOOD","Columbia","86","102","-16","0","6 of 34"
"-","77","79","TETRARCH","LIVE NOT FANTASIZE","Napalm","83","88","-5","0","8 of 34"
"-","81","80","ANBERLIN","SEVEN","Equal Vision","81","83","-2","0","3 of 34"
"13","83","81","PLUSH","RUN","Pavement","79","79","0","0","4 of 34"
"5","80","82","THE WARNING","HELL YOU CALL A DREAM","Republic","79","84","-5","0","5 of 34"
"-","63","83","UNCURED","MASK OF SANITY","Independent/CO5","79","138","-59","0","9 of 34"
"-","86","84","SARA ROBINSON","QUEEN","NRG/Amplify","76","76","0","0","8 of 34"
"-","92","85","HOLLYWOOD UNDEAD","HOLLYWOOD FOREVER","Sumerian","73","56","17","1","8 of 34"
"18","87","86","A DAY TO REMEMBER","FEEDBACK","Fueled By Ramen/3eE","72","72","0","0","5 of 34"
"7","88","87","HIGHLY SUSPECT","PLASTIC BOXES","3eE/Roadrunner/InDeGoot","71","71","0","0","5 of 34"
"-","91","88","MOTLEY CRUE","CANCELLED","Big Machine","65","58","7","1","7 of 34"
"-","89","89","REMEMBER THE MONSTERS","HAUNTED","Random EQ","63","63","0","0","5 of 34"
"19","84","90","THE OFFSPRING","MAKE IT ALL RIGHT","Concord","63","78","-15","0","6 of 34"
"-","74","91","RETURN TO DUST","BELLY UP","Lava","62","100","-38","2","7 of 34"
"-","95","92","KALAMITY KILLS","STARRY SKIES 998","Independent","56","55","1","0","5 of 34"
"23","96","93","BLACK VEIL BRIDES","BLEEDERS","Spinefarm/Land Shark","54","54","0","0","4 of 34"
"2","90","94","CONQUER DIVIDE","PARALYZED (FT. ATTACK ATTACK)","Mascot","54","59","-5","0","4 of 34"
"13","82","95","SMASHING PUMPKINS","SIGHOMMI","Thirty Tigers","53","81","-28","0","8 of 34"
"-","97","96","NERV","WASTED!","SBG","51","51","0","0","6 of 34"
"-","-","97","ONE DAY ALIVE","NEVER AGAIN","Independent","50","0","50","9","9 of 34"
"-","-","98","PAISTY JENNY","JESUS AND GUNS","Cranked Up","50","0","50","9","9 of 34"
"-","101","99","THE BLUE STONES","YOUR MASTER","Thirty Tigers","48","46","2","0","5 of 34"
