"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"23","1","1","SLEEP THEORY","FALLOUT","Epitaph","1037","1014","23","0","33 of 37"
"7","2","2","FALLING IN REVERSE & JELLY ROLL","ALL MY LIFE","Epitaph","959","942","17","0","30 of 37"
"22","3","3","FAME ON FIRE","NIGHTMARE (THE DEVIL)","Hopeless","774","804","-30","0","28 of 37"
"21","4","4","FROM ASHES TO NEW","BARELY BREATHING","Better Noise","721","715","6","0","27 of 37"
"11","5","5","SHALLOW SIDE","FILTERS","Thermal","710","685","25","1","28 of 37"
"18","7","6","DAUGHTRY","PIECES","Big Machine","699","668","31","1","29 of 37"
"7","6","7","THE OFFSPRING","MAKE IT ALL RIGHT","Concord","675","673","2","0","29 of 37"
"17","9","8","WAGE WAR","MAGNETIC","Fearless/Concord","609","612","-3","1","26 of 37"
"13","8","9","MOTLEY CRUE","DOGS OF WAR","Big Machine","600","660","-60","0","27 of 37"
"9","14","10","ROYALE LYNN","DEATH WISH (FT. DANNY WORSNOP)","Epitaph","573","525","48","0","23 of 37"
"13","12","11","STAIND","BETTER DAYS","Alchemy/CO5","553","529","24","0","24 of 37"
"13","10","12","PEARL JAM","WRECKAGE","Republic","553","577","-24","0","22 of 37"
"6","13","13","HALESTORM & I PREVAIL","CAN YOU SEE ME IN THE DARK?","Atlantic","539","526","13","0","24 of 37"
"8","16","14","FOZZY","ARMY OF ONE","Madison/The Orchard","521","478","43","0","23 of 37"
"3","21","15","SEETHER","JUDAS MIND","Concord","516","438","78","1","28 of 37"
"7","19","16","BRING ME THE HORIZON","TOP 10 STATUES THAT CRIED BLOOD","Columbia","510","465","45","2","26 of 37"
"8","11","17","BLACKLITE DISTRICT","YOU CAN DO BETTER","AK19","484","544","-60","0","18 of 37"
"12","20","18","BLACK VEIL BRIDES","BLEEDERS","Spinefarm/Land Shark","467","461","6","0","25 of 37"
"18","17","19","BAD OMENS","V.A.N (FT. POPPY)","Sumerian","467","475","-8","0","22 of 37"
"20","22","20","SET IT OFF","FAKE ASS FRIENDS","Why Worry/Stem","446","431","15","0","23 of 37"
