"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"26","1","1","FALLING IN REVERSE","VOICES IN MY HEAD","Epitaph","993","974","19","0","31 of 42"
"12","2","2","NICKELBACK","SAN QUENTIN","BMG","834","837","-3","0","33 of 42"
"9","4","3","GODSMACK","SURRENDER","BMG","829","819","10","0","33 of 42"
"11","3","4","OZZY OSBOURNE","ONE OF THOSE DAYS","Epic","823","821","2","0","34 of 42"
"15","6","5","STARSET & BREAKING BENJAMIN","WAITING ON THE SKY TO CHANGE","Judge & Jury/The Orchard","784","759","25","1","34 of 42"
"18","5","6","BUSH","MORE THAN MACHINES","BMG","779","804","-25","0","30 of 42"
"17","8","7","FAME ON FIRE","WELCOME TO THE CHAOS","Hopeless","747","690","57","0","31 of 42"
"6","7","8","BLINK-182","EDGING","Columbia","714","701","13","0","31 of 42"
"18","9","9","GHOST","SPILLWAYS","Loma Vista/Concord","701","690","11","0","32 of 42"
"11","10","10","PISTOLS AT DAWN","THE TRUTH","CO5/Megaforce","697","658","39","1","27 of 42"
"8","11","11","SMASHING PUMPKINS","BEGUILED","Martha's Music/Thirty Tigers","680","654","26","0","33 of 42"
"6","15","12","POP EVIL","PARANOID (CRASH & BURN)","Pop Evil/MNRK HEAVY/G&G","643","576","67","0","30 of 42"
"10","14","13","ARCHITECTS","TEAR GAS","Epitaph","642","579","63","0","29 of 42"
"10","20","14","THREE DAYS GRACE","I AM THE WEAPON","RCA","529","499","30","0","32 of 42"
"4","24","15","FIVE FINGER DEATH PUNCH","WELCOME TO THE CIRCUS","Better Noise","519","450","69","4","30 of 42"
"20","17","16","BEARTOOTH","RIPTIDE","Red Bull","509","510","-1","0","23 of 42"
"15","12","17","RED HOT CHILI PEPPERS","TIPPA MY TONGUE","Warner","504","652","-148","0","29 of 42"
"3","27","18","DISTURBED","BAD MAN","Warner","494","419","75","4","28 of 42"
"13","21","19","VOLBEAT","BECOMING","Republic","468","476","-8","0","28 of 42"
"14","22","20","BAD OMENS","JUST PRETEND","Sumerian","467","461","6","1","27 of 42"
"18","19","21","I PREVAIL","BAD THINGS","Fearless/Concord","464","504","-40","0","24 of 42"
"1","64","22","METALLICA","LUX ÆTERNA","Q Prime/Blackened","462","124","338","15","28 of 42"
"15","26","23","ROYAL BLISS","BLACK RHINO","Kartel/Air Castle","459","423","36","0","24 of 42"
"6","25","24","THEORY OF A DEADMAN","DINOSAUR","Roadrunner/3EE","459","434","25","1","25 of 42"
"5","23","25","NOTHING MORE","YOU DON'T KNOW WHAT LOVE MEANS","Better Noise","458","453","5","0","25 of 42"
"13","18","26","AYRON JONES","FILTHY","Big Machine/John Varvatos","439","507","-68","0","31 of 42"
"6","28","27","ANOVA SKYWAY","SPARK","Independent","438","387","51","0","16 of 42"
"7","29","28","MESSER","UNBREAKABLE (UNFVKWITABLE)","Curtain Call","411","349","62","2","24 of 42"
"3","33","29","DARK SUN","LOOK AROUND","Emberstone & Raye","400","312","88","0","15 of 42"
"3","30","30","SEVVVEN","COLD","Wake Up! Music Rocks","390","335","55","1","18 of 42"
"4","32","31","BLACK OXYGEN","LACEYVILLE","Curtain Call","358","323","35","0","17 of 42"
"14","34","32","DOROTHY","BLACK SHEEP","Rock Nation/CO5","326","301","25","0","23 of 42"
"13","31","33","OF VIRTUE","COLD BLOODED","Arising Empire/FM","311","329","-18","0","19 of 42"
"4","35","34","CROBOT","GOLDEN","Mascot","289","290","-1","0","20 of 42"
"3","42","35","HARDY","JACK","Big Loud Rock","280","250","30","2","18 of 42"
"9","38","36","BLACK VEIL BRIDES","SAVIOUR II","Sumerian","277","282","-5","0","19 of 42"
"4","41","37","FOR THE FALLEN DREAMS","NO HEAVEN","Arising Empire","276","255","21","0","18 of 42"
"5","39","38","VERSUS ME","TERRIFIED","FM","263","269","-6","0","18 of 42"
"2","47","39","ANGELES","BAND PLAYS ON","Dark Star/New Ocean","253","188","65","1","16 of 42"
"2","49","40","DARK BELOW","HATE BEING HUMAN","JPS Prod.","251","184","67","1","16 of 42"
"10","40","41","NONPOINT","PAPER TIGERS","361 Degrees/FM","235","256","-21","0","17 of 42"
"7","43","42","AWAKE AT LAST","THE OTHER SIDE","Wake Up! Music Rocks/FM Music","230","237","-7","0","17 of 42"
"2","46","43","SONS ON FIRE","RISE","Curtain Call","213","193","20","1","17 of 42"
"13","36","44","THE RETALIATORS","THE RETALIATORS THEME (21 BULLETS)","Better Noise","208","288","-80","0","19 of 42"
"22","37","45","HIGHLY SUSPECT","NATURAL BORN KILLER","Elektra/300","202","285","-83","0","14 of 42"
"2","52","46","AVATAR","DANCE DEVIL DANCE","Thirty Tigers/Black Waltz/G&G","193","179","14","0","16 of 42"
"2","48","47","TURNSTILE","HOLIDAY","Roadrunner/3EE","190","187","3","2","16 of 42"
"10","13","48","BLACKLITE DISTRICT","BACK INTO DARKNESS","AK19","188","599","-411","0","17 of 42"
"1","76","49","WHISKEY MYERS","THE WOLF","Wiggy Thump/Thirty Tigers","185","88","97","10","18 of 42"
"1","53","50","GIOVANNIE AND THE HIRED GUNS","OVERRATED","Warner","173","171","2","0","16 of 42"
"-","54","51","RIVAL SONS","NOBODY WANTS TO DIE","Atlantic","172","170","2","1","16 of 42"
"-","59","52","FIT FOR A KING","FALLING THROUGH THE SKY","Solid State/Land Shark","162","142","20","2","14 of 42"
"-","55","53","OVTLIER","LIVING DEAD","Land Shark","159","155","4","0","8 of 42"
"19","45","54","HALESTORM","WICKED WAYS","Atlantic","153","204","-51","0","14 of 42"
"29","51","55","MOTIONLESS IN WHITE","MASTERPIECE","Roadrunner/EMG","142","180","-38","0","10 of 42"
"13","58","56","ALTER BRIDGE","SILVER TONGUE","Napalm","136","147","-11","0","13 of 42"
"-","56","57","BRKN LOVE","UNDER THE KNIFE","Spinefarm","132","154","-22","0","12 of 42"
"-","63","58","SLEEPING WITH SIRENS","COMPLETE COLLAPSE","Sumerian","130","122","8","0","11 of 42"
"7","65","59","SHALLOW SIDE","THE WORST KIND","Thermal","126","117","9","0","14 of 42"
"13","57","60","SLIPKNOT","YEN","Roadrunner/3EE","126","154","-28","0","10 of 42"
"7","50","61","MUSE","WILL OF THE PEOPLE","Warner/Q Prime","120","183","-63","0","13 of 42"
"-","62","62","DAYSEEKER","WITHOUT ME","Land Shark","118","125","-7","0","9 of 42"
"7","67","63","THE DEVIL WEARS PRADA","BROKEN","Solid State","117","99","18","1","10 of 42"
"22","61","64","PAPA ROACH","NO APOLOGIES","New Noize/ADA","117","127","-10","0","9 of 42"
"-","68","65","PIERCE THE VEIL","PASS THE NIRVANA","Fearless/Concord","105","99","6","1","11 of 42"
"-","-","66","UNCHAINED","PSYCHEDELIC PICNIC","PACgroove","104","10","94","14","14 of 42"
"-","72","67","DISCREPANCIES","HANDS UP","InVogue","102","88","14","0","8 of 42"
"-","66","68","SILENT THEORY","SO FAR, SO GOOD","One RPM/Land Shark","102","109","-7","0","9 of 42"
"6","44","69","SKID ROW","TIME BOMB","earMUSIC/Land Shark","101","228","-127","0","13 of 42"
"-","110","70","MOTIONLESS IN WHITE","WEREWOLF","Roadrunner/EMG","97","32","65","5","8 of 42"
"17","60","71","BRING ME THE HORIZON","STRANGERS","Columbia","96","132","-36","0","10 of 42"
"-","71","72","BULL Y LOS BUFALOS","DINERO PRIMERO","Paramour","93","91","2","0","8 of 42"
"-","69","73","NEW YEARS DAY","HURTS LIKE HELL","Sony/The Orchard","93","95","-2","0","8 of 42"
"-","77","74","THE ANSWER","BLOOD BROTHER","Golden Robot","87","77","10","0","5 of 42"
"-","70","75","DEAD DAISIES","FACE YOUR FEARS","The Dead Daisies Pty","87","94","-7","0","7 of 42"
"20","75","76","EVA UNDER FIRE","BLOW","Better Noise","80","79","1","0","5 of 42"
"6","16","77","EMBERS RISE","ISOLATED","New Ocean","77","522","-445","0","16 of 42"
"-","84","78","CHASE ENGEL & THE NIGHT SHIFT","HYDE","J Street/New Ocean","75","55","20","0","3 of 42"
"-","73","79","THE STRUTS","FALLIN' WITH ME","Big Machine/John Varvatos","75","86","-11","0","7 of 42"
"-","80","80","EDGAR WINTER","GUESS I'LL GO AWAY (FT. TAYLOR HAWKINS)","Quarto Valley/Land Shark","71","70","1","0","4 of 42"
"-","78","81","TUK SMITH & THE RESTLESS HEARTS","BALLAD OF A MISSPENT YOUTH","Independent","70","70","0","0","3 of 42"
"3","79","82","MEGADETH","SOLDIER ON!","UMe","69","70","-1","0","5 of 42"
"-","82","83","ORIANTHI","WITCHES & THE DEVIL","Frontiers","61","60","1","0","5 of 42"
"-","83","84","THE LONELY ONES","BEDROOM DOOR","O'Donnell Media Group","60","57","3","0","7 of 42"
